,0,1,2,3,4
1,0.03423711,-0.011497584,-0.041591316,-0.07854699,0.041091617
2,0.080606066,-0.060758695,-0.05377377,-0.09379926,0.048373282
3,0.042738814,-0.12577914,-0.23835881,-0.13912395,0.07833058
4,-0.041937176,-0.0148422895,-0.03418757,0.004332195,0.04137019
,0,1,2,3,4
0,0.02104985,-0.071462154,0.0032474787,-0.011102216,-0.03781608
1,0.0971901,0.058180366,0.10599112,0.038621154,-0.0043114135
2,0.014400143,0.0780641,-0.046938866,-0.109576665,-0.10224185
3,0.011149778,-0.052385885,-0.16946946,-0.14030586,-0.055772148
4,-0.022620216,-0.1690276,-0.17448404,0.022769611,0.08625569
,0,1,2,3,4
0,-0.03260724,0.018357301,-0.0073026814,-0.0744245,-0.022638626
1,-0.045243282,0.0050999094,-0.09196868,-0.01936551,-0.0550717
2,0.04989816,0.09666792,-0.07124468,-0.0013713455,0.028904518
3,-0.048758585,-0.032422766,-0.100805916,-0.05348193,-0.044096734
4,-0.028841568,0.01641764,-0.064368084,-0.093250945,-0.07883826
,0,1,2,3,4
0,-0.03247452,-0.18823259,-0.10989388,-0.11061581,0.05789715
1,-0.22123525,-0.1110466,0.0064845853,0.21671343,0.23983052
2,-0.038684234,-0.028226823,0.022719713,0.21971321,0.20316978
3,0.09005287,-0.0015873499,-0.033430874,0.08415534,0.01020972
4,0.10802066,0.016622864,0.15563259,-0.121744715,-0.07099943
,0,1,2,3,4
0,0.12114507,0.17253108,0.019800708,0.10007087,-0.031044275
1,0.09495758,0.059181973,0.11120923,-0.034367606,-0.1844534
2,-0.11916164,-0.010516199,-0.007244037,0.044257335,-0.1032916
3,-0.0203336,0.0791563,-0.06183103,0.07090228,-0.20984879
4,0.03461074,0.07203937,0.14387144,0.18738137,-0.10234685
,0,1,2,3,4
0,-0.05198332,-0.04415341,-0.0475461,-0.017236013,0.03523927
1,0.06290442,0.047676403,-0.07501449,0.045284137,0.029473232
2,0.023558382,0.07060818,0.11031533,0.026708074,0.015624791
3,0.07996216,0.13547295,0.036011092,0.036865037,0.0416959
4,0.05116546,-0.057088982,-0.05112556,-0.03290897,-0.0042464957
,0,1,2,3,4
0,-0.16705617,-0.16398251,-0.15863463,-0.13263881,0.05829197
1,0.07847801,0.02476513,0.14703907,0.08635357,0.02435517
2,0.100112736,0.097569756,0.03239095,-0.10130941,-0.14070836
3,-0.10202338,-0.10523379,-0.27964163,-0.1667948,-0.17427158
4,0.055620637,0.088417165,-0.013021234,0.02706543,0.012268983
,0,1,2,3,4
0,-0.0047714803,-0.14939676,-0.11492907,0.02596446,0.049390905
1,-0.004451876,0.029305633,0.094683126,0.029066818,0.08332513
2,0.0560943,0.069835596,0.015304731,0.019864105,0.016364956
3,-0.115503855,-0.10608709,-0.0117003415,0.052795775,0.05852719
4,-0.04262343,0.05661642,-0.12470937,0.020867318,0.006165709
,0,1,2,3,4
0,-0.064676255,0.06042879,0.11948155,0.041500118,-0.17663904
1,-0.023346823,0.04809188,-0.183615,-0.22537614,-0.031064091
2,-0.058186926,-0.13805062,-0.11242847,0.018899726,-0.10233019
3,0.20559251,0.15995237,0.1388956,0.06786375,-0.11996962
4,-0.02465112,-0.09412408,-0.062875554,-0.2088017,-0.08189666
,0,1,2,3,4
0,-0.019159498,0.016283883,-0.043575488,-0.07331979,-0.013489767
1,-0.060275547,0.029273968,-0.033268485,-0.025429841,0.075759396
2,-0.050832335,0.069031805,0.14772128,0.07740789,0.046731066
3,-0.08247593,0.021793142,-0.09888329,0.058887903,0.007833997
4,-0.060598124,-0.10918099,-0.14705667,0.074189655,0.0445352
,0,1,2,3,4
0,-0.10126121,-0.08084987,-0.08023143,-0.0686361,-0.07961388
1,-0.13372236,-0.01685414,-0.0025655145,-0.027983958,0.05176216
2,0.17547168,0.18390247,0.0932792,0.16409215,-0.015675893
3,0.13598128,0.09535619,-0.004254985,-0.10444945,-0.08168629
4,-0.08181339,-0.10382197,-0.119536996,0.0023178714,-0.14784686
,0,1,2,3,4
0,-0.030153207,-0.067677684,-0.060146347,-0.1099353,-0.1813916
1,-0.07121215,-0.07176558,-0.20418069,-0.11665108,-0.09600676
2,0.11283441,0.03248275,0.057668757,0.10195107,-0.043812558
3,0.14948693,0.112871245,-0.039539974,0.06423791,-0.034796104
4,-0.1911494,-0.18660581,-0.097929895,-0.06548144,-0.10520772
,0,1,2,3,4
0,-0.044122502,0.03323233,-0.050121427,-0.08375104,0.031068793
1,-0.044868506,-0.012801367,0.09156255,0.057955056,0.084945574
2,0.031687647,0.048208974,0.15362918,0.013912713,0.013608265
3,-0.06661524,0.012352256,0.0014471848,-0.03551072,0.0060549234
4,0.025281629,-0.1202738,-0.08715932,0.02694532,-0.06355488
,0,1,2,3,4
0,-0.050921265,-0.02458169,-0.09180834,0.021144422,-0.12558237
1,-0.16433458,-0.032252185,-0.34653243,-0.30910164,-0.011659881
2,0.036641724,0.02847117,0.07859134,0.12022353,0.035582166
3,0.0891055,0.18364343,0.15919895,0.03665009,0.015217349
4,-0.2530285,-0.10753803,-0.08629907,-0.060850084,-0.108311854
,0,1,2,3,4
0,0.11088496,-0.015855435,0.042024873,0.015044738,-0.01849903
1,-0.08251698,-0.08095186,-0.23577434,-0.18907587,0.038879376
2,-0.11439751,-0.057541426,-0.11314527,0.014934854,-0.048495803
3,0.1009884,0.081470735,0.057383947,0.0676419,0.00049532723
4,-0.04146536,-0.03003876,0.058026418,0.013419578,-0.02164759
,0,1,2,3,4
0,-0.15574495,-0.063286155,0.03362005,0.064783365,-0.19006915
1,-0.05636446,-0.03712976,-0.18539895,-0.24431589,-0.05086688
2,0.0066130743,-0.043457337,0.074421376,-0.0016879605,-0.11329689
3,0.2509687,0.19493124,0.111729726,0.077564396,-0.1678136
4,-0.14805838,-0.07791993,-0.02294463,-0.14138904,-0.13907446
,0,1,2,3,4
0,-0.023098359,-0.12920739,0.008470281,-0.004881192,-0.029556654
1,0.007248322,-0.07754543,0.030854348,-0.03068496,-0.102230564
2,0.12167225,0.12640882,0.016382245,0.024614414,0.027874699
3,0.06937172,-0.017155308,0.02294868,0.052966435,0.09327252
4,0.00715378,-0.0405508,0.019254286,-0.02807386,-0.06401805
,0,1,2,3,4
0,-0.0121164275,0.015448422,-0.10390904,-0.1521332,-0.019603923
1,-0.0016533436,-0.034471,0.006565157,0.14522493,0.03905279
2,0.03002199,-0.0074206386,0.14677197,0.10161007,0.066726
3,0.018942922,0.031459503,0.11025613,0.07802732,-0.019617131
4,-0.07547953,0.0047808443,-0.06639622,-0.0453228,0.034920707
,0,1,2,3,4
0,-0.10860027,-0.12098184,-0.070234075,0.03922671,0.05842397
1,-0.0651479,-0.020357598,0.032812476,-0.0119961705,0.02215288
2,0.10078559,0.1371476,-0.020267166,-0.049495615,0.0072589074
3,0.050789453,-0.103270926,-0.095859155,0.014245882,0.08774199
4,0.06946111,-0.054197516,-0.001493162,0.061259426,0.04641032
,0,1,2,3,4
0,0.18021926,0.10670879,0.16493157,0.15391925,0.012433078
1,0.044439565,0.06107037,-0.004228798,-0.10568288,0.05418333
2,-0.30078304,-0.2038598,-0.19312623,-0.065190755,0.047177415
3,0.08119339,0.01637131,-0.039853096,0.01725311,0.006597119
4,-0.052787032,-0.0546437,-0.11882476,-0.032363683,-0.084515825
,0,1,2,3,4
0,0.21544616,0.045721333,-0.10029643,-0.03408182,-0.0701431
1,0.05292075,-0.01554459,-0.07958673,-0.10637514,-0.27262148
2,0.020831337,-0.09297442,-0.094090655,-0.05992644,-0.2908243
3,-0.07297578,-0.13799123,0.121253945,0.23965704,0.14312755
4,-0.13066627,0.04839225,0.13088685,-0.025489941,0.022759274
,0,1,2,3,4
0,0.07421261,0.015372415,-0.024699993,0.059335172,0.081504434
1,-0.12319338,-0.060226575,-0.08308742,0.11420796,0.00589066
2,-0.014031389,-0.13440178,-0.007886512,0.07136643,0.1283358
3,0.0015804176,0.05178745,-0.04666878,-0.12361107,0.11912708
4,0.088677995,0.021508364,-0.010914097,0.032367382,0.10254078
,0,1,2,3,4
0,-0.24108133,-0.11666004,-0.15520647,-0.12323692,-0.17577823
1,0.233668,0.1318781,-0.108567186,-0.16321716,-0.21310826
2,0.29748765,0.21478052,0.063157685,-0.0011249264,-0.17515121
3,0.089035615,0.0864529,-0.022587318,0.0009845344,0.017994203
4,-0.09849803,-0.05308602,0.020095892,0.028384699,0.038073737
,0,1,2,3,4
0,-0.0032006607,0.049599413,-0.14668958,0.02216315,0.22028194
1,-0.082265615,-0.21546999,-0.083118595,-0.14457034,0.15187562
2,0.03843052,-0.033721276,-0.083884254,-0.09509851,-0.033222195
3,0.08899608,0.026073763,0.082327865,-0.017436946,-0.09791426
4,0.07693729,0.08276634,0.008236326,0.01063764,-0.0898337
,0,1,2,3,4
0,0.15325527,0.028145421,0.066060275,0.035666928,-0.19979025
1,-0.038327344,-0.026411636,-0.039620407,-0.0031622434,-0.20060435
2,-0.22679326,-0.104654886,-0.051635988,-0.12576349,-0.16166976
3,0.038561467,-0.07032942,-0.2605956,-0.123859674,-0.026689755
4,-0.0004373067,-0.1054679,-0.1393245,-0.1279383,0.11077425
,0,1,2,3,4
0,0.044267457,0.01584555,0.0147018535,0.10939324,0.13247766
1,-0.092639446,-0.15512325,-0.2014668,0.043468665,0.032291487
2,-0.009493762,-0.075747475,-0.15833187,0.047821682,0.08165868
3,-0.006251125,-0.045449592,-0.040997926,0.001490152,0.15930642
4,0.1043915,0.1404031,0.11396978,-0.07455783,-0.036417365
,0,1,2,3,4
0,-0.030908806,-0.0019846726,0.04955116,0.08894385,0.06577611
1,-0.07092234,-0.0586566,0.026426148,0.09303431,0.1520382
2,0.080049016,0.03142208,-0.08372225,-0.103558466,-0.08706317
3,0.06655596,0.10141679,0.008427998,-0.1057859,0.02567536
4,0.065840974,0.040840216,-0.020623762,0.0053635864,-0.12904428
,0,1,2,3,4
0,0.069014765,0.10153574,0.12725402,0.1438217,0.09272581
1,-0.10899941,-0.01997235,0.00473906,0.11742185,0.16711609
2,-0.11824824,-0.22594342,-0.1657511,-0.11866145,-0.0066868355
3,0.024391124,-0.011874557,-0.131215,-0.17709184,-0.010219272
4,0.1098316,0.025213562,-0.096730195,-0.09202343,-0.110431135
,0,1,2,3,4
0,-0.028368412,-0.05076445,0.027983662,0.08942865,0.09604584
1,-0.047960814,-0.10892453,-0.2247628,0.008023751,0.17387113
2,0.08601344,-0.07480089,-0.07118151,0.056682833,0.13196772
3,0.0374367,-0.026566407,-0.089978434,0.120664686,0.07141324
4,0.041668553,-0.040801737,0.042213496,-0.016922552,0.038850237
,0,1,2,3,4
0,0.026934177,0.033102598,0.05158993,0.07810585,-0.043896876
1,-0.065981925,0.040553976,0.06578572,0.055132646,-0.0673323
2,-0.10464928,-0.18585677,-0.3212307,-0.098348044,0.025094965
3,0.07974084,-0.12598515,-0.12545969,-0.06388264,0.041210383
4,0.12143059,-0.06359386,-0.17319086,-0.12566885,-0.051468994
,0,1,2,3,4
0,0.08509361,-0.053193197,0.048505157,-0.11467861,-0.023591507
1,-0.10638315,-0.055890467,0.005560819,-0.16836584,-0.194846
2,-0.23385747,-0.10349003,-0.12198343,-0.07774831,-0.15960446
3,0.00016823671,-0.044277027,-0.08273819,-0.059115686,-0.011414485
4,-0.057842914,-0.092133835,-0.05758664,0.034242675,0.06715505
,0,1,2,3,4
0,0.08500092,0.033920437,-0.00968993,0.021918967,-0.15481399
1,-0.023794798,-0.007101332,0.10807656,0.021049986,-0.2216622
2,-0.11729439,0.015287059,0.0014077631,-0.06752933,-0.16461462
3,0.19529898,-0.020218244,-0.18729842,-0.17807685,-0.071127035
4,0.0056111985,-0.06647178,-0.1639086,-0.1494008,-0.0008348986
,0,1,2,3,4
0,0.08061826,-0.013276026,-0.11010606,0.028010085,0.22839133
1,-0.12563501,-0.04773357,-0.08671369,0.011442468,0.25717545
2,-0.01568527,0.09245032,-0.06778755,-0.19300275,0.1038369
3,0.063271575,0.014805118,-0.003184324,-0.020285279,-0.1339106
4,0.07457781,0.11344927,0.115143485,-0.11286268,-0.19122054
,0,1,2,3,4
0,0.01311698,-0.066808775,-0.07016625,0.13832873,0.08300162
1,-0.15533458,-0.008181263,-0.03353273,0.0074110343,0.08116761
2,-0.029509163,-0.03877951,-0.124461964,-0.058374275,0.062313892
3,0.08096133,-0.06650214,0.04769223,-0.023338305,0.13904658
4,0.10878515,0.029830802,0.008292249,-0.00229634,-0.058083273
,0,1,2,3,4
0,0.06693522,0.041994866,-0.06513362,0.036278646,0.14607787
1,-0.098359294,-0.20756172,-0.11855834,-0.11853304,0.16976544
2,0.022503309,-0.027484162,-0.051450893,-0.1930017,0.050632
3,0.15659216,0.073001735,-0.040929303,-0.09125979,-0.09382853
4,0.09302289,0.088433795,-0.00356202,0.019355282,0.011033206
,0,1,2,3,4
0,0.21920602,0.031412154,-0.11300951,-0.08675727,-0.07315564
1,-0.06635671,-0.18448158,-0.06273731,-0.15777494,-0.2798745
2,-0.22723879,-0.16879186,-0.107624106,-0.15334138,-0.120431826
3,-0.004783772,-0.03652458,-0.09347167,-0.035831705,0.11749904
4,0.12270694,-0.058717478,-0.08726622,-0.020959007,0.07505066
,0,1,2,3,4
0,-0.04122812,-0.08361065,-0.08643571,-0.052428022,-0.072624624
1,-0.068028875,-0.13056074,-0.24494916,-0.22019695,-0.09912854
2,-0.16929142,-0.0050230594,-0.014057003,-0.16827637,-0.2374313
3,-0.104360364,0.1824115,0.12675372,0.16398688,-0.026518313
4,0.10147219,-0.08771035,-0.04064257,0.22297032,0.059412446
,0,1,2,3,4
0,-0.06290471,0.062744364,0.11544337,-0.03473993,0.028846331
1,-0.03996655,-0.015738968,0.09718191,-0.047687884,0.017227106
2,0.033739768,0.02321801,0.004097288,-0.01143294,0.09696102
3,0.018728472,-0.10766187,-0.04530909,-0.05453265,-0.048971877
4,-0.050787885,-0.05074705,-0.054414965,-0.07373539,-0.07769845
,0,1,2,3,4
0,0.10698783,0.14829274,0.012323728,-0.034407992,-0.14635178
1,-0.036546253,-0.05901095,-0.07926648,-0.18318354,-0.05367818
2,0.06448754,-0.22909541,-0.14605117,-0.06631077,-0.09688239
3,-0.08468012,-0.26552778,-0.011766125,0.17635304,0.17941415
4,-0.23550113,-0.06149215,0.012699765,0.06278675,0.086901724
,0,1,2,3,4
0,0.09077401,0.012248429,-0.023237482,-0.023373613,0.09695062
1,0.04362798,0.052359723,-0.07719789,-0.015596301,0.17638578
2,0.040330276,0.045941994,0.06687634,0.15098186,-0.028083427
3,-0.059127495,0.085245,-0.0032582108,0.04262325,-0.11862496
4,0.082314715,-0.094793156,-0.093226776,0.02404171,-0.02957449
,0,1,2,3,4
0,-0.014381396,-0.029419884,-0.38533124,-0.1662552,-0.020555617
1,0.026538245,-0.102779,-0.046430472,-0.09901714,-0.21298563
2,-0.18009706,-0.03584995,0.051720873,0.025263362,0.016421808
3,0.00094549847,0.044802487,0.0071605477,-0.07164039,0.006196578
4,0.19773631,-0.15457426,-0.17029947,-0.15529543,-0.08023246
,0,1,2,3,4
0,-0.012988709,0.012357576,0.07588764,0.09202134,-0.058137495
1,0.033034638,-0.034386173,0.07656222,0.019275425,0.0061861016
2,0.052310094,0.008571226,-0.10416202,-0.16719462,0.047120545
3,0.01346731,-0.06073509,-0.08565258,-0.08762051,-0.08053388
4,0.01928737,-0.07797818,-0.054361816,0.09044588,-0.012006067
,0,1,2,3,4
0,0.12620959,0.17323582,0.109353095,0.05135093,0.04192805
1,0.11880699,0.02422068,-0.05401363,-0.045311105,0.11660459
2,-0.120342925,-0.029836314,-0.13254671,-0.027053585,0.23539002
3,0.11034341,-0.0048075877,0.04741316,0.0890403,-0.07638483
4,-0.08735624,-0.09561591,0.10459834,0.12973188,0.11190259
,0,1,2,3,4
0,0.096947014,0.06640826,-0.05265731,-0.09576487,-0.0015153898
1,-0.040980455,-0.027631413,0.099334925,-0.047782,-0.01620565
2,-0.043959662,0.09084256,0.012763224,0.050204054,0.16291429
3,0.14678907,0.018491514,0.0049132984,-0.049769536,-0.025937257
4,0.08829312,-0.10570948,0.061363414,-0.004858029,-0.16849352
,0,1,2,3,4
0,-0.05498675,-0.052335497,0.12563938,0.079393715,-0.0005888429
1,0.026492078,-0.004049359,0.05750447,-0.0031104984,0.016543664
2,0.06508728,-0.06573191,-0.117685385,-0.15508895,-0.056139022
3,0.026628628,-0.084547244,-0.09773636,-0.05901297,-0.017460926
4,-0.15463072,-0.1881879,-0.05424022,0.03895531,-0.13385944
,0,1,2,3,4
0,0.0025142317,-0.03894979,-0.15328145,-0.058324225,-0.03472066
1,-0.044660803,-0.07825191,0.09165185,-0.00045930396,-0.05973793
2,-0.2192389,0.058063805,0.044265326,0.10683639,0.15390567
3,0.21198635,-0.014136818,-0.022604266,-0.04552111,-0.012774294
4,0.05920719,-0.11162678,-0.15840612,-0.13614373,-0.18790297
,0,1,2,3,4
0,-0.122848816,-0.124608465,-0.12462046,0.113799386,-0.081375375
1,-0.1965552,0.07875855,-0.056485225,-0.14384408,-0.30281672
2,0.11232306,0.13712128,-0.058697574,-0.024085581,-0.081960976
3,0.04295804,-0.032117847,-0.13699175,-0.05214712,0.14103366
4,0.01703149,-0.010765749,0.004392149,-0.05088868,0.19105434
,0,1,2,3,4
