,0
0,0.08811947
1,-0.025279634
2,0.072997585
3,0.00048267475
4,0.028241266
5,-0.045155283
6,0.0036979753
7,0.018730322
8,-0.059646383
9,0.04675724
10,0.010579736
11,0.04173929
12,-0.019107943
13,-0.03482181
14,0.009580247
15,0.07408323
