,0,1,2,3,4
4,-0.075601585,-0.034261756,0.14453588,0.0602181,-0.105073124
,0,1,2,3,4
0,-0.023091178,0.05067867,-0.06972149,-0.041596062,0.05077232
1,-0.030008355,-0.044985093,-0.014681427,-0.015459006,0.124828465
2,-0.00097470585,-0.037962943,0.0758784,-0.035181906,-0.1356447
3,0.12245291,0.052250523,0.111204594,-0.076057374,-0.019201672
4,0.021456009,-0.11632627,-0.019227099,-0.04848136,0.051802002
,0,1,2,3,4
0,0.07930479,0.13205096,0.11638078,-0.028466765,-0.023952302
1,0.051738154,0.053777453,-0.0062365793,0.04260364,0.045003783
2,-0.03377557,-0.1538449,-0.11341685,-0.1901055,-0.1312572
3,0.003981091,-0.041950025,-0.057938267,-0.057812065,-0.046733838
4,0.011250758,-0.08887017,-0.10115506,-0.025068719,-0.0060941116
,0,1,2,3,4
0,-0.22126661,-0.097936586,0.044793244,-0.16249816,-0.084193565
1,-0.15824749,-0.052437536,-0.11878804,-0.06995043,0.089942016
2,-0.14492236,-0.17637198,-0.10502265,-0.33161074,-0.15719701
3,0.022595149,0.023934023,0.055606145,-0.06701042,0.06323459
4,0.09036559,0.023286577,-0.034807604,0.0014957762,0.1174363
,0,1,2,3,4
0,0.05102684,-0.054475404,0.012320525,0.016658893,-0.015307103
1,-0.07736159,0.018109553,-0.047178075,0.0029601376,0.028279115
2,0.052415874,0.1060002,0.0937765,0.05598385,0.07196988
3,-0.076141514,-0.094727404,-0.04080344,0.1068098,-0.000412624
4,-0.075832926,0.07667066,-0.058557283,-0.046089996,0.0055187806
,0,1,2,3,4
0,0.07648967,0.081770964,-0.12928928,0.045366295,0.1033283
1,0.052471142,-0.059008528,-0.0019928308,0.043925066,-0.010453046
2,-0.032266434,-0.009607226,-0.0088593345,0.024524469,-0.03263219
3,0.013422032,-0.017499316,-0.039008226,-0.0073269648,0.023484072
4,-0.115702294,-0.114721365,-0.026461216,0.09248049,0.06326284
,0,1,2,3,4
0,0.0796976,0.12586045,0.10693248,0.06828311,-0.013171299
1,0.07224447,0.034237236,-0.058097906,-0.0050581004,-0.03839532
2,0.07119178,-0.054606497,-0.008357435,0.09367893,0.0052476656
3,0.081034064,-0.09373965,-0.10133216,0.10169781,0.08835029
4,-0.058029436,-0.07770414,-0.11702382,-0.045787007,0.074408315
,0,1,2,3,4
0,-0.011008886,0.12274037,0.19233555,0.011397734,0.1093882
1,0.08381709,0.08888872,0.15520081,-0.0367349,0.07270526
2,0.01041799,-0.11485437,-0.046197537,-0.09122263,-0.17845745
3,-0.038603146,-0.00097029115,0.007864505,-0.23597299,-0.08375394
4,0.102460526,0.0015117585,-0.18252,-0.12762415,0.08530853
,0,1,2,3,4
0,-0.11386775,-0.16983998,-0.06259962,0.040072374,0.08786665
1,-0.073429465,-0.18868524,-0.025273705,-0.04076638,0.07460719
2,-0.1537376,-0.09243214,-0.115880035,-0.03839882,0.2769575
3,-0.029745571,-0.01839487,0.03534437,0.017014397,0.13712923
4,0.003585457,-0.015415762,0.0911181,0.15459132,-0.08207742
,0,1,2,3,4
0,0.024447495,0.026460344,0.03213224,0.083285294,0.015228254
1,0.0030528149,0.00065684825,0.022236498,0.0058347024,-0.07896307
2,0.06518591,-0.029934403,0.040187836,-0.09648221,-0.12986009
3,0.009168657,-0.037742358,-0.13682114,-0.1483013,-0.013305428
4,0.014376515,-0.14079578,-0.07491896,-0.09089481,-0.016676249
,0,1,2,3,4
0,-0.064469725,0.016467206,-0.019693777,0.049873438,0.08302015
1,0.13254209,0.021216242,-0.046167567,0.05838925,-0.11434401
2,-0.09180611,-0.14695199,-0.29272252,-0.17776062,-0.1168685
3,-0.00209976,-0.028031189,-0.007329969,-0.076651625,0.059014328
4,-0.0288223,0.026617758,-0.039886422,0.042471156,0.019531818
,0,1,2,3,4
0,-0.06885714,0.022829132,0.056872874,0.029344697,-0.10048638
1,0.108394355,0.035162844,0.010153245,-0.0728434,0.03569717
2,0.010613727,-0.07230024,-0.10050851,-0.1297229,-0.07316804
3,0.0001450819,9.220734e-05,-0.08103579,-0.15678519,0.0070743863
4,0.021167647,0.022551209,-0.073858626,-0.032951985,-0.050230466
,0,1,2,3,4
0,-0.29968086,-0.3135648,-0.30606708,-0.12887028,0.018318731
1,-0.30954212,-0.1496526,0.06997041,0.08408512,0.16872212
2,-0.06215493,0.07370977,0.09246613,0.08252706,-0.09384952
3,-0.013894533,0.04544856,-0.014579021,0.009287734,-0.1027024
4,-0.0059451004,0.055631116,0.07269316,-0.050969727,0.0047314204
,0,1,2,3,4
0,0.037630554,-0.042222846,-0.0644875,0.09044572,-0.007734252
1,0.09730421,0.0606602,0.00917495,0.0946365,-0.022415832
2,0.04398241,-0.04349506,0.009443292,-0.050655514,0.018621854
3,-0.09492169,-0.15786414,-0.18677948,-0.11730388,0.16152637
4,0.013251824,-0.18451244,-0.068871684,0.056835093,0.14679593
,0,1,2,3,4
0,-0.034140438,0.018539626,-0.052813273,-0.06503569,-0.053321414
1,0.073984824,0.01385647,0.0029471156,-0.031972237,-0.08895694
2,0.080061704,-0.049209934,-0.15636763,-0.14649427,-0.11117258
3,-0.08107029,-0.11959347,-0.17595582,-0.1380988,-0.06391896
4,-0.016567318,-0.04398607,0.033172745,0.07512533,-0.01647974
,0,1,2,3,4
0,-0.06306436,-0.12510483,-0.07243879,-0.011990028,-0.069090314
1,0.009949181,0.09692629,-0.0038344911,0.008274935,-0.017776405
2,0.0234275,0.088312246,0.0831442,-0.083754316,-0.08830509
3,-0.09324019,-0.140975,-0.03473166,-0.18333055,-0.13162965
4,0.042305652,0.00862652,-0.029722901,-0.16270632,-0.11751638
,0,1,2,3,4
0,0.05668084,-0.004212214,0.0040006186,0.09414359,0.0008826206
1,-0.012929362,0.012435488,0.09377972,0.0347305,-0.09695945
2,-0.10167931,-0.104753956,-0.062847644,-0.18648772,-0.06963118
3,-0.0685236,-0.14999919,-0.17882796,0.034671064,0.1501554
4,0.07835179,-0.11846315,-0.0693012,-0.008955857,0.13060777
,0,1,2,3,4
0,-0.24996504,-0.24636726,-0.219231,-0.09656664,0.050565332
1,-0.021715526,-0.01252765,0.03834316,0.122274145,0.085984655
2,0.04231948,0.023471797,0.08588163,0.06473884,-0.18032464
3,-0.049494717,0.026023401,-0.056153867,-0.22092798,-0.093274735
4,0.019609993,-0.07079203,-0.045436665,-0.09557956,-0.03934153
,0,1,2,3,4
0,-0.29210806,-0.24048814,-0.12147806,-0.044905867,0.1802002
1,-0.218914,0.05317955,-0.036074065,0.06848018,0.20279096
2,0.11722446,0.0807169,-0.015755204,0.067591704,-0.08477955
3,0.09754497,0.13493647,-0.033661038,-0.047561623,-0.1076951
4,0.027107269,0.02791227,0.08055399,-0.075201005,-0.028678393
,0,1,2,3,4
0,-0.25243795,-0.2768284,-0.42840263,-0.1184405,0.068775356
1,-0.27066788,-0.06416729,0.07472589,0.08590578,0.104582906
2,0.046099905,0.08449955,0.017589446,0.038491987,-0.053287435
3,0.040240094,0.07747609,0.04816301,-0.024069678,-0.07657421
4,-0.094833374,0.0070988485,0.09703519,-0.023323357,0.2296336
,0,1,2,3,4
0,-0.030389497,0.047144037,-0.034721006,-0.021355828,0.007896313
1,0.027430952,-0.015052149,-0.0494699,-0.08177842,0.04835759
2,0.08995847,-0.064387545,-0.06696855,-0.08371481,0.057357524
3,0.03851945,-0.12609638,-0.24722877,-0.14142218,0.07915912
4,-0.046228316,-0.008637039,-0.030654408,-0.001872679,0.027914528
,0,1,2,3,4
0,0.012137709,-0.07300168,0.0017227636,-0.01327915,-0.038213916
1,0.09594609,0.058080498,0.10343018,0.042247202,-0.005858423
2,0.010449682,0.0760401,-0.045356005,-0.11257608,-0.10094818
3,0.015738096,-0.045597948,-0.17578536,-0.14199837,-0.045633305
4,-0.011386218,-0.16538037,-0.18317908,0.031555023,0.09581021
,0,1,2,3,4
0,-0.04086766,0.009964475,-0.016242677,-0.06623006,-0.022779735
1,-0.053876445,-0.00454009,-0.10695625,-0.024280254,-0.05551033
2,0.059927896,0.096377105,-0.08220815,0.0026077642,0.035904665
3,-0.04876153,-0.025393635,-0.09780473,-0.05829868,-0.04802425
4,-0.02763614,0.029574363,-0.05881428,-0.10501167,-0.09285849
,0,1,2,3,4
0,-0.04172049,-0.20290074,-0.122575365,-0.11993289,0.0500753
1,-0.24038537,-0.11309242,9.22966e-05,0.2188792,0.24689306
2,-0.04884296,-0.03701934,0.022400111,0.2203741,0.20175068
3,0.08238295,-0.0057355063,-0.027964696,0.081492424,0.0042854114
4,0.10599773,0.028991561,0.17071344,-0.13673727,-0.060336698
,0,1,2,3,4
0,0.1122058,0.15669572,0.018666316,0.09714149,-0.05136751
1,0.087396435,0.047103398,0.10993978,-0.0273598,-0.20448188
2,-0.12791815,-0.024714945,-0.00421676,0.016868085,-0.11596205
3,-0.034597818,0.09661665,-0.07323941,0.048800413,-0.20924133
4,0.017595194,0.05402379,0.12844746,0.15887266,-0.11128043
,0,1,2,3,4
0,-0.05193392,-0.049915623,-0.05759556,-0.033283312,0.027949363
1,0.06529556,0.0347114,-0.08064785,0.037306577,0.014684478
2,0.01780049,0.06337531,0.10438925,0.014930529,0.004382348
3,0.075868785,0.13460055,0.03672357,0.028092787,0.03250524
4,0.047400903,-0.055815164,-0.04131442,-0.037458517,-0.00918701
,0,1,2,3,4
0,-0.18633038,-0.18276489,-0.168047,-0.13124007,0.05755781
1,0.06697175,0.017071059,0.14352018,0.07867478,0.018913252
2,0.1016001,0.10318626,0.038903855,-0.10066819,-0.1526211
3,-0.11232828,-0.118113324,-0.2875794,-0.1667108,-0.1752073
4,0.05296673,0.09229368,-0.019295856,0.02141574,0.008042966
,0,1,2,3,4
0,-0.007743247,-0.14804682,-0.107033804,0.023276519,0.032525312
1,-0.00528269,0.02446867,0.081223354,0.025204508,0.06764297
2,0.060785472,0.06825373,0.009389025,0.011350546,0.0073074214
3,-0.119746365,-0.11360001,-0.0068729687,0.050316364,0.052983213
4,-0.027013844,0.049742885,-0.113339365,0.0331931,-0.0057426286
,0,1,2,3,4
0,-0.066852555,0.060920063,0.10702387,0.017803226,-0.18294975
1,-0.024616541,0.05216229,-0.19470583,-0.24409169,-0.049203113
2,-0.07121638,-0.14927441,-0.13573854,-0.0016652782,-0.121816546
3,0.20259546,0.15491351,0.12668912,0.057818405,-0.13306667
4,-0.037889928,-0.10399566,-0.065219596,-0.20562947,-0.06820235
,0,1,2,3,4
0,-0.018263979,-0.0062295427,-0.04722744,-0.08443622,-0.023971042
1,-0.06879267,0.020534068,-0.03144958,-0.038501702,0.06489302
2,-0.061549168,0.06616636,0.15324737,0.06344664,0.027722152
3,-0.09095004,0.023665244,-0.09172409,0.025883608,-0.00095722836
4,-0.062880345,-0.09480552,-0.13839588,0.053361453,0.041574705
,0,1,2,3,4
0,-0.109564275,-0.09764177,-0.09134825,-0.09752528,-0.11092361
1,-0.16940191,-0.0344715,-0.011618576,-0.04505158,0.031787902
2,0.17944632,0.1900741,0.09077603,0.1447227,-0.03101186
3,0.1392093,0.099357314,-0.00028655576,-0.11816261,-0.089164004
4,-0.075788066,-0.09205056,-0.11400454,0.009003155,-0.14574622
,0,1,2,3,4
0,-0.032522805,-0.073615104,-0.08214424,-0.14868645,-0.19074056
1,-0.09674025,-0.08586685,-0.23323008,-0.15681769,-0.11661067
2,0.10884131,0.024786146,0.04081403,0.08631331,-0.057319816
3,0.13879877,0.10958348,-0.051859964,0.053876925,-0.03335896
4,-0.20083563,-0.17033313,-0.09404532,-0.06678333,-0.09850387
,0,1,2,3,4
0,-0.043645862,0.011043357,-0.05170691,-0.09017571,0.024367068
1,-0.04923848,-0.019835295,0.0941809,0.046985056,0.07695295
2,0.028695539,0.046853714,0.15946655,0.0074246116,-0.0048969025
3,-0.07395712,0.01255977,0.009561134,-0.07039578,0.0010376739
4,0.022202782,-0.10583677,-0.081792556,0.008584396,-0.06520795
,0,1,2,3,4
0,-0.051464498,-0.027850289,-0.11303618,-0.006199161,-0.13993286
1,-0.17657843,-0.037609573,-0.36238393,-0.33910492,-0.028550709
2,0.03301932,0.016281808,0.05834725,0.104111366,0.017983833
3,0.08368443,0.177026,0.15003729,0.026832566,0.010735999
4,-0.27069566,-0.10599635,-0.08428313,-0.05776701,-0.09841975
,0,1,2,3,4
0,0.118641056,-0.009376387,0.025684189,0.013821072,-0.030458404
1,-0.073934056,-0.08106094,-0.24315825,-0.18474014,0.03898433
2,-0.116127856,-0.06917073,-0.14068751,0.012249106,-0.055518538
3,0.104344994,0.07166668,0.044591513,0.07445754,-0.009398976
4,-0.039159283,-0.03814277,0.052464344,0.036419492,-0.025837356
,0,1,2,3,4
0,-0.16359964,-0.069417536,0.016112363,0.04088383,-0.19731005
1,-0.066878185,-0.04231891,-0.206216,-0.27690968,-0.063277826
2,-0.010237425,-0.056916833,0.049137607,-0.02633244,-0.13313656
3,0.24571997,0.18891454,0.10021345,0.0649338,-0.18064617
4,-0.16154724,-0.08536246,-0.022703892,-0.1412044,-0.12684283
,0,1,2,3,4
0,-0.022420797,-0.13608623,0.019729728,-0.015393861,-0.049099483
1,-0.0031592697,-0.094066,0.017487995,-0.045278586,-0.13988546
2,0.11605174,0.11873456,0.011472451,0.003618368,0.017995238
3,0.07378652,-0.026607469,0.037325934,0.041214596,0.08584237
4,0.020224558,-0.055335756,0.042211384,-0.022875076,-0.073682934
,0,1,2,3,4
0,-0.003061548,0.0037050338,-0.11414018,-0.15875365,-0.031262096
1,0.0014406892,-0.043648973,0.00500412,0.14035448,0.027295452
2,0.029966142,-0.017380163,0.14558706,0.09521218,0.053403743
3,0.011724436,0.028953146,0.11743714,0.072811455,-0.033824872
4,-0.07218069,0.008001171,-0.048397586,-0.055309318,0.026856372
,0,1,2,3,4
0,-0.10609025,-0.12056572,-0.073034525,0.035365287,0.042705156
1,-0.065671906,-0.021874081,0.019628117,-0.018500589,0.008787325
2,0.10241544,0.13385953,-0.025919242,-0.053036083,-0.00056668656
3,0.04786498,-0.11193081,-0.09773545,0.014844551,0.0788
4,0.08191294,-0.06100413,0.0053020637,0.07715441,0.03622422
,0,1,2,3,4
0,0.18885519,0.12465937,0.1606298,0.14392218,0.0015037112
1,0.053035744,0.07067451,-0.011409281,-0.10170675,0.048054334
2,-0.3095449,-0.21098359,-0.20469521,-0.0787325,0.0411157
3,0.07874042,0.010030584,-0.0640319,0.0121461,0.00060429913
4,-0.057263624,-0.06269824,-0.13666406,-0.01389323,-0.076155245
,0,1,2,3,4
0,0.21449268,0.054309197,-0.11122626,-0.042548664,-0.066046044
1,0.050175194,-0.026734611,-0.08568174,-0.10862147,-0.2708812
2,0.020558858,-0.09824492,-0.12116564,-0.076365456,-0.31076953
3,-0.06091537,-0.14565383,0.12717888,0.24971865,0.13373202
4,-0.14100556,0.042890105,0.14107583,-0.039653167,-0.012334563
,0,1,2,3,4
0,0.07330713,-0.0007373724,-0.04311189,0.056003146,0.06806953
1,-0.13508004,-0.07324877,-0.11133772,0.09829442,-0.00635375
2,-0.018876068,-0.1406263,-0.01983438,0.057656903,0.11682293
3,0.001185369,0.052135658,-0.046950493,-0.1352488,0.10017368
4,0.0863424,0.021316864,-0.014416498,0.031708673,0.09510016
,0,1,2,3,4
0,-0.2634359,-0.13543059,-0.18688056,-0.1606088,-0.20824331
1,0.23943198,0.13871826,-0.1087556,-0.1682286,-0.22740543
2,0.29530904,0.21475244,0.06763789,-0.00093713973,-0.17859821
3,0.0791421,0.077358216,-0.02471707,0.007516204,0.02215856
4,-0.08814237,-0.054144397,0.011756138,0.020284493,0.02061752
,0,1,2,3,4
0,-0.006480478,0.044167586,-0.18181457,-0.007890235,0.20431897
1,-0.086243175,-0.21926768,-0.09142408,-0.17771015,0.13399625
2,0.040111378,-0.025595753,-0.080030315,-0.10402029,-0.047868967
3,0.0846936,0.020876355,0.09510817,-0.0045812367,-0.11562873
4,0.07499803,0.07739935,0.008065002,-0.002591317,-0.08736853
,0,1,2,3,4
0,0.15366922,0.023571335,0.0487642,0.026252223,-0.2087394
1,-0.05674261,-0.049873307,-0.06805212,-0.033431727,-0.20985782
2,-0.25627062,-0.12503348,-0.07924015,-0.14373325,-0.17146428
3,0.03103461,-0.07710589,-0.2734824,-0.14440316,-0.05321105
4,-0.029539714,-0.11921778,-0.14943704,-0.14256212,0.10075032
,0,1,2,3,4
0,0.032238957,0.0010094296,0.0005997351,0.10412874,0.1183638
1,-0.09814778,-0.17318578,-0.22914718,0.035923656,0.02210631
2,-0.00951289,-0.06504326,-0.1779714,0.036006153,0.06466594
3,-0.0047246916,-0.04131916,-0.048060246,-0.007667048,0.14151399
4,0.10971245,0.13786945,0.1086405,-0.08024166,-0.055573076
,0,1,2,3,4
0,-0.04136647,-0.01600536,0.018783893,0.050210077,0.04235351
1,-0.0891445,-0.07494411,0.011452378,0.06671934,0.139479
2,0.0920885,0.034323543,-0.09905732,-0.12101434,-0.12016189
3,0.052798875,0.096712716,0.017563822,-0.10761333,0.008989322
4,0.048796397,0.018230166,-0.03425081,-0.0017172039,-0.14793293
,0,1,2,3,4
0,0.06458573,0.07871415,0.0952627,0.12918615,0.07200215
1,-0.12718578,-0.033447366,-0.034710974,0.10772256,0.15744154
2,-0.11869286,-0.24911392,-0.19516484,-0.13656096,-0.023410214
3,0.011037628,-0.011029057,-0.13499326,-0.19467813,-0.023589289
4,0.08995336,0.01482236,-0.10208345,-0.11209854,-0.12567163
,0,1,2,3,4
0,-0.042990066,-0.06388337,0.015967704,0.08269525,0.08159454
1,-0.053941607,-0.119763635,-0.24913831,0.0020385087,0.16314737
2,0.08170388,-0.07191129,-0.08844661,0.045000486,0.11555541
3,0.04026808,-0.026994536,-0.09949497,0.11346193,0.058741413
4,0.051719986,-0.040755674,0.037442613,-0.024533035,0.016895354
,0,1,2,3,4
0,0.027352065,0.015257909,0.02968418,0.06504044,-0.062172316
1,-0.09165407,0.017542396,0.033118185,0.037601866,-0.08079591
2,-0.11920693,-0.2016566,-0.34872755,-0.10785126,0.012486196
3,0.06240056,-0.13136943,-0.13387164,-0.08548352,0.018995997
4,0.091292344,-0.07918956,-0.1904956,-0.14055122,-0.06841431
,0,1,2,3,4
0,0.08041167,-0.050044727,0.042382713,-0.12276387,-0.025459507
1,-0.122898646,-0.0699829,-0.0066992096,-0.1811657,-0.20960869
2,-0.24663559,-0.11148457,-0.13337576,-0.07870865,-0.16827433
3,0.0030019965,-0.04302814,-0.08691715,-0.054029763,-0.012257933
4,-0.05348445,-0.09007216,-0.06320677,0.040591404,0.06793224
,0,1,2,3,4
0,0.08610458,0.025117459,-0.026693426,0.014065419,-0.16493192
1,-0.041093025,-0.030807016,0.077534325,-0.007064113,-0.22925073
2,-0.13833123,-0.0013416487,-0.029222362,-0.079190046,-0.17474224
3,0.18879266,-0.02625152,-0.20621847,-0.20161746,-0.09319409
4,-0.024982598,-0.078960694,-0.17268616,-0.16573031,-0.016677462
,0,1,2,3,4
0,0.082655996,-0.010174331,-0.1370655,0.0057835993,0.2235644
1,-0.12971027,-0.049506754,-0.09597903,-0.021945339,0.24378207
2,-0.007924361,0.102084614,-0.068520255,-0.19161502,0.09565967
3,0.058836464,0.01639419,0.018763334,-0.006347902,-0.14944847
4,0.060462568,0.10191858,0.12150657,-0.1001094,-0.19227506
,0,1,2,3,4
0,0.010498324,-0.079401076,-0.082740344,0.12867112,0.07152013
1,-0.16181055,-0.019211678,-0.056703772,-0.007991167,0.07150116
2,-0.033527642,-0.03619702,-0.13089177,-0.070756234,0.04874959
3,0.073940724,-0.06997349,0.039113864,-0.030640222,0.12571709
4,0.11611228,0.027010117,0.011526146,0.0012032033,-0.07149315
,0,1,2,3,4
0,0.062273204,0.042923536,-0.09263145,0.006673357,0.12726016
1,-0.10420633,-0.21333407,-0.1296929,-0.15206926,0.15365934
2,0.01896627,-0.023669574,-0.042646453,-0.19647247,0.03380145
3,0.1497188,0.07042743,-0.036392536,-0.089090794,-0.09805229
4,0.09545384,0.081357315,-0.010637333,0.013273333,0.017421605
,0,1,2,3,4
0,0.2181017,0.044484045,-0.114641555,-0.09039008,-0.071163006
1,-0.08692446,-0.19897506,-0.06902573,-0.17053111,-0.279542
2,-0.25448462,-0.18092433,-0.11807398,-0.16380014,-0.1108128
3,-0.01732456,-0.033831935,-0.093589716,-0.04484937,0.108854674
4,0.11546831,-0.052314024,-0.09785209,-0.018079357,0.08568266
,0,1,2,3,4
0,-0.03589989,-0.08927788,-0.08038728,-0.04341299,-0.05707505
1,-0.068759285,-0.13265164,-0.26120317,-0.22495094,-0.085531145
2,-0.15387926,-0.020459417,-0.018635388,-0.16139442,-0.25285128
3,-0.11164618,0.16595685,0.11428614,0.15728207,-0.039086025
4,0.06090302,-0.1119317,-0.06373969,0.2104093,0.050216682
,0,1,2,3,4
0,-0.06216866,0.073921725,0.13100745,-0.028737355,0.03544019
1,-0.039963674,-0.011719296,0.10588513,-0.043042313,0.022388319
2,0.03742597,0.026048908,0.012311738,-0.0056529064,0.10269579
3,0.02630662,-0.10893306,-0.06075119,-0.062099982,-0.048456807
4,-0.04137799,-0.05925363,-0.07250864,-0.083082564,-0.08040017
,0,1,2,3,4
0,0.11008323,0.15192018,0.018129917,-0.029792482,-0.14315058
1,-0.015303009,-0.047312193,-0.06692803,-0.17715013,-0.051154517
2,0.06144059,-0.25031242,-0.17578407,-0.065379314,-0.085669756
3,-0.074896894,-0.28055307,-0.019089123,0.16306973,0.16320024
4,-0.26100066,-0.07844073,-0.0062214015,0.036664408,0.05601595
,0,1,2,3,4
0,0.08996264,0.009060515,-0.011323517,-0.014202296,0.0940414
1,0.046740808,0.058207233,-0.073152296,-0.013468092,0.18035366
2,0.031278927,0.026022997,0.05654262,0.15976131,-0.026513759
3,-0.05474123,0.09323178,-0.011326418,0.02523676,-0.12703124
4,0.09698052,-0.09084329,-0.11409491,-0.0008129656,-0.054328475
,0,1,2,3,4
0,-0.008784778,-0.015785243,-0.3812486,-0.16834615,-0.016580759
1,0.009055789,-0.10610755,-0.025045456,-0.064740226,-0.19617596
2,-0.189207,-0.02626363,0.07552257,0.048204187,0.023343958
3,-0.002093079,0.051656593,0.0055033863,-0.0819077,0.001434937
4,0.19970803,-0.15346703,-0.17622635,-0.12503882,-0.04634075
,0,1,2,3,4
0,-0.0012614889,0.033948857,0.08810974,0.09195844,-0.05498505
1,0.045359682,-0.019481868,0.08498373,0.015094254,0.009362902
2,0.06480157,0.012082763,-0.12213638,-0.1737205,0.055940036
3,0.03272925,-0.083966084,-0.11144184,-0.093467064,-0.077293225
4,0.015646482,-0.11162487,-0.07799849,0.07779688,-0.01846895
,0,1,2,3,4
0,0.12473049,0.17436717,0.09827655,0.042759553,0.04452322
1,0.12834811,0.027265446,-0.039508548,-0.015186389,0.14253488
2,-0.122485586,-0.05043929,-0.1593285,-0.041330647,0.2272144
3,0.110791415,-0.01223115,0.037709698,0.101301596,-0.047625188
4,-0.07827525,-0.09000886,0.09724482,0.122489795,0.0967764
,0,1,2,3,4
0,0.10843339,0.077852905,-0.050035525,-0.10753634,0.0016073376
1,-0.052828167,-0.029214244,0.12329699,-0.017953146,5.700937e-05
2,-0.055582732,0.082437,0.012754784,0.051144756,0.1603564
3,0.15159117,0.016264895,0.0050320053,-0.03080449,-0.011843911
4,0.1058,-0.099948384,0.06753954,0.0138233565,-0.17098321
,0,1,2,3,4
0,-0.045139257,-0.03151783,0.13888055,0.081026256,0.003506539
1,0.04055106,0.013793137,0.07153205,-0.007918218,0.01588386
2,0.07466564,-0.06221582,-0.14299333,-0.16592993,-0.04950956
3,0.043654665,-0.10482283,-0.12281631,-0.06568762,-0.020404262
4,-0.16382548,-0.22654048,-0.078773245,0.022276679,-0.150509
,0,1,2,3,4
0,0.01054034,-0.017066002,-0.15591095,-0.060623348,-0.0289516
1,-0.066397674,-0.07805008,0.11509889,0.027777052,-0.037533917
2,-0.23156267,0.063280106,0.062211208,0.11356947,0.15292491
3,0.212317,-0.010074595,-0.028372852,-0.046716597,-0.0014030279
4,0.07151104,-0.111590736,-0.14865062,-0.11155103,-0.18165295
,0,1,2,3,4
0,-0.13626724,-0.13026823,-0.12874095,0.123673186,-0.08944305
1,-0.2126694,0.07481269,-0.044172853,-0.13240442,-0.31082368
2,0.12123137,0.15307373,-0.049051095,-0.027014175,-0.09108808
3,0.052596763,-0.01426753,-0.14561762,-0.07616199,0.14362504
4,0.027732268,-0.00048893667,0.003376736,-0.043109693,0.20681071
,0,1,2,3,4
