,0
0,0.08011605
1,-0.034667607
2,0.08646038
3,-0.005351481
4,0.034566052
5,-0.044457998
6,0.007848496
7,0.02112492
8,-0.052965034
9,0.055664185
10,0.012000008
11,0.052222867
12,-0.017673656
13,-0.036219034
14,-0.0067684343
15,0.07130981
