,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.08518693,-0.006955828,-0.0068843467,0.08384221,-0.10539342,-0.031034878,0.030093838,-0.021229144,-0.019990722,-0.0028143658,0.030330537,0.09271483,0.03545525,0.0003421629,-0.024606708,-0.038318716,0.014852447,-0.0038757548,-0.009793358,0.1319817,0.07336917,0.035990745,0.111792915,0.059055954,0.010835184,0.07004391,0.03137462,-0.012231563,0.057658926,-0.07519769,0.0079678325,-0.0041362373,0.078933045,-0.015134959,-0.046964586,-0.028159048,0.0619304,-0.03966747,-0.019569198,-0.0014710547,-0.06222751,0.065489784,-0.06658135,0.0781915,0.016899357,0.02323636,0.04302945,0.032026034,-0.079701304,0.024323123,0.033833604,-0.0061111865,0.0461866,-0.026097706,0.057501294,-0.044697635,-0.006679279,-0.0112576485,0.019994598,-0.032098547,0.055641472,-0.0368168,0.07425825,6.4378396e-06,-0.048323248,-0.0197136,-0.021492912,0.027121382,-0.09011411,0.023167808,0.09580017,0.1095093,0.006648162,-0.056854513,-0.010624206,0.028575081,0.06410968,-0.011510675,-0.059334118,0.0016087326,0.004380505,0.02752669,-0.08015296,0.07120613,-0.07411803,0.019085085,-0.0015581835,-0.0060235616,-0.07241233,-0.014686621,0.048187688,-0.04351362,-0.0006468065,0.03069983,0.0053683626,0.04300335,-0.11854325,0.036647357,-0.071754955,-0.0023580557,0.030790437,-0.046723895,-0.033716593,-0.0037113172,-0.05842599,0.08194997,-0.121769935,-0.07103541,0.010723377,-0.0075151194,0.051984254,0.074782215,-0.011589999,0.018952746,0.062199462,0.008781037,-0.004845059,0.030954638,0.06764984,-0.0700921,-0.055170096,-0.022420133,-0.075104356,-0.030191315,-0.025117787,-0.009062706,0.047342062,-0.0017789417
1,0.01676183,-0.023560064,-0.037814062,0.037418734,0.06594406,0.037497148,0.045223627,-0.018744247,0.01811204,-0.10231716,-0.04408433,0.03840793,0.025843471,-0.00043175934,0.009362157,-0.043761343,0.04671329,-0.06986778,-0.01729469,0.12878545,-0.04346361,-0.025387034,-0.06556457,-0.013345849,0.040278345,0.003964072,-0.05687285,0.058044933,-0.060041778,-0.07751131,0.04187791,0.047252357,-0.03052727,0.024962977,-0.036284864,0.05395558,-0.06646427,0.042468015,-0.11449799,-0.0609133,-0.07277134,0.1277365,-0.08573216,0.061303534,-0.05125333,0.012557787,0.004908394,0.0027584403,-0.042364664,-0.064633206,-0.088971324,-0.058092818,0.09809744,0.13774249,-0.0488406,-0.013257535,-0.061235547,-0.11988889,-0.14247894,0.0055818306,0.061445843,0.025756888,-0.0064676683,-0.04039165,-0.0040044812,-0.08164964,-0.02964834,0.055826787,-0.029604243,-0.009452906,-0.011243737,-0.026254704,-0.066025145,-0.03850737,0.0064317007,-0.09195004,-0.029382508,-0.017241824,0.101676024,0.013781983,0.047762215,-0.027403595,-0.013203276,-0.11343402,0.0949162,-0.0062222485,0.052569233,0.0031996248,0.09459933,0.005387432,0.011044285,-0.09749402,-0.016819652,0.12722369,-0.02112913,0.042787783,0.016772684,-0.029956378,-0.049231827,-0.041147448,0.012062616,0.06292984,-0.0027756486,0.041193042,-0.022701498,-0.002448675,0.033088878,-0.030138006,-0.048412297,-0.09859269,-0.031172622,0.011960433,-0.006661811,0.011585844,0.08055022,-0.057402726,-0.06724251,0.10758897,0.08215387,-0.003456775,-0.06307658,-0.009423358,0.025708532,-0.078378044,-0.09607582,0.052696608,-0.07388956,-0.01708988
2,0.04296603,0.05686589,0.014071852,-0.025950974,0.0049780575,0.00033590582,-0.045955926,-0.061925896,0.014047307,-0.056630965,0.08014737,0.077003114,-0.0260177,-0.037901644,-0.062049456,0.07502979,0.056765668,0.013820216,-0.07384999,0.05740353,-0.0139160035,-0.057792604,-0.07372516,-0.015325024,0.012939169,-0.031863004,-0.08470398,0.123914674,-0.08818511,0.0040522963,0.0044552027,-0.088415705,0.033374045,-0.09761452,0.078196555,-0.042412445,-0.011468308,-0.0010710557,-0.009223273,-0.018561527,-0.080574505,0.061292827,-0.016782373,0.0961592,0.03600101,0.015960595,-0.062653914,0.013228883,-0.113212995,0.03257039,-0.031858146,0.018863166,0.09594234,0.08685847,0.07828453,0.026360082,-0.01029275,-0.057587784,-0.042855285,0.09173017,0.004302279,0.09669958,-0.06558899,0.009548439,0.06032746,0.0375661,0.0039180573,0.018864289,-0.0860926,0.0011963319,0.008440077,-0.018676756,0.056476835,-0.04097064,-0.01675339,-0.0617128,0.029550178,-0.023336733,0.042429816,-0.048003238,-0.03309675,0.053803187,0.024389986,-0.06983171,-0.024473257,0.013852106,-0.11441705,0.021646226,0.023659913,0.046268687,0.023303362,-0.07094125,0.0059083495,0.12959233,-0.02529796,-0.0756189,-0.1389123,0.04616942,0.044195052,-0.049448237,0.018041428,-0.033950023,0.008227788,0.08225866,-0.07594697,-0.04965902,-0.03753198,0.06755568,-0.10285629,0.09819406,0.024376938,-0.05897727,0.021721706,-0.03232387,0.0499775,-0.0043526203,-0.029639835,0.004329036,0.06460043,0.0739063,0.05942273,-0.04323745,0.0075493497,0.015588378,-0.047887303,-0.023627635,0.0709871,0.005395668
3,0.004861069,-0.04341833,-0.08311598,0.12310833,0.024323858,0.03603937,-0.02499293,0.077044494,0.012211575,0.030926617,-0.016986817,0.031692926,0.021642014,-0.05016803,-0.16467966,0.019798137,0.01941122,0.0029982834,-0.011520396,0.15540534,0.1016592,-0.074763425,0.062039267,0.06327236,-0.040082432,0.023842031,-0.07635371,-0.035243437,-0.12016252,-0.0059947586,0.06210197,-0.029120782,-0.08837952,-0.07799188,0.013521547,0.05540595,0.008613803,-0.021860322,0.008178094,-0.11303995,-0.028531855,0.12093673,-0.0003642938,0.0773341,0.011325288,-0.047604542,0.020092642,-0.10138096,-0.031313807,-0.04086775,-0.058662374,0.06078718,0.032200743,0.024201965,-0.067925036,0.025610687,0.00794686,-0.0061701885,0.060635068,-7.3599986e-05,-0.0342309,-0.020409577,-0.04099445,0.07226974,0.012927555,-0.011686016,-0.012416838,-0.05670152,-0.06085206,-0.03495373,-0.0063329516,0.023517162,0.0588594,-0.030363476,-0.0027443462,-0.078356,-0.056127403,0.0043487167,-0.03331731,-0.014928976,-0.019786391,-0.047936205,0.040074494,-0.0013855674,-0.06395742,-0.014182603,-0.018922903,0.071538866,0.024271902,-0.054960854,0.014936185,0.068412066,0.09913126,-0.065324455,-0.07713442,0.025230667,-0.025695663,-0.069686145,-0.0006541014,-0.06948913,0.039397795,-0.043017548,0.038636878,-0.094275124,0.02009915,0.033957526,0.010906757,-0.02123233,-0.0552115,0.03771375,0.024739595,-0.059714843,-0.07226956,-0.074751765,0.0037428846,0.00014695086,-0.016172202,0.095040396,0.09388367,-0.03354172,0.0643301,0.013858907,0.0698458,-0.0021377422,0.016664905,-0.0049330625,-0.067803144,0.029216073
4,0.04960108,0.08934871,-0.07112543,-0.09409859,-0.063271955,-0.060255483,0.05554095,-0.09924166,-0.12042687,-0.07855637,-0.003590224,0.030072594,0.025640678,0.047616478,-0.049210444,0.08782495,-0.04515033,-0.038787793,-0.046729796,-0.086375415,0.19456723,0.0030055265,0.1462884,0.030842299,-0.009013916,0.011948523,-0.014952823,-0.12803511,0.08009733,0.08881529,0.036357168,-0.021482594,-0.057533402,0.07333762,-0.095611826,-0.030162524,-0.0086842785,0.21083644,-0.037205383,0.10677994,0.043528702,-0.04398571,-0.07299397,-0.09477294,0.013993621,0.0038236103,0.02028313,-0.042268027,-0.030929223,0.056854744,0.056908038,-0.079859376,0.15759096,0.0915378,-0.008795132,-0.027754186,0.060944706,-0.008167694,-0.038132086,-0.09307786,0.021294165,0.013820349,-0.007910669,-0.011141121,0.040712614,-0.0160088,-0.02392532,-0.0031264247,-0.08198052,-0.074584015,0.0831583,0.0009164997,0.052189875,0.0010910407,0.013573315,0.06109078,-0.025458481,-0.039202757,0.19916214,0.18196715,-0.024302252,-0.24055733,0.012267674,-0.017529095,-0.025017073,-0.04676295,0.016531475,0.09666981,-0.0052629593,0.027111191,0.08760406,0.12802725,0.089715846,-0.018877868,0.032428816,-0.08998357,0.0011690211,-0.13173498,-0.052703753,0.0506837,0.014252868,0.10444337,0.020080158,0.06463405,-0.05265831,-0.0026055637,-0.035357933,-0.090250716,-0.023565318,0.08404241,0.03412423,-0.008622821,-0.0051965094,-0.020121865,0.052386504,0.025426973,-0.038086496,-0.043259095,0.026047997,0.00046898928,-0.081541866,-0.095146365,-0.14790772,-0.019643543,-0.027723625,0.030219035,-0.013663448,-0.08590285
5,0.07931196,-0.0037345286,-0.030965926,-0.05023706,-0.040032968,0.04942689,0.049651846,-9.60604e-05,-0.03224851,0.015159176,0.009963381,0.0019815778,0.004058862,0.0149446335,0.017358389,-0.04279099,0.03873941,0.002012973,0.032469396,0.036314018,0.021721201,0.021273892,-0.04944627,-0.008610266,-0.004191129,-0.0022662363,-0.07798049,0.007507274,0.033093285,0.006353705,-0.009211858,-0.05905821,-0.0018144844,0.054205183,-0.0027026378,0.058703452,-0.01275134,0.041622955,-0.10376957,0.011940168,0.07301082,0.027241973,-0.017862538,0.032359537,0.008834966,0.057806358,-0.03307687,-0.0789906,-0.053704765,-0.020566816,-0.020705806,-0.010880266,-0.00023131762,0.03363138,-0.08484392,0.022956055,-0.080785066,0.044912852,0.05725651,-0.08297851,-0.014141211,0.0076676826,-0.020667806,-0.04960129,-0.00467679,0.0024319764,0.032661043,-0.00697222,-0.08030028,-0.052315883,-0.03543272,-0.046747424,-0.009186858,-0.09081659,-0.0764847,0.023415266,0.065626256,-0.022154378,0.04020547,-0.1505909,-0.08126777,0.00664007,-0.08048347,0.0022266866,0.058911625,-0.041687895,0.020219514,-0.013704521,0.084437884,0.051143445,0.040122833,0.012158373,0.016136257,0.058162693,0.03673266,-0.025152398,0.08104248,0.030354155,-0.00031595773,-0.051109176,0.0048299185,-0.022659674,-0.034548774,0.08626984,0.027510967,0.056285266,-0.029808205,-0.08911927,-0.057518948,-0.029380271,0.023670925,-0.0045063146,-0.08061794,-0.023766983,0.05072154,-0.0061204433,0.016558692,0.03124223,-0.0346962,-0.033003483,0.0853838,0.09116332,0.059956953,-0.013608976,-0.018135658,-0.017775051,-0.089233436,-0.005806648
6,0.16811635,0.0016233627,0.019950824,0.06655872,-0.0029136892,0.0789159,-0.085765935,-0.08070222,-0.018511267,-0.012616158,-0.08748376,-0.09096525,0.02573799,0.020005234,-0.07463882,0.07300801,0.017914448,0.03452217,0.036597505,0.21855107,-0.016350225,0.04862428,0.108902775,0.004229373,-0.004396949,-0.06138931,0.001547078,-0.007736993,-0.093381375,-0.0243082,-0.008214961,0.11011418,0.026510224,-0.08131231,0.035257805,-0.093203545,0.05971978,0.04994507,-0.053706534,0.0033602677,0.015580788,0.04804849,0.059021275,-0.13182314,0.07905864,0.030456651,-0.03869286,0.047937628,-0.08551715,-0.017914876,0.052835293,0.003953447,0.18346912,0.037245728,0.014785353,-0.057417,-0.07407873,0.02923524,-0.0058117216,-0.011573958,0.176985,0.06743153,-0.0230671,-0.11785088,-0.057429433,0.023668937,-0.1171641,0.026779074,0.05231892,0.027803954,-0.059518352,-0.07425302,0.067837805,0.000672843,-0.042320214,-0.06803749,-0.038909413,-0.013419146,0.053668045,-0.11151399,0.018233718,0.114520036,-0.057066217,0.039934,0.055646975,0.035479855,-0.009372357,-0.016977366,0.18402308,-0.103465036,0.023188736,-0.017189153,-0.010642613,0.096271195,0.02034832,-0.10736125,-0.13027868,-0.057495978,-0.009188845,-0.022298712,0.050565094,-0.056551576,-0.07785894,0.011907017,-0.05670027,-0.04169135,-0.024611395,-0.059539553,0.0071780365,-0.02397672,0.077612154,0.030179502,-0.14554971,-0.05810881,0.048331536,0.014737634,0.007883092,-0.10135839,-0.014684329,-0.047443546,0.031281084,0.018570118,-0.016477367,-0.18703929,0.010989227,-0.026716843,-0.024699604,-0.06644791
7,0.08054951,0.0010105289,-0.05598734,-0.058288552,0.058168277,0.04260323,0.04574151,-0.05585633,0.029462148,0.036531944,0.00086038344,-0.030166987,0.054847784,0.018087057,-0.014522006,0.016927764,-0.0046036807,-0.04040776,-0.1466692,-0.0675366,0.14184956,0.0045907055,0.12486591,0.0044447794,0.0062435004,0.0064864773,0.07193725,0.02344144,-0.050532296,-0.04060981,0.041213028,0.06353095,0.066920035,-0.0061793784,-0.022417298,0.014635402,0.025762727,0.09769689,-0.0838216,-0.05076195,-0.032702003,0.03746528,0.043581888,0.03448793,-0.0891461,-0.15391162,-0.08297466,0.010785277,-0.029846892,0.022570567,0.053719897,0.017375454,0.092635386,0.014092504,0.030373141,0.017650208,-0.029125135,0.005545583,-0.044064857,0.043432247,0.016858535,-0.091273405,-0.10619265,-0.13774815,0.01637546,-0.028349804,-0.029476859,0.016240574,-0.03902709,-0.002350224,0.13131194,0.0030217608,-0.042920876,-0.10686898,-0.0076646865,0.03889571,0.11616132,0.11977613,0.027575444,0.02537401,-0.05085179,-0.053001724,-0.07347598,-0.029368488,0.010512096,0.06169373,-4.884049e-05,0.18824057,-0.022754915,-0.10340678,0.068371736,-0.0050658914,0.109861605,-0.07792748,0.062155634,0.02119864,0.039092563,-0.11422506,-0.023106609,0.049849868,0.038907327,-0.13475654,-0.06575613,0.04378213,0.050019726,0.114786685,0.031583946,-0.062188055,0.1217123,0.09785123,-0.012376555,0.036484927,0.091205016,-0.08024417,0.07715034,0.08466978,-0.030086352,-0.03447382,0.022719022,-0.06011151,0.042081036,-0.07820789,0.021414831,0.117516674,0.0105138635,0.07438759,0.021956814,-0.08749048
8,0.21708913,-0.11776141,-0.02928186,0.03845505,-0.0102129355,0.08003639,-0.061532535,0.032901075,-0.04332221,-0.0049795243,0.037066434,-0.026099777,-0.051017858,-0.0036161153,0.02154552,-0.05484694,0.05811551,-0.059053045,-0.11398076,0.16047081,-0.06472201,-0.024423447,0.05253284,0.034477543,-0.016280066,-0.0485091,-0.002415779,0.06394927,-0.093455605,-0.0578643,-0.030930609,0.016054135,0.04886701,-0.16376038,0.120526746,0.113830395,-0.060769733,-0.037689365,-0.01985356,-0.030851316,0.014524909,0.12832299,0.056332365,0.08786566,-0.066386506,0.10987825,0.062036235,-0.041908152,-0.07843198,0.019408662,-0.016438415,-0.0018469752,0.27701217,0.12018419,0.005813086,0.014026403,0.0049681286,-0.047612727,-0.09326391,-0.081117265,0.019887904,0.09773324,0.105783224,-0.13268624,-0.056555297,-0.07189153,0.20411126,-0.15191816,0.044095162,0.006624224,0.17232493,0.002044871,0.10023377,0.100028284,0.0848083,-0.019560248,0.03947689,-0.08773898,0.04747582,-0.1343954,0.010044139,-0.024906563,0.004812868,-0.0832458,0.028764814,0.060602274,-0.085357845,0.059815425,0.03536816,0.0036669,0.03498618,-0.04760236,0.1648445,0.07738219,-0.1121417,0.079601444,0.1020811,0.14151694,-0.006280025,-0.0014573297,0.13515528,-0.08577691,0.15112492,0.003242658,0.00899379,0.13203311,0.14493269,0.15937085,0.057828028,-0.08578404,0.06600609,0.043560233,-0.05625937,-0.011311221,-0.09798441,-0.12659998,-0.08596709,-0.0063830954,-0.039316878,0.08065136,-0.030091153,0.093764246,-0.073977485,-5.0690578e-05,0.03396102,0.03795,-0.00030325382,0.009600597
9,0.08423189,-0.04215868,-0.0034039018,0.04937694,-0.0068515725,-0.029783702,0.08193963,-0.020522313,-0.010958027,0.014823214,-0.00021160554,0.013475522,0.0474722,0.08518065,-0.073355004,0.0039155413,0.014961418,-0.004726074,-0.05454703,0.058006052,0.01722765,0.088173434,-0.014813399,-0.060008798,-0.018722462,-0.044032626,0.016295541,0.008646281,-0.05160873,0.015659723,0.0032383343,0.056023013,-0.027638406,-0.0754537,0.083694905,0.04964868,-0.0019296969,0.0625403,-0.12600327,-0.08418457,-0.041555107,0.055231687,-0.08357356,0.04779906,-0.031663798,0.09817584,0.028894154,0.0016405183,-0.004164376,0.02387574,-0.003772052,-0.034026235,0.063737005,0.07020201,-0.03152554,-0.09004089,0.08780492,0.02099646,0.0017732983,0.012141501,0.08151786,0.04766215,-0.122763805,-0.083886616,-0.03359569,-0.025613217,0.05312184,-0.1017671,0.0033016447,-0.029333048,0.1429589,0.03131489,-0.0104087535,-0.050466646,-0.007104375,-0.002660621,-0.075325385,-0.05834381,-0.052433554,-0.13523549,-0.005821466,-0.093318924,-0.021143066,-0.03090893,-0.011556996,0.0660119,-0.01261342,0.13348055,0.03580412,-0.0142365815,0.05560309,-0.042950295,0.062992685,0.14038146,0.036261436,-0.076762244,0.0477731,0.11890486,0.10414507,0.04400779,0.12264134,-0.04046533,-0.024995955,0.0753854,0.022792066,0.13002965,0.09291674,0.07458462,-0.07924305,0.017513208,-0.011815374,-0.01465228,-0.0049778665,-0.0012712178,-0.035739016,-0.05981213,-0.008690841,-0.0708433,-0.08912544,-0.014385935,-0.015270785,0.082129374,0.14074776,-0.00015364884,-0.064708374,0.06869323,0.01565762,-0.020432774
