,0
0,0.08787755
1,-0.10188442
2,0.09452685
3,-0.02736255
4,0.042285465
5,-0.075293235
6,0.010321566
7,0.02112072
8,-0.08211363
9,0.061010495
10,-0.0012535685
11,0.058002427
12,-0.026419818
13,-0.07330852
14,-0.03457495
15,0.063985124
