,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
14,0.08765848,0.14478529999999998,0.09116368,0.08940543,0.037250265,0.09337779,0.028836222,-0.09652704,-0.071089946,-0.03848553,0.07376957,-0.06290924,-0.0047835996000000006,0.06878265,0.00061698945,0.07035546,-0.11954616,-0.11637201,0.07863288,0.06753372,-0.06883867,-0.13349825,-0.13007177,-0.09550815,0.051182695
15,-0.021702252000000002,0.14896636,0.22094126,-0.043354145999999996,0.13760921,0.09673003,0.077988,0.12981279,-0.012694091999999999,0.0902696,0.0063853880000000005,-0.1367961,0.022924862999999997,-0.07562936,-0.27028736,-0.0656671,-0.024604302,0.05966108,-0.23331767,-0.16390936,0.117569596,0.0013840251000000001,-0.18875925,-0.16056456,0.08782145400000001
16,-0.056844003,-0.20969625,-0.08880198,0.063549034,0.04317471,-0.07259164,-0.32711172,-0.02200027,-0.02690262,0.032086637,-0.23903714,-0.20291485,-0.15226685,-0.0028491777000000003,0.3020547,-0.11149585,-0.025667204,0.033313293,0.04061099,0.16977620000000002,0.025875455,-0.014429876999999999,0.13619260000000002,0.20137687,-0.047147542
17,0.04569874,0.066054,0.06744058,0.07914536400000001,0.005858539,0.03389617,0.024477057000000003,0.028366644,0.022084175,-0.059181057,0.099573396,-0.029754477999999997,0.02744934,-0.07543708,-0.10770532,0.009008656,-0.07605626,-0.16701052,-0.1437674,-0.010527972,0.003460429,-0.1564246,-0.09703334,-0.07399436,-0.047380026
18,-0.06542611,-0.00068907975,-0.051989757000000004,0.027576637999999997,0.088194385,0.12602772,-0.032436553,-0.15231301,0.008632647,-0.21498187,-0.11138010000000001,-0.16912936,-0.3209502,-0.21610059,-0.13636976,0.012474275,-0.07794946,-0.03772323,-0.07154843,0.07402517,-0.06550374,-0.0022877077999999998,-0.044839077000000005,0.059520163,0.041633237000000003
19,-0.053208183,-0.0040809503,0.028296597000000003,0.032798436,-0.14670260000000002,0.08199718,-0.047230367,-0.083610445,-0.16000772,0.03039251,-0.006093500999999999,-0.081935614,-0.114555664,-0.12468647,-0.057797975999999994,-0.002038234,-0.026281096,-0.13378653,-0.1425789,0.020843642,0.010043511,-0.020614691,-0.086584955,-0.013678923,-0.047669344
20,-0.30268407,-0.40783572,-0.41449866,-0.13116333,0.033877734,-0.33057776,-0.10271746,0.13693959,0.12561108,0.1849511,-0.057571024000000005,0.08512101,0.0854433,0.0819745,-0.11034507,-0.032769736,0.016872486000000003,-0.06997179,-0.031093376000000002,-0.13245603,-0.016710658,0.0397381,0.081747696,-0.09032514,0.02276555
21,0.095059276,-0.024490758999999997,-0.043002455999999994,0.11741114,0.005904998000000001,0.15380394,0.044629175,0.0018653330999999999,0.12960163,-0.07128559,0.050662022,-0.09637576,0.018612156,-0.009091255999999999,-0.00027249462000000004,-0.13654226,-0.26109254,-0.19908251,-0.07650377,0.16733012,-0.012123862,-0.2479163,-0.027002644,0.09947026,0.1452628
22,-0.046833303,0.014464785,-0.02879735,-0.03091521,-0.068100065,0.05244787,-0.024541734,-0.053585198,-0.13550024,-0.20541218,0.027276968999999998,-0.15128997,-0.27723109999999995,-0.20819722,-0.14923735,-0.11496882,-0.11751163,-0.14833196,-0.14857626,-0.1043758,-0.0030550084000000003,-0.1031558,0.038549922,0.038076285,-0.058405925
23,-0.058311787000000004,-0.1844252,-0.023050607999999997,0.018482756,-0.038743544,0.016443836,0.12812091,0.029772291,0.02663758,-0.021468732999999997,0.0058114063,0.05797184,0.056931242,-0.11284161,-0.12895039,-0.12003118,-0.18938522,-0.075740844,-0.25870684,-0.17557725,0.017166698,-0.068589866,-0.05499356,-0.28331047,-0.20447910000000002
24,0.10623447,0.012975511,0.016548833,0.11496776,0.02798036,0.036424022,-0.00071268505,0.07844896,0.06680528,-0.1351635,-0.09758845,-0.16321214,-0.047552325,-0.14423734,-0.085874274,-0.1043586,-0.24450092,-0.19278075,0.06678803,0.16902867,0.05113517,-0.17536591,-0.043031238,0.026954979,0.1417952
25,-0.31522757,-0.33742866,-0.21477243,-0.066116385,0.09919275,-0.003315805,0.03877378,0.07609972,0.14474697,0.09440702,0.036711123,0.005987143,0.06986057,0.052407395,-0.21186098,-0.07430029,-0.028199704,-0.11107018,-0.23467004,-0.053145487000000005,0.0154864825,-0.12890886,-0.076109886,-0.18435228,-0.05468232
26,-0.36327988,-0.31377065,-0.121007435,-0.006189513000000001,0.23082218,-0.22090538,0.11999053,-0.02117446,0.0867961,0.21754487,0.1354287,0.10881515,-0.036351193,0.043615688,-0.13161261,0.105735645,0.11391488,-0.09725168,-0.11961838,-0.10806107,0.053685535,0.037688565,0.08731828,-0.12228981400000001,0.0033104082
27,-0.29170462,-0.40312037,-0.500057,-0.12102972,0.08486210599999999,-0.2731471,-0.009760237,0.13060778,0.120684065,0.11050564,0.05679117,0.08995905,0.022538343,0.03917092,-0.07506794,0.01608327,0.042856112,-0.006367875,-0.05910513,-0.07264101,-0.12063535,-0.024687542000000003,0.0983841,-0.05187659,0.22997583
28,-0.025718598,0.03475373,-0.0759446,0.04383842599999999,-0.014413361999999999,0.01077038,-0.059857827,-0.14189368,-0.11248246,0.07199981,0.100205965,-0.09553643,-0.111083955,-0.09632015,0.052618384000000004,0.033490296,-0.19148698,-0.31023779999999995,-0.15381129999999998,0.060095333,-0.05092152,-0.069218084,-0.062645,-0.007098339,-0.06508301
29,-0.0059222025,-0.033223365,-0.007609326,-0.012293827,-0.039404083,0.15251961,0.08479755,0.092429765,0.06563635,0.02104139,0.045616303,0.042583205,-0.10487867,-0.09038676,-0.1275149,0.00425931,-0.13217282,-0.24133348,-0.16905025,-0.040062744,-0.02434533,-0.20349598,-0.2107368,0.05583834,0.11995932
30,-0.058026887,-0.006354436999999999,-0.035641182,-0.035685968,-0.023773164,-0.09360034,-0.074553415,-0.17887577,-0.097580634,-0.060461655,0.059758495999999994,0.10665197,-0.10946645,-0.026146602,0.049167745,-0.053095993,-0.037605703,-0.15055482,-0.073262714,-0.07577781,-0.027847472999999998,0.007693095,-0.086599156,-0.13544883,-0.1275233
31,-0.090325475,-0.2839409,-0.22180986,-0.1407296,0.033925343,-0.3796642,-0.12493683,0.037802983,0.24006413,0.2887395,-0.070861384,-0.005790819,0.0045700856,0.20062874,0.1846014,0.088318504,-0.013170162,-0.08940233,0.024273602000000002,-0.016101383,0.12979981,0.021388168,0.20695435,-0.14862105,-0.05296025
32,0.065326795,0.16056399,-0.011976575500000001,0.09578691,-0.041801367,0.07510219,0.028977951000000002,0.11458073,0.01107066,-0.13774289999999997,-0.13017854,-0.015833365,-0.007670983,0.11159148,-0.049323745,-0.023083845,0.10319887,-0.03580655,0.051808532000000004,-0.2016727,-0.03703318,0.031500358,0.18538143,0.16226281,-0.16505197
33,-0.048099995,-0.013766765,-0.006191759,-0.033437096,0.029712334,0.10246746,0.08503612,-0.039861962,0.07892435,0.03485447,0.014848773000000001,0.07986128,0.12697265,0.047692757,0.017514836000000002,0.073179774,0.14725286,0.020921089,0.031910494,0.05452658,0.03381098,-0.044926185,-0.02749158,-0.015615108,0.022424215
34,-0.19035031,-0.2022469,-0.19691284,-0.11589283,0.10850102,0.058317117,0.03517211,0.16712351,0.09058585,0.04686991,0.12352724,0.13207968,0.025877556,-0.13153738,-0.20049599,-0.15267916,-0.21433823,-0.3648027,-0.21052012,-0.19597773,0.022469172000000003,0.066280805,-0.042170145,-0.018971900000000003,-0.050381895
35,0.045133177000000003,-0.16687669,-0.039893858,0.08385308,0.07255512,0.008245638000000001,0.044876599999999996,0.10795488,0.06380237,0.11187777,0.10389744,0.073759705,-0.020857379,-0.022406414,0.006757956,-0.16438536,-0.13777575,-0.07046096,0.015693398,0.034337908,-0.07026342,0.036468342,-0.14175649,0.00511486,-0.03118015
36,-0.10745905,0.047850803,0.08966763,-0.01501211,-0.22383073,-0.020788455,0.09870174,-0.23190553,-0.27267194,-0.08466747,-0.12039934,-0.18078028,-0.11162139,0.030145595,-0.110415705,0.20454681,0.17325616,0.15351099,0.038077917,-0.1536936,-0.08016045,-0.09434453400000001,-0.06824712,-0.2696735,-0.08168869
37,-0.017729094,0.047206424000000004,-0.022007317999999998,-0.08826284,-0.01913248,-0.10181138,0.027992576,-0.009558739,-0.012081573,0.09030596,-0.05468742,0.07681864,0.17542535,0.08524718,0.046619594,-0.06189558,0.031893328,-0.09919879599999999,0.07795763,0.056781832000000004,-0.047058653,-0.10848017,-0.13133377,0.10712688,0.0969753
38,-0.16352125,-0.12791917,-0.10560472,-0.113216296,-0.10952273,-0.19302654,-0.095340475,-0.0062369999999999995,-0.026892964,0.04703324,0.2275533,0.20098898,0.0773366,0.117584236,-0.060503073,0.18091547,0.112651244,-0.002244177,-0.17359622,-0.19140393,-0.049848065,-0.11839939999999999,-0.13017732,0.01676404,-0.12835224
39,-0.0448175,-0.050399426,-0.040996797,-0.14565699,-0.19360220000000003,-0.114213735,-0.120887995,-0.26659644,-0.17062968,-0.14746003,0.13854194,0.0051699397,0.057912662999999996,0.087370396,-0.0705385,0.18120326,0.13045397,-0.046129312,-0.0011058681,-0.11991998599999999,-0.17456242,-0.17691693,-0.099418335,-0.03509028,-0.089109495
40,-0.029632006000000002,0.072397396,-0.0340831,-0.105095215,0.041147597,-0.08210467,0.0036321348,0.13150145,0.07679943,0.111332044,0.02807538,0.063024715,0.17272726,0.026810825,0.008808789000000001,-0.06659778,0.0046503586,-0.018913436999999998,-0.050536557999999995,0.05676315,0.010256373000000001,-0.12102979,-0.07156621,0.06785595400000001,-0.030396286
41,-0.06876015,-0.0015874294,-0.09686339,-0.0077964654,-0.16041479,-0.16727732,-0.011403876,-0.41439414,-0.37086493,-0.060468506,0.036317468,0.00813131,0.07494818,0.11559412,0.012203275,0.091423176,0.20373239999999998,0.15968136,-0.008264286,-0.017516581,-0.31333658,-0.10217011,-0.11140344,-0.060899623,-0.07580173
42,0.1317135,-0.006368991,0.042168397,0.01303723,-0.06273766,-0.0646301,-0.113856174,-0.24446678,-0.18747629,0.021989277,-0.13947214,-0.07719951,-0.12369257,0.006897264,-0.07006682,0.114672415,0.10702598,0.058211632,0.057290684,0.007879279,-0.029398092999999997,-0.029512582000000002,0.040668108,0.036918435,0.01505992
43,-0.20277356,-0.07597798,0.012429206000000002,0.01747669,-0.23653571,-0.049450092,0.02398108,-0.23397437,-0.33876634,-0.12231798,-0.032018766000000004,-0.07706089999999999,0.067823045,-0.018378582,-0.12364388,0.25478867,0.22040568,0.117820516,0.05142672,-0.21028103,-0.17742482,-0.076420486,-0.025927147,-0.19721025,-0.14455114
44,-0.020736769,-0.19405091,0.079772875,0.057238877,0.012540641000000002,0.019411685,-0.113279246,0.030231314,-0.024418104,-0.10605238,0.14746468,0.11312845,-0.095022075,-0.038438328,-0.019912982,0.09847332,-0.02898327,0.006899951,0.013598177,0.040393304,0.023156299999999998,-0.02711515,0.051067337000000004,-0.011513131999999999,-0.055756755
45,0.034829687000000005,0.045437004,-0.059956968,-0.16170393,-0.043181643,0.0024134463,-0.016257985,0.03359797,0.18422034,0.040680964,0.026460087,0.0044836397,0.17901282,0.11857451,0.06572815,-0.0005517233,0.03713327,0.10972208,0.07263942,-0.00663005,-0.08399409,-0.004666062,-0.027118636,0.0048523676,0.068499945
46,-0.08195367,-0.13497858,-0.01115324,0.08884183,0.07748359,-0.050512787,-0.020247556,0.04300613,0.010261498,0.034750056,0.13687493,0.12871273,-0.038506106,-0.09243589,0.0011689613000000001,0.022212656,-0.10827014,-0.1262028,-0.011260053,0.06181773,0.076106265,-0.07600609,-0.008099400999999999,0.07246735,0.042351004000000005
47,0.20188841,0.14100721,0.16557747,0.17013898,-0.016623545,0.0909537,0.046916402999999995,-0.014003531000000001,-0.11672127,0.047300335,-0.34398290000000004,-0.24450445,-0.14492634,-0.056668675999999994,0.02411039,0.08125689,0.03155429,-0.017420603,0.0007983592999999999,-0.009470483,-0.058354712999999996,-0.05069118,-0.12488238,-0.015413917,-0.053838708
48,0.18750267,-0.02391976,-0.23068099,-0.112891786,-0.056580637,0.018374758,-0.09227223,-0.18966877,-0.14925644,-0.24831757,0.031502523,-0.12228138,-0.19760548,-0.095010355,-0.36792034,-0.041468125,-0.14751957,0.13617016,0.30420583,0.15664345,-0.10352368,0.058662865,0.17004605,-0.019313186,-0.07277961
49,0.09229541,0.028490432000000003,-0.004488125999999999,0.054603517000000004,0.06099485599999999,-0.12172155,-0.060313605,-0.099373445,0.107476875,0.018607685,-0.02460019,-0.18518056,-0.011708343000000001,0.0075434796,0.1296196,0.00717544,0.041520037,-0.09332017,-0.20920646,0.10893318,0.086213976,0.024876725,-0.055955715,0.0043997588,0.11561451
50,-0.36789453,-0.20110025,-0.28631637,-0.23365025,-0.22175445,0.22898334,0.16387045,-0.10675173,-0.20482248,-0.23594046,0.3539199,0.26649803,0.10789022599999999,-0.02127523,-0.22423317,0.10139344,0.08033917,-0.0276764,0.014052171,-0.005693054,-0.13860822,-0.06477645,0.027529012000000002,0.042303428,0.01372864
51,0.055241745,0.043931473,-0.15905121,-0.002665512,0.22514749,-0.053960985999999996,-0.20166883,-0.14676332,-0.14261991,0.16365995,0.07457079,0.010414036,-0.10367728,-0.14391164,-0.052563965,0.12225454,0.026190203,0.09964617,-0.015391058,-0.1641121,0.100341894,0.11890289,0.020862287,-0.00952688,-0.09201985
52,0.13921638,0.043781642,0.0818243,0.04290518,-0.25823647,-0.023424722000000002,0.011610823999999999,-0.005424488000000001,0.021723982000000003,-0.22964859999999998,-0.25323018,-0.15206467,-0.20338723,-0.23465924,-0.25313175,0.035932034,-0.04855146,-0.27510393,-0.26081094,-0.07136958,-0.0290603,-0.110909194,-0.17010614,-0.16795212,0.10484704
53,0.026007025,0.019047359,0.009142071,0.07543603,0.14165121,-0.14485237,-0.21682589,-0.23690389,0.0064116283,0.07300921,-0.010898956000000001,-0.13118236,-0.232673,0.042521212,0.13126606,0.014767056,-0.07434451,-0.09619303,0.019396296,0.18454278,0.096132316,0.122728586,0.08377464,-0.053477906,-0.031511817000000004
54,-0.019478954,0.044416573,0.06900650000000001,0.105920054,0.09061276,-0.019294431,-0.08144275,-0.102711864,0.039737783,0.153392,0.13229507,0.14132017,-0.06985262,-0.14772944,-0.18315825,0.07492387,0.110984415,-0.004610166,-0.11352853,-0.06295445599999999,0.053954944000000005,-0.0011038025,-0.024472753,0.00022878165,-0.25319314
55,0.08289194,0.15473339,0.15629418,0.17881642,0.14067309,-0.05710025,0.032549825,-0.060398642,0.13791576,0.21011929,0.0020985797,-0.22102743,-0.36165956,-0.16130576,-0.018705683,0.021453086,-0.031224314,-0.17517671,-0.15909494,0.0044582346,0.109949775,0.030781776,-0.087851964,-0.066571586,-0.12863204
56,-0.054973837000000005,-0.067621835,-0.0028965871000000004,0.046236824,0.08345204,-0.10285602,-0.14739925,-0.28283945,-0.026086013999999998,0.19986583,0.09637265,-0.08236294,-0.14587821,0.054077152,0.17654229999999999,0.06291179,-0.052251637000000004,-0.15995546,0.13920248,0.093883745,0.03228967,-0.05083231,0.017543148,0.0008628692599999999,0.030444707999999997
57,0.044198822,0.08123549,0.08029038,0.096191175,-0.032646499999999995,-0.020697255,0.10166636,0.08366324,0.08646823,-0.07446276,-0.09144589,-0.23563616,-0.49400574,-0.1345914,0.015332855,0.05896516,-0.13793872,-0.16013934,-0.10158772,0.03551596,0.13034712,-0.052853562,-0.21555907,-0.106121786,-0.03941337
58,0.08780769,-0.054444075,0.0301779,-0.08774312,-0.051575404000000005,-0.09546475,-0.060128007000000004,0.017948251000000002,-0.07581418,-0.2620775,-0.25090227,-0.11510737,-0.15447319,-0.119936764,-0.19233726,0.02364139,-0.011720611,-0.079899736,-0.0639541,0.023022668,-0.024746085,-0.056174867,-0.08913099999999999,0.025858631,0.11950145
59,0.07583197,0.06573652,0.02243221,0.037318468,-0.17342526,0.01325041,0.049465563,0.16001609,0.04303893,-0.21989419,-0.11144752,-0.029808056,-0.13966976,-0.12567504,-0.21235272,0.16868985,0.0026217138,-0.20981222,-0.28168115,-0.09801099,-0.019817812,-0.07237165400000001,-0.22386579,-0.17062247,-0.002678515
60,0.10165099,0.0038689408000000002,-0.06146176,0.055730975999999995,0.29356143,-0.06856631,-0.055849995,-0.02948322,0.021607072999999997,0.32836040000000005,-0.00039941273,0.18959144,0.021315717999999997,-0.24481241,0.15076366,0.093298666,0.066052355,0.05060245,0.0004654611,-0.09213341,0.10649099,0.13619593,0.15936866,-0.09632798,-0.14470492
61,0.056368655999999996,-0.04817852,-0.10299679,0.11583262,0.06750599,-0.18601267,-0.03165705,-0.06291333,-0.09221054,0.07502912,-0.025359938,-0.05051766,-0.15793133,-0.14740121,0.06338543,0.07269072,-0.09041681,-0.020025728,-0.06819735,0.17674561,0.11902049,-0.016750323,0.013513953,0.016446624,-0.04823188
62,0.11896611,0.06976919599999999,-0.06698403,0.06522407,0.14196268,-0.081711374,-0.2147348,-0.18888773,-0.08864621,0.19304289,0.06000242,0.0023007346,-0.057331648,-0.23513852,0.02290043,0.17328864,0.098718084,-0.029890692000000003,-0.13279453,-0.14183986,0.124880105,0.12654644,-0.006573383,-0.01139698,0.01909658
63,0.22214206,0.036362957,-0.15532778,-0.09877609,-0.11434979,-0.061545625,-0.18820216,-0.09340346599999999,-0.111277446,-0.24530439999999998,-0.3055602,-0.21316166,-0.16097089999999997,-0.15958029,-0.18976468,0.012971946000000002,-0.0061520855000000004,-0.05899784,-0.047651824,0.07801552,0.14280966,-0.008041539,-0.09508986,4.3471628e-06,0.13597712
64,-0.09597138,-0.13515235,-0.02934664,-0.018841708000000002,-0.062037392999999996,-0.15059674,-0.13328728,-0.28593979999999997,-0.28560945,-0.11352699,-0.19576627,-0.024585044,-0.057656556,-0.27783087,-0.28687224,-0.16628084,0.2105616,0.11568763,0.21049562,-0.04446780000000001,0.06327636,-0.19029604,-0.05378367,0.27598253,0.012989338000000001
65,-0.03939444,0.062268257,0.12555560000000002,0.0038002033000000004,0.04905726,-0.024664942000000002,-0.0027320501000000002,0.12071574,0.005751479,0.059624974000000004,0.04773903,0.025502853,0.00419373,0.014303738,0.10496576,0.028540447000000004,-0.124308266,-0.06041611,-0.026450627999999997,-0.04905258,-0.06749485,-0.078394055,-0.092859335,-0.068666905,-0.052782554
66,0.13196741,0.15650705,0.010482643,-0.07135659,-0.21485427,-0.022439634,-0.05667659,-0.0584299,-0.23414803,-0.09474811,0.026237392999999998,-0.34270906,-0.26861647,-0.11564031,-0.10944183,-0.12071049,-0.3217007,0.0048760264000000005,0.20817214,0.17102233,-0.28087276,-0.08854754,-0.018166048,0.02024197,0.026374865
67,0.08449621,0.020260232,-0.01457502,-0.01932504,0.07990227,0.057932753,0.058959412999999995,-0.08934500000000001,-0.0047589517,0.21298493,-0.00477558,0.004854443,0.04483668,0.17149474,-0.026686605,-0.09961894,0.09784860000000001,-0.022116834,0.017684154,-0.13268518,0.118494965,-0.121973716,-0.10926781599999999,-0.004661477,-0.06577785
68,-0.010773004,-0.03847892,-0.43731186,-0.21960148,-0.047349043,-0.033595156,-0.14591336,-0.050513413,-0.123671256,-0.2610399,-0.25246155,-0.0317616,0.060877264,0.03672372,0.017072294,0.014535378,0.08539397,0.028758448,-0.052725837000000005,-0.003152865,0.20457582,-0.19594698,-0.20389146,-0.09871194,-0.055822328
69,-0.010254256,0.02602484,0.14232828,0.13013837,-0.02864445,0.052018292,-0.009377126999999999,0.13888570000000003,0.040024336,-0.0071755815,0.062660016,0.059925492999999996,-0.10963241,-0.19500133,0.04191496,0.02922096,-0.110406466,-0.14510526,-0.07173683,-0.11592162,-0.015094942,-0.14417447,-0.10073764,0.12898900000000002,-0.025762463
70,0.13741626,0.19861458,0.08155950000000001,0.020383097,0.084119625,0.22800998,0.0018072067999999998,-0.14079362,-0.081421696,0.16111553,-0.15890303,-0.09033818,-0.1725092,0.012960972,0.3116472,0.07537707,-0.041221473,0.036337018,0.15547758,-0.014478992,-0.02653736,-0.050184194,0.13804673,0.21296918,0.12514362
71,0.14447954,0.119470134,-0.024294619,-0.12325119,0.038290236,-0.02857315,-0.118800886,0.10116611,-0.041307237000000004,0.03352997,-0.119654156,0.08586123,0.027972503,0.07712893,0.20019001,0.17761213,0.03968056,0.048237372,0.03815543,0.004739955,0.16768008,-0.053726684000000004,0.15920942,0.117631465,-0.24003595
72,-0.043665733,-0.038486596,0.18930379999999997,0.10678606,0.02227545,0.025585182,-0.0070139603,0.11702809,-0.014371401,-0.0008499590300000001,0.076378785,-0.020883545,-0.14054747,-0.23794536,-0.08103716,0.05090597,-0.13344857,-0.20190826,-0.08222345,-0.055025827,-0.20344587,-0.28381258,-0.11785543,0.034484833,-0.19018784
73,0.028533781,-0.014894208,-0.14903104,-0.08207567,-0.015359514,-0.070362605,-0.13321263,0.10217388,0.0017903433,-0.022300346000000002,-0.2820743,0.084934875,0.08523903,0.13054696,0.19641456,0.2551462,0.024972097999999998,4.1588679999999996e-05,-0.037412755,-0.0008594645,0.09592877,-0.10887227,-0.13983761,-0.10640619999999999,-0.20979720000000002
74,-0.2033316,-0.099637575,-0.10816148,0.10039601,-0.1603628,-0.28266729999999995,0.09280515,-0.042113215,-0.20761561,-0.39753333,0.14855917,0.16182211,-0.04758922,-0.0787284,-0.11997482,0.066435985,-0.021115934,-0.15889984,-0.09072799,0.15165542,0.034139227,-0.036381945,0.050960242999999995,-0.037323862,0.28370473
75,0.08479528,0.0005014975,-0.40768632,-0.30912882,-0.06636289,-0.086909495,-0.17382579999999997,-0.10797019,-0.076723136,-0.14815752,-0.3363962,-0.09678123,0.04368912,0.118446365,0.15139437,0.08610573,-0.006290686,-0.010467522,-0.010446334,0.06954404,0.106253326,-0.2152052,-0.14393885,0.11178969999999999,0.026794849
76,0.08482943,0.056241654,-0.070890345,-0.025678787,0.002684164,0.17531785,-0.04268916,-0.13006836,0.13573077,0.15358163,-0.19542724,-0.14732388,-0.08190596,0.10819549,0.04686069,-0.11578425,0.10929761,0.19801672,0.08020776,-0.010351055,0.20473272,0.054528926,0.025482723,0.29142427,0.115767404
77,0.06643296,-0.029840593999999998,0.10957357,0.16385175,-0.041010822999999995,0.07163085,0.06161278,0.09270755,0.10396349,0.044754464,0.014801363,0.097155966,-0.0502514,-0.14853053,-0.026576677000000003,0.11053265,0.06492841,-0.20785874,-0.007654871999999999,-0.081168495,-0.16247033,-0.12710662,-0.059576872999999995,0.042063285,-0.014681438
