,0,1,2,3,4
2,0.019112047,0.0758825,0.12798299,-0.07934966,-0.21314606
3,-0.017002292,-0.013907856,-0.22855762,-0.34953642,-0.023793323
4,0.006145714,-0.038959816,-0.04868594,-0.033916876,0.1599051
,0,1,2,3,4
0,-0.0973958,-0.26902193,-0.30062836,-0.039106924,0.14890435
1,-0.22159421,-0.11989927,-0.09067831,-0.09143096,-0.028187802
2,-0.029064745,0.21949357,0.07465175,0.016526865,-0.08905823
3,0.19032252,0.2018547,0.19990924,-0.009038442,-0.1603105
4,-0.012328078,0.103629164,0.22439654,0.07492629,-0.13121206
,0,1,2,3,4
0,0.14068076,0.010570478,-0.097001955,0.0041422984,-0.013220298
1,-0.04271274,0.042043474,0.0930756,0.08010805,0.051285047
2,-0.078569725,0.06972358,-0.0742098,0.058012318,0.032369833
3,-0.023213759,0.0364933,0.055185046,-0.0028205847,0.1347641
4,0.058812153,-0.05981402,-0.17719607,-0.09274894,-0.011426093
,0,1,2,3,4
0,0.057392836,-0.100511365,0.058334537,0.033344064,-0.013849232
1,-0.21231152,-0.17282103,-0.09950846,-0.09186574,-0.08266996
2,-0.103264496,0.10746909,-0.062149633,-0.20533916,-0.20605591
3,0.089336134,0.03455748,-0.19294259,-0.17700145,-0.120449275
4,-0.1410951,-0.26869193,-0.116652146,0.07186639,-0.012269389
,0,1,2,3,4
0,0.071517386,0.13314778,0.07344449,0.04957397,-0.001995421
1,-0.0036155079,-0.07420522,0.014583293,0.09991078,-0.0138204405
2,0.023285005,-0.06564942,-0.040731024,-0.01099923,0.08636469
3,-0.026699422,-0.15699154,-0.041139156,-0.012425474,0.044259645
4,-0.15053178,-0.06714924,0.015861271,-0.17278841,-0.22414349
,0,1,2,3,4
0,-0.0316655,0.032832142,-0.15620828,-0.2998045,-0.0007714736
1,0.058547474,0.026421413,-0.22085752,-0.25800982,-0.2837054
2,-0.12726627,-0.22509992,-0.06758181,0.04060599,-0.13761337
3,-0.047429163,0.003889582,0.058280446,-0.07101356,-0.16311611
4,0.10738919,0.21257341,0.0033550253,-0.22241989,0.10369578
,0,1,2,3,4
0,0.11105344,-0.12784247,0.04603403,0.052183155,0.036231548
1,-0.1532084,0.017781788,0.1059347,-0.030329287,-0.03519788
2,-0.08977539,0.0576719,0.031630494,0.0053863176,-0.008625942
3,0.0322355,0.015106302,-0.0930759,0.007993752,0.108402744
4,-0.04202795,-0.074486785,-0.10029946,0.047239266,0.0912208
,0,1,2,3,4
0,-0.011433442,0.19245373,0.17804414,-0.102638885,-0.05212747
1,-0.15795362,-0.08439331,0.07776886,0.090940125,-0.018244317
2,0.10606951,-0.010539975,-0.20244423,0.06401635,0.14767714
3,-0.11570373,-0.17355208,-0.20681481,-0.33568752,-0.037238795
4,0.028082583,0.028677449,-0.0130871525,-0.13429974,-0.09427366
,0,1,2,3,4
0,0.17561117,0.1508323,0.039541323,-0.32106712,-0.110762745
1,-0.028737096,-0.091544345,-0.040350497,-0.083943866,-0.18780132
2,-0.15525326,-0.17553984,0.100222245,0.23738283,0.050443348
3,-0.17744556,-0.056534912,-0.032286976,0.05176929,0.111869395
4,0.13903463,0.07450273,-0.06975053,-0.27250206,-0.09126483
,0,1,2,3,4
0,0.14978832,-0.2131569,-0.09211442,-0.08127475,0.05347271
1,-0.12382906,-0.055785872,0.03543286,0.022432067,0.0024967697
2,-0.20514837,-0.018038085,0.07914509,0.024816195,-0.025927376
3,0.059525155,0.090462126,0.049390808,-0.085679784,-0.03264289
4,0.063956864,-0.03524177,-0.029972648,0.045495212,0.063065074
,0,1,2,3,4
0,0.15463613,0.10064773,-0.104826406,-0.34980866,-0.1610693
1,0.15308475,-0.037248652,-0.17505133,-0.24174741,-0.15273218
2,-0.29392713,-0.2567025,0.15327981,0.20775357,-0.0067188945
3,-0.17899306,-0.0091379555,0.15753162,0.04209328,0.06918522
4,0.13245562,0.2005748,0.015110525,-0.18193868,0.08600276
,0,1,2,3,4
0,-0.121749684,-0.13967924,-0.13612531,-0.12587558,-0.0069631706
1,-0.13027051,-0.04582344,-0.05592203,-0.024493124,-0.10780147
2,-0.2395247,-0.072238676,0.014334111,-0.11490624,-0.30870628
3,-0.017539976,0.113613166,0.027970675,-0.09209422,-0.052331418
4,0.19121134,0.070502624,-0.061467573,-0.069415286,0.15832868
,0,1,2,3,4
0,0.046922464,0.0054832143,-0.20257722,-0.15588737,-0.022830347
1,0.054601025,0.00746388,-0.15212938,-0.2900863,-0.36059797
2,-0.060253393,-0.33083868,-0.013846614,0.0006331168,-0.14237131
3,-0.121625915,-0.11052077,0.011688983,-0.024117725,-0.049231146
4,0.18382631,0.13807699,0.08636035,-0.13380414,0.06847477
,0,1,2,3,4
0,0.14649715,0.19944417,0.26346958,-0.03255869,-0.14348155
1,-0.051801022,-0.00016519005,0.024626939,0.06474531,-0.12592995
2,0.07323626,-0.005939867,-0.27483156,0.005995946,0.26988775
3,-0.09760085,-0.32183883,-0.16077231,-0.036716573,0.14151038
4,-0.13131295,-0.04933533,-0.035937726,-0.20687418,-0.17680575
,0,1,2,3,4
0,0.112988144,-0.069793686,-0.052973863,-0.07124798,0.046660893
1,0.012645708,-0.075230986,-0.10755709,0.08279451,0.030945601
2,-0.13253485,-0.0032579035,0.11937379,0.087656505,0.071614705
3,0.043046493,0.01636092,0.14175417,0.014400595,-0.015524835
4,0.07856895,0.0084668035,-0.036523424,-0.017862061,0.013111312
,0,1,2,3,4
0,0.032245845,0.02554194,0.19763489,-0.0043834615,-0.0075950786
1,0.08139902,-0.0058782287,0.053081032,0.0007288173,-0.0800036
2,-0.013127834,-0.0715555,-0.0095398,-0.007870758,0.031006318
3,-0.06582941,-0.03659314,0.026656065,-0.08697212,0.040539324
4,-0.07009708,0.024490628,0.01540925,-0.13358448,-0.052898843
,0,1,2,3,4
0,-0.15254278,-0.20715635,-0.071716614,-0.029590204,0.019862004
1,-0.029286368,-0.22962362,-0.1318075,-0.14769347,0.029714417
2,0.024514154,-0.18598649,-0.0020953233,0.009985144,-0.1266076
3,0.09979466,0.1496787,0.24525079,0.06825739,-0.3319351
4,0.055202454,0.2129892,0.20227756,0.026013402,-0.05924593
,0,1,2,3,4
0,-0.089349605,-0.056708615,-0.012308025,0.15102364,0.029746009
1,-0.09121127,-0.07913068,0.0049146004,0.24580243,0.16475207
2,-0.21859354,-0.11662211,0.13416006,-0.088662736,-0.08520949
3,0.043615118,-0.025204584,0.03380452,-0.23560536,-0.32272428
4,-0.018700048,0.09206574,-0.13102672,-0.1881827,-0.26798284
,0,1,2,3,4
0,-0.11835952,0.009419746,-0.18160297,-0.10875668,-0.056173116
1,-0.021712096,0.02284973,0.06984615,0.09625048,-0.114986606
2,0.09546608,-0.020347377,0.06534006,0.08253009,-0.01272357
3,0.039425448,0.019064333,0.06707541,0.05637745,0.0036888828
4,-0.025063906,-0.04933879,-0.0662989,0.0791723,0.016091473
,0,1,2,3,4
0,0.044266444,-0.028018357,-0.0059531103,0.073967,0.057264697
1,0.05995913,0.082155615,0.13001083,0.057332944,0.090980075
2,0.04611116,-0.042832248,-0.08615657,-0.025316238,-0.18315177
3,-0.2632822,-0.22493926,-0.23910116,-0.10414243,0.05863421
4,0.12579156,0.13150209,0.09096415,-0.14349693,-0.008832852
,0,1,2,3,4
0,0.0075201723,-0.027793916,-0.025672747,0.05348013,0.015304089
1,0.013580204,0.014248834,-0.07420189,0.054018635,0.023544123
2,-0.037576195,0.052201837,0.09504836,0.031879693,0.004982212
3,-0.08406354,-0.19280599,0.004626021,0.15942408,0.0887859
4,-0.040804073,-0.08570579,-0.1425172,0.031384926,0.0013117436
,0,1,2,3,4
0,0.015075326,0.009502948,0.07186597,-0.024690907,-0.07174507
1,-0.10312128,-0.0984727,-0.13506795,0.14243694,0.10936675
2,0.15755868,0.027740737,-0.20029302,-0.16599403,-0.019204998
3,0.11406858,0.05217341,-0.11744051,-0.22985336,-0.1574178
4,0.009670695,-0.10678014,-0.074280016,0.056257833,0.0878982
,0,1,2,3,4
0,-0.07574555,-0.124240436,-0.037747487,-0.021761224,-0.05685281
1,-0.054223806,-0.049741175,0.029633833,0.11649209,0.01800722
2,-0.09342881,-0.04909177,0.045659464,0.06780806,-0.047980238
3,-0.15880637,-0.06453535,0.11877929,-0.049481973,-0.029190239
4,-0.08703593,-0.16158631,0.036128704,-0.05079487,-0.01686272
,0,1,2,3,4
0,0.055790238,-0.1101302,-0.027344195,-0.027541868,0.05834388
1,-0.014186754,0.029546686,0.030709745,-0.062437415,-0.03762295
2,0.09118576,0.14618629,0.059259642,-0.02413856,-0.044046123
3,-0.14940219,-0.05139307,-0.024066838,0.05576227,0.14009544
4,-0.18302849,-0.21277684,-0.23779765,0.14409617,0.13768508
,0,1,2,3,4
0,-0.10654306,-0.095193565,-0.19688825,-0.04192971,0.038398355
1,-0.020262962,-0.18431905,-0.20582853,-0.026605401,0.14746682
2,0.10705301,0.1050095,-0.044878088,-0.011070491,-0.03557778
3,0.012012252,0.13587461,0.15824638,0.04287403,-0.023086878
4,-0.11938102,-0.1937399,-0.09686939,0.12149172,0.043318078
,0,1,2,3,4
0,-0.043457035,-0.07574927,-0.055900972,0.1200999,0.03777864
1,0.08214732,-0.12008723,-0.004528197,0.016165823,0.031480134
2,0.0147402035,-0.031016232,0.01323756,0.012945533,-0.08085193
3,-0.17339998,-0.07738699,0.047907706,-0.14770685,0.08055929
4,-0.12983908,-0.03258046,-0.02057895,-0.1823661,-0.09732828
,0,1,2,3,4
0,-0.007306588,0.01761254,-0.032495234,-0.08152859,-0.008122104
1,-0.08921238,-0.14319445,-0.21757738,-0.05182513,0.15430722
2,0.12946257,0.11767711,-0.10133029,-0.14896445,-0.10048854
3,0.15841869,0.06947362,0.014322809,-0.10538322,0.054189116
4,0.01778116,-0.084139146,0.04678425,0.19136165,0.092153
,0,1,2,3,4
0,-0.049283843,-0.010261114,-0.11241415,0.039805792,0.027880264
1,-0.08123304,-0.11487837,0.016356265,0.13134632,0.029572016
2,-0.0437012,-0.083981514,-0.15183833,0.04965597,-0.105830655
3,0.029025164,-0.08293461,-0.27948466,-0.21647343,-0.1475058
4,0.08113329,-0.058722116,-0.07763299,-0.0040675392,0.13360277
,0,1,2,3,4
0,0.05214599,-0.048759747,0.055114474,-0.039585408,-0.031122502
1,-0.089272015,-0.23478161,-0.09885699,0.058188174,0.00013067946
2,0.041994978,0.017366873,-0.21512498,-0.116605364,-0.027571263
3,0.09417229,0.07470095,-0.08216074,-0.14588685,-0.13656458
4,0.04111296,-0.08010521,0.050185017,0.121988714,0.13857764
,0,1,2,3,4
0,-0.03201497,-0.16554981,-0.122337565,-0.18237834,-0.13017426
1,0.02738329,-0.071669996,-0.032510616,-0.05603816,-0.082331605
2,-0.07344055,-0.057085972,0.08351557,0.15868743,0.070155516
3,-0.029734282,-0.033254955,0.16712406,0.24954681,-0.043774743
4,0.02577484,-0.06443419,-0.16530477,0.008361924,0.011472968
,0,1,2,3,4
0,-0.07970992,-0.0571385,-0.14911442,-0.037527885,-0.11796463
1,0.026156422,-0.08852367,0.011038571,0.09224249,0.068537734
2,0.07959577,0.07029785,0.09522696,0.17024012,-0.03951581
3,-0.024788076,-0.011044106,0.057000775,-0.027250687,0.050942488
4,-0.056982968,-0.056994222,-0.050988737,-0.057010986,0.01884982
,0,1,2,3,4
0,-0.046551485,-0.07795213,-0.08059886,-0.012193472,-0.050909657
1,0.10235222,0.01315128,-0.035334334,-0.038902674,0.0053736637
2,-0.014448279,-0.06302218,0.03349983,0.06860128,-0.08817746
3,-0.056257557,-0.09834649,-0.043224122,0.15346576,0.064811796
4,-0.008194001,-0.20512444,-0.074689746,0.09721927,-0.08975566
,0,1,2,3,4
0,-0.09057494,-0.033869784,0.10009313,0.009256065,0.119547635
1,-0.24598712,-0.09249626,-0.0019159719,0.13121423,0.32923326
2,-0.013949875,-0.15451342,-0.0858235,0.06573125,0.108268134
3,0.23474212,0.031333372,-0.12646838,-0.11393748,-0.3156714
4,0.06362351,-0.011555682,-0.15273097,-0.040139545,-0.095887534
,0,1,2,3,4
0,0.17575435,0.123950884,0.08402014,-0.08368103,-0.21504945
1,-0.055408947,-0.033507492,-0.07082333,-0.11540118,0.016663635
2,-0.15093584,-0.3870607,-0.21990587,0.06970101,0.17634729
3,-0.106964834,-0.34319326,-0.022859631,0.20453246,0.048520915
4,-0.06559432,-0.00576345,0.046455204,-0.031009212,-0.1396787
,0,1,2,3,4
0,-0.116127394,-0.03826455,-0.06405314,-0.028222578,0.09201652
1,0.10305183,-0.009862195,-0.16640195,-0.051404938,-0.016537618
2,0.07895067,0.04888123,0.031431396,0.0052700527,0.03397734
3,0.09744688,0.056110602,-0.033775408,0.06799749,-0.09679735
4,0.046714842,-0.07691475,0.044556167,-0.009781696,-0.05108245
,0,1,2,3,4
0,-0.056047022,-0.09331429,-0.18130471,-0.20869455,-0.19494316
1,-0.01343854,-0.16514733,-0.061521985,-0.056886844,-0.098831676
2,-0.04540932,0.056721136,0.15170705,0.013953791,0.090519644
3,0.028688587,0.0023430437,-0.0840058,-0.13015743,-0.05097042
4,-0.1715109,-0.16956428,-0.16209146,-0.10571433,-0.20453435
,0,1,2,3,4
0,-0.12680192,-0.05197277,0.06938324,-0.07475176,0.016859692
1,-0.13337786,0.021310093,0.029746298,-0.08182312,-0.043731354
2,0.20670126,0.24181451,0.03441253,-0.041918967,-0.060529787
3,0.046799544,0.02815685,0.06383999,-0.02814376,0.03937542
4,-0.08330376,-0.2338085,-0.10590884,-0.05093351,-0.19110294
,0,1,2,3,4
0,-0.11144881,-0.08280876,-0.08879229,-0.20679715,-0.26531392
1,-0.14089818,0.056768123,0.008027075,-0.32050216,-0.0010135827
2,-0.13109836,-0.13683039,-0.12783933,0.1245929,0.011207755
3,0.1130871,0.06801673,-0.019781254,0.03806281,0.07652512
4,0.017954882,0.06879493,0.009852198,0.068144895,0.09899383
,0,1,2,3,4
0,0.06045409,0.03132529,-0.09766848,0.106892936,0.08201222
1,0.11079656,0.022624372,-0.19339538,-0.078118294,-0.0002008118
2,0.014775823,0.034615897,-0.08810874,0.047683973,0.083213165
3,-0.045975756,-0.100661494,0.003830696,0.14779909,-0.020153191
4,-0.07608062,-0.12907302,0.099776454,0.044251386,-0.21220122
,0,1,2,3,4
0,-0.17679028,-0.1420235,-0.06614431,0.061209746,0.034156617
1,-0.13036253,-0.19728333,0.0607017,-0.0162707,-0.044057336
2,0.05142931,0.07402336,0.11983282,0.08207286,-0.16004732
3,0.14682262,0.11930954,0.14838406,-0.06279154,-0.1548125
4,-0.3407494,-0.014056651,-0.1803339,-0.19381888,-0.30512592
,0,1,2,3,4
0,-0.14167766,-0.02604491,0.12947854,0.16522753,0.06585442
1,-0.06451735,0.07564656,-0.060018998,-0.19652407,-0.04378366
2,-0.0022230106,0.042790122,-0.008631306,-0.024394413,-0.012252978
3,0.10093834,0.108028665,0.123229355,0.06467966,-0.07563892
4,-0.12103001,-0.058495536,-0.028574908,-0.13179019,-0.1407753
,0,1,2,3,4
0,0.10591059,0.17741297,0.0011773487,0.018313615,0.067485936
1,0.1458423,-0.0604263,-0.14192168,-0.01345188,0.0067598815
2,0.016958598,-0.053497802,-0.01445291,0.06547253,0.090167984
3,-0.028083032,-0.050527554,-0.007094358,0.056863938,0.006248562
4,-0.11645355,-0.07405265,0.05611996,-0.012909132,-0.10535204
,0,1,2,3,4
0,-0.20960397,-0.08884435,0.0057537723,-0.056217056,-0.037973635
1,-0.2567028,-0.01610046,-0.1635166,-0.266154,-0.11570599
2,-0.06433788,-0.049005937,-0.124455445,0.058037348,-0.0646453
3,0.15339471,0.17876664,0.21218145,0.055524457,0.027249087
4,-0.08439906,-0.055414252,-0.09483141,0.025877144,0.041777816
,0,1,2,3,4
0,0.08248489,0.13890564,0.013881783,-0.17829974,0.08864974
1,-0.045563776,0.11863786,-0.16384384,-0.07193493,0.021877388
2,-0.17083648,-0.31229818,-0.2249711,0.10612048,0.0896325
3,0.13338642,0.054514755,0.015552336,0.06494273,-0.0083816685
4,0.08394405,0.004361427,0.085002236,0.07446211,-0.004864808
,0,1,2,3,4
0,-0.13085729,-0.22316384,-0.12377704,-0.13030085,-0.04908704
1,-0.23734944,-0.01991628,-0.10627847,-0.1696518,-0.043465182
2,-0.10864711,-0.19245936,-0.14582698,0.015922772,0.020844255
3,0.16144457,0.15060666,0.11257279,0.09772957,0.14209458
4,0.021591423,0.12720402,-0.032717418,-0.0075203096,-0.0010414787
,0,1,2,3,4
0,-0.14527465,-0.012328208,0.02502776,0.12978093,0.13763404
1,-0.13990377,0.017894583,0.018484995,0.09163394,0.015176793
2,0.09337469,0.07924674,-0.01688959,-0.0044848886,-0.17242485
3,0.071985245,0.108532995,0.051850174,-0.10305682,-0.20768364
4,-0.16336785,-0.13509606,-0.15598063,-0.028556993,-0.25543007
,0,1,2,3,4
0,-0.087161124,-0.009672145,-0.029392542,-0.011920827,0.027627954
1,0.056110878,0.004505056,-0.11367769,-0.06094272,-0.030096447
2,0.044603202,0.03969235,0.018163767,0.042903204,0.098424464
3,0.044097297,0.06758487,0.07733367,-0.00026434113,-0.045705624
4,-0.0005353825,-0.038013566,-0.011094244,-0.010150445,-0.106113106
,0,1,2,3,4
0,-0.15855433,0.03894361,0.13461316,-0.034826946,0.021039622
1,0.041221503,0.09943869,0.007848834,-0.038589347,-0.039247986
2,0.08394371,0.18511118,-0.049447693,-0.106318966,-0.05508799
3,0.08530357,0.06668626,-0.06309599,-0.037657656,-0.07977025
4,-0.03147362,-0.19231586,-0.14312729,-0.004186708,-0.03297552
,0,1,2,3,4
0,0.05721522,0.12166535,0.22774021,-0.20088868,-0.094690025
1,0.057700742,0.11815953,0.016948005,-0.13923153,0.1308085
2,-0.019801928,-0.24050009,-0.28618667,0.062100735,0.020122366
3,-0.054570045,-0.23255485,-0.0050888853,0.116655566,0.086638026
4,0.012843096,0.08779701,-0.008956259,0.089717835,0.050955642
,0,1,2,3,4
0,-0.13050148,-0.23100817,0.021368066,0.12094017,-0.0064630765
1,-0.17514682,-0.36337996,-0.15228935,-0.080674954,-0.17684451
2,-0.1012875,-0.19849776,-0.38016865,-0.38876024,-0.5181408
3,0.06952776,0.027338387,-0.23790029,-0.35153118,-0.20690152
4,0.11261967,0.18031116,0.11434005,0.110649124,0.030461568
,0,1,2,3,4
0,0.22064155,0.07407232,0.066618666,0.036396798,-0.05525595
1,0.069513835,0.014216318,0.046800327,-0.0077881003,-0.083532974
2,0.09069492,0.1096654,0.05107689,-0.025258297,-0.07571161
3,-0.09383312,-0.035815593,0.0758988,0.07044398,0.042167444
4,0.005639208,0.06961069,0.07262278,0.053978562,-0.063184656
,0,1,2,3,4
0,-0.23854122,-0.24430953,-0.033016916,0.006518243,0.039772812
1,-0.31796214,-0.47795677,-0.39378452,0.13012773,0.19818951
2,-0.10892727,-0.19279283,-0.34411806,-0.09800732,0.13976368
3,0.00434775,0.07087658,0.08025482,-0.17592788,0.06612677
4,0.022951854,0.029646927,-0.02154243,-0.06056942,-0.29209104
,0,1,2,3,4
0,0.04050197,0.07006532,0.20367676,0.09078196,-0.081356995
1,-0.25961718,-0.14071532,0.252266,0.2447421,0.03417248
2,-0.08207589,-0.15634473,0.07126036,0.22183168,0.0070293047
3,0.13185957,0.06808775,-0.074146464,0.08618143,0.08124049
4,-0.07070482,0.043743264,-0.07262721,-0.084208734,0.043084476
,0,1,2,3,4
0,0.18448217,-0.10304792,-0.33987218,0.071542606,0.1643839
1,-0.06906931,-0.2217988,-0.35035878,-0.29319715,-0.056134585
2,-0.030459369,-0.17927247,-0.12064067,-0.17311876,0.070361294
3,-0.14777084,-0.24862336,-0.2217069,-0.02783882,0.0617731
4,0.114417285,-0.14221929,-0.12219074,-0.0915065,0.04054907
,0,1,2,3,4
0,0.15264587,0.082921304,-0.025439538,0.0026411961,-0.10012716
1,0.10198099,0.011943422,0.07022547,0.022541648,-0.08284614
2,-0.086307906,-0.15302584,0.058626175,-0.018762428,-0.11005069
3,0.0016510797,-0.0394713,0.010121158,0.077934064,-0.037118085
4,-0.067121744,0.042471185,0.09785726,0.058549315,-0.00078168424
,0,1,2,3,4
0,0.016897328,0.029633647,0.062677965,-0.14097011,-0.02810749
1,-0.06514108,-0.08235105,0.14032948,0.09632169,0.08689281
2,-0.22003552,-0.22162169,0.06742044,0.24895507,0.06572762
3,0.09942672,0.054390434,-0.10555415,-0.07549091,-0.01293796
4,-0.0051186765,0.079357184,0.105713956,-0.0045060124,-0.0756998
,0,1,2,3,4
0,-0.003558669,0.06654837,-0.15922365,0.05707317,0.09290961
1,0.028081888,0.2087861,0.19933635,-0.040901557,-0.17638665
2,-0.11434587,0.056625634,0.16171981,0.09881935,-0.102545135
3,-0.038198035,-0.090677254,0.042981945,-0.055797808,-0.02378068
4,0.008382732,-0.06574259,-0.0748806,-0.011278475,0.04031016
,0,1,2,3,4
0,0.068672575,0.09915257,-0.044817366,-0.038107745,-0.037331086
1,-0.032602254,-0.008178181,0.039191075,-0.08004441,-0.07790297
2,-0.061130505,-0.10899738,-0.02997328,-0.077567995,-0.06711108
3,-0.009859862,0.0015307964,0.0110570835,0.10319387,-0.0022223336
4,0.062150586,0.032392338,0.13356358,0.13772102,0.014609335
,0,1,2,3,4
0,0.02427064,-0.00807514,-0.20106407,0.10516053,0.1704355
1,-0.010525171,0.09634518,-0.08040644,-0.24589102,-0.13718735
2,-0.005706605,-0.04629507,0.008880092,-0.014398661,-0.08680622
3,-0.15591274,-0.033828393,-0.054916307,-0.032203544,-0.021568008
4,0.021163551,-0.02588607,-0.0028346234,0.01477011,0.0032025527
,0,1,2,3,4
0,-0.048960697,-0.07923697,0.13442682,0.1650985,0.05974944
1,-0.14472528,-0.29677564,-0.117752574,-0.045760985,-0.081115894
2,-0.0937677,-0.2771385,-0.246977,0.05220223,-0.02828484
3,-0.09948231,-0.36962086,-0.20436516,0.0561532,0.17855844
4,0.022081304,-0.035090663,0.068128705,0.15096593,0.14966498
,0,1,2,3,4
0,0.071258344,-0.24681245,-0.39267328,0.03321293,0.13900658
1,-0.12318333,-0.21561067,-0.21132903,-0.3620941,-0.013937903
2,-0.081865415,-0.077085584,-0.087694965,-0.059043273,0.012109944
3,-0.14331955,-0.10962583,-0.074940555,0.05993275,0.08942942
4,-0.0037880996,-0.103241235,-0.1162268,-0.07656879,-0.12331959
,0,1,2,3,4
0,0.032652892,0.20577747,0.13908659,0.043246202,-0.040260296
1,-0.12374424,0.015622405,0.30131269,0.28250787,0.011628077
2,-0.07575511,-0.1071287,0.052061386,0.26683864,0.056759566
3,0.02139202,0.10947625,-0.01750422,0.12486774,0.13404739
4,0.040656373,-0.037428554,-0.028288329,-0.02046068,0.017592207
,0,1,2,3,4
0,0.08697926,0.12054442,0.09356845,0.009463688,-0.045322087
1,0.008800761,-0.017142499,0.039741755,0.010994902,-0.10081523
2,-0.026567407,-0.098819874,0.028536268,-0.052920442,0.009133753
3,-0.066712014,-0.09468108,0.008153266,0.085181735,-0.0041333623
4,-0.007852437,-0.0016181302,0.08147388,0.113842204,0.051396143
,0,1,2,3,4
0,0.043998323,0.07107081,0.14151609,-0.029299436,-0.09724206
1,-0.036010966,-0.013045204,0.18553166,0.19839166,-0.018004872
2,-0.018854838,-0.15170047,0.03859024,0.1249165,0.11522813
3,-0.04630296,0.08520342,0.0033867075,0.0730818,0.15801622
4,-0.007905042,-0.074040644,0.05797345,0.029161569,0.065559946
,0,1,2,3,4
0,0.22597149,0.045596544,0.11371672,0.2311036,0.014158762
1,-0.019067071,-0.1916371,-0.29979807,-0.040444557,-0.00095590716
2,0.11410434,-0.32107362,-0.43460247,-0.17414638,0.016717408
3,0.0035475297,-0.20169032,-0.23116922,0.076618314,0.11055198
4,0.15216577,0.050261963,-0.017182413,0.09908372,0.10711701
,0,1,2,3,4
0,0.04806764,0.20602235,0.07641545,-0.0386904,-0.0999312
1,0.02305339,0.06185611,-0.09897345,-0.060669098,-0.17284171
2,0.040232264,-0.055929326,-0.14271957,-0.20669493,-0.17443827
3,0.32868746,0.06314302,-0.17005841,-0.0047407,-0.055861805
4,0.38831758,-0.07652393,0.09922782,-0.03804323,-0.2645095
,0,1,2,3,4
0,-0.09884646,-0.03807164,0.06549542,-0.016422182,-0.026021061
1,-0.0898572,0.022226093,0.07915473,0.005410467,0.0049242335
2,-0.011540873,0.0014635427,0.04478172,0.061466496,-0.02143674
3,0.0009087483,-0.028801087,0.03710316,0.02274028,-0.0005440729
4,0.07484547,-0.036004495,-0.010144847,0.051001918,0.04159129
,0,1,2,3,4
0,-0.03020194,0.088271365,0.04240549,-0.03454369,0.0467505
1,-0.12058209,-0.08202821,-0.13598828,-0.09755249,0.01023369
2,0.0088211475,-0.012857919,0.036681205,-0.012911501,-0.0122544225
3,0.13859837,0.070921876,-0.109814,-0.07834985,0.0058428836
4,-0.06435197,-0.1698879,-0.16383775,-0.09463834,-0.0014159044
,0,1,2,3,4
0,0.008324097,0.010611131,0.11149359,0.03154031,0.04974607
1,-0.14449875,-0.081238694,0.101330444,0.06795663,0.018879758
2,0.029968433,0.11526309,0.1076657,0.011971591,-0.09333767
3,0.090200186,-0.040821254,0.015865872,0.07589479,0.04660677
4,-0.016491553,-0.002213456,-0.09880325,0.057333153,-0.037287705
,0,1,2,3,4
0,0.040968496,-0.14736678,-0.1257439,0.015861113,-0.09820521
1,-0.036851678,-0.12851614,-0.08143436,-0.06823321,-0.06697891
2,0.1062598,-0.020833619,-0.20856789,-0.09240036,0.11516812
3,-0.0032384964,0.039521217,0.10406177,-0.052617636,-0.08631476
4,-0.04322444,-0.027458116,-0.16219983,-0.19467802,-0.109748356
,0,1,2,3,4
0,-0.08510714,0.114438884,0.10499305,-0.0725083,-0.102392495
1,-0.057859138,0.061463386,-0.015433564,-0.09737968,0.02439154
2,0.13037874,0.06544525,-0.04424802,-0.021813128,0.070497185
3,0.12210757,0.09294212,-0.12512323,0.051587727,-0.1370226
4,0.050902084,-0.12720421,-0.111472,-0.0009775828,-0.057439905
,0,1,2,3,4
0,0.0045228563,-0.014029704,-0.060259692,0.09583361,0.17130691
1,0.09454893,0.012373779,-0.06888165,-0.03694006,0.04817088
2,-0.1187961,-0.07604477,0.07166888,0.12572856,0.09053897
3,-0.006428009,0.009449313,0.11022413,0.105215535,0.010814749
4,-0.07504636,-0.23838332,-0.024116721,-0.070992924,-0.0711743
,0,1,2,3,4
0,-0.048960175,-0.13294213,0.032868158,0.094536826,-0.026594067
1,0.0617352,-0.015372125,-0.078074455,0.022454876,-0.036221076
2,-0.0031449096,0.018357467,0.050971508,0.14217316,0.046618722
3,-0.099828675,0.0752488,0.15365659,0.026160058,0.01652333
4,-0.113620415,-0.12429479,-0.044757955,-0.02065748,-0.095976
,0,1,2,3,4
0,-0.097769,0.041243304,0.030257922,0.029391339,0.04336618
1,-0.051611062,0.06754042,0.07213164,-0.004413901,0.021136597
2,-0.021108082,0.075296246,-0.00392898,0.003081582,-0.053196013
3,0.06509234,0.024584772,-0.03247061,-0.03999869,0.03500377
4,0.07946988,-0.05006709,-0.11259679,-0.0031724973,-0.14496031
,0,1,2,3,4
0,-0.072831824,-0.2760778,0.0105108665,0.12850463,0.030117229
1,-0.028864346,-0.20746389,-0.012051354,-0.13027462,-0.102414496
2,-0.06312186,-0.03447327,0.029081699,0.038358927,0.10916356
3,0.03364938,0.10234863,0.1678025,0.020608386,-0.10052358
4,-0.007104662,-0.10570913,-0.038273603,-0.07990262,0.064358845
,0,1,2,3,4
0,0.028371504,-0.09801197,0.06818739,0.009203783,-0.12244757
1,-0.1309274,-0.07965491,-0.062451206,-0.099552535,-0.05081387
2,-0.15567322,-0.16187692,-0.1593093,-0.060694918,0.13515778
