,0,1,2,3,4
4,-0.06955648,-0.10238365,-0.046792958,0.009437494,0.039087024
,0,1,2,3,4
0,-0.027445579,0.07582797,0.025654614,-0.06134931,0.10636866
1,0.077976525,0.096606396,0.0382004,0.032527436,0.09383522
2,0.007269255,0.014700915,0.0778528,-0.017277958,-0.005381307
3,0.055280086,0.03104673,0.07090396,0.046091042,-0.0033894689
4,-0.05997445,-0.17660812,0.007386745,0.0189503,-0.025582269
,0,1,2,3,4
0,0.11518397,0.0028178252,-0.044334017,0.06811495,0.059321146
1,0.018067654,-0.09964328,0.047167126,0.080583945,-0.019525325
2,0.035775404,0.011687143,-0.022755196,0.000376056,-0.084436126
3,-0.013607409,-0.040370446,0.060266834,-0.017811606,-0.0883095
4,-0.07408389,-0.04123519,0.14717679,0.069314905,-0.099053904
,0,1,2,3,4
0,-0.050632812,0.022672253,-0.08066511,-0.035433237,0.058105804
1,-0.042134445,-0.055541754,-0.021755215,-0.0007688087,0.12664507
2,0.020875528,-0.012375963,0.07060742,-0.051167537,-0.12474304
3,0.117556475,0.04173321,0.09935762,-0.08177722,-0.019333221
4,-0.0006358024,-0.119918525,-0.010918294,-0.034915477,0.05642459
,0,1,2,3,4
0,0.06310746,0.12910098,0.11842147,-0.021937588,-0.009711113
1,0.044530533,0.061675906,0.013124998,0.041585024,0.056442678
2,-0.03020179,-0.13873318,-0.11982634,-0.19973008,-0.10986776
3,0.0012993618,-0.051334064,-0.070038825,-0.06403455,-0.041221716
4,-0.00011718619,-0.10602451,-0.10097745,-0.028809441,-0.0057251398
,0,1,2,3,4
0,-0.25487205,-0.13113636,0.023189455,-0.16022266,-0.07800399
1,-0.17855385,-0.07296048,-0.12700495,-0.05462688,0.101687565
2,-0.12068317,-0.1397687,-0.09654387,-0.32403955,-0.1434572
3,0.016789049,0.014305388,0.04617065,-0.07106317,0.060345784
4,0.063293226,0.0022397244,-0.032415766,0.009128967,0.121181354
,0,1,2,3,4
0,0.06062808,-0.06372704,-0.011178278,0.012462884,-0.0033575108
1,-0.076232694,0.02497653,-0.05223266,-0.0037280133,0.040220413
2,0.043288633,0.124713615,0.10922987,0.049315706,0.05791113
3,-0.06984446,-0.09516608,-0.023701105,0.10825145,-0.0029778862
4,-0.06696547,0.08170715,-0.05185018,-0.03607264,0.025811769
,0,1,2,3,4
0,0.0720634,0.07690643,-0.13040082,0.049216624,0.10309631
1,0.05667321,-0.04508149,0.0024158054,0.037385512,-0.0091071185
2,-0.022545848,-0.010503974,-0.013313432,0.01637335,-0.024624867
3,0.0061919657,-0.025018474,-0.04693901,-0.005362558,0.03565106
4,-0.12064097,-0.11769489,-0.018570745,0.09965718,0.06990573
,0,1,2,3,4
0,0.08050646,0.12506293,0.09355983,0.058259323,-0.0066691814
1,0.06706534,0.044670857,-0.045298386,-0.0023747908,-0.038475018
2,0.061317865,-0.04644691,0.005536917,0.10027472,0.002359605
3,0.08235023,-0.091412,-0.08177244,0.10544249,0.09567479
4,-0.0537599,-0.07320349,-0.117517926,-0.04555559,0.091447696
,0,1,2,3,4
0,-0.03379282,0.11508065,0.19110551,0.012204981,0.11825996
1,0.06318087,0.089140594,0.17486832,-0.022877216,0.08857404
2,0.011639927,-0.09925184,-0.031515487,-0.10504109,-0.17704707
3,-0.035639636,-0.0020546038,-0.010243459,-0.24939959,-0.07606463
4,0.0897053,-0.018981641,-0.19423492,-0.11951189,0.08309352
,0,1,2,3,4
0,-0.12298702,-0.16621941,-0.049706664,0.052050456,0.110336155
1,-0.07345947,-0.18227242,-0.029193727,-0.039170574,0.07611128
2,-0.14429758,-0.100412354,-0.10378141,-0.052440584,0.24258024
3,-0.04285349,0.0026073267,0.04244321,-0.0010163423,0.12047061
4,-0.0073146448,0.0018426585,0.088427454,0.14884211,-0.07699312
,0,1,2,3,4
0,0.03423983,0.036797535,0.03242181,0.08867169,0.022346977
1,0.012369927,0.0061193286,0.026578063,0.010885131,-0.075368464
2,0.07053862,-0.02405376,0.048930395,-0.08985594,-0.12754856
3,0.009339988,-0.038399383,-0.13422664,-0.14494327,-0.01363785
4,0.0072547067,-0.14315364,-0.06529883,-0.08417098,-0.018852748
,0,1,2,3,4
0,-0.057758424,0.025812035,-0.006879036,0.062671274,0.08806673
1,0.12307448,0.020450836,-0.03968133,0.06833641,-0.102107175
2,-0.09600398,-0.1544819,-0.295577,-0.1723713,-0.13271819
3,0.007708002,-0.0253069,0.0021331403,-0.0789141,0.05741399
4,-0.021050017,0.036517773,-0.032793395,0.04965139,0.032096446
,0,1,2,3,4
0,-0.05534856,0.038249135,0.07302219,0.030183192,-0.08893705
1,0.111380644,0.04361377,0.02257247,-0.059792202,0.03882726
2,-0.011732428,-0.076350614,-0.08619712,-0.13180847,-0.08923702
3,-0.0064469115,-0.006133484,-0.07707457,-0.15887062,0.0012336991
4,0.019424524,0.014360475,-0.07315301,-0.023178857,-0.028024822
,0,1,2,3,4
0,-0.2917896,-0.3006645,-0.3046875,-0.1360662,0.017063204
1,-0.28774977,-0.13467252,0.0810591,0.08447567,0.16718446
2,-0.04900115,0.08943629,0.102158636,0.088438004,-0.085354395
3,-0.011925959,0.05273674,-0.012375584,0.018503476,-0.06942949
4,-0.011037364,0.050231226,0.06991148,-0.027921261,0.013451101
,0,1,2,3,4
0,0.041256446,-0.04013997,-0.06336293,0.093460575,-0.0036418554
1,0.09713302,0.056964558,0.013788488,0.10106541,-0.021650856
2,0.041870892,-0.051065914,0.018759375,-0.050764266,-0.00047152222
3,-0.10575928,-0.17381501,-0.179534,-0.12398427,0.14291868
4,-0.0057967766,-0.18608093,-0.06399072,0.04727301,0.13581774
,0,1,2,3,4
0,-0.021667214,0.01742197,-0.048296843,-0.06206395,-0.05419529
1,0.08178473,0.027611217,0.021322962,-0.007669298,-0.07091892
2,0.06854845,-0.055460945,-0.14204894,-0.1312858,-0.110377304
3,-0.07792291,-0.116507225,-0.16311626,-0.1384563,-0.063143454
4,-0.021291934,-0.044140358,0.027476203,0.077847704,-0.008343937
,0,1,2,3,4
0,-0.06041619,-0.112105526,-0.06925352,-0.019288901,-0.083151646
1,0.019011278,0.11357263,0.008997745,0.012949622,-0.01618939
2,0.026302744,0.09600221,0.088922,-0.07607165,-0.07423717
3,-0.092307664,-0.13447672,-0.019886374,-0.16720584,-0.12135297
4,0.034178793,0.008262485,-0.027699115,-0.16092554,-0.123288184
,0,1,2,3,4
0,0.06140317,-0.00046055595,0.0077516884,0.09654704,0.0051244334
1,-0.013794021,0.010420207,0.09593736,0.03932386,-0.09521951
2,-0.10204534,-0.11253597,-0.05583053,-0.18520226,-0.091166064
3,-0.07699247,-0.16649462,-0.16928823,0.025405921,0.1277519
4,0.06160655,-0.11757937,-0.060215607,-0.016806807,0.12022973
,0,1,2,3,4
0,-0.24143308,-0.22751029,-0.2179537,-0.09488557,0.042231794
1,-0.007794229,0.0035256569,0.04821637,0.122908436,0.08672085
2,0.04851911,0.03428749,0.09472758,0.06928386,-0.1632852
3,-0.043956984,0.032266848,-0.043967467,-0.1966659,-0.07253218
4,0.009704564,-0.07476376,-0.04515902,-0.08702742,-0.046654936
,0,1,2,3,4
0,-0.29723763,-0.23272632,-0.11124252,-0.04812541,0.17644925
1,-0.20883021,0.05969686,-0.034191456,0.066231534,0.20129327
2,0.120541885,0.08353058,-0.014921978,0.06983048,-0.07460438
3,0.0984437,0.1276952,-0.040123794,-0.05053965,-0.096565574
4,0.01959604,0.0097777285,0.07094576,-0.06755169,-0.030078497
,0,1,2,3,4
0,-0.23740588,-0.25607246,-0.4321751,-0.12319071,0.06648522
1,-0.2519448,-0.05200418,0.08538419,0.08742236,0.10597699
2,0.056957692,0.09916107,0.027221154,0.04576014,-0.044117197
3,0.04467667,0.08506781,0.056181543,-0.008843303,-0.044302456
4,-0.098468415,0.0024895482,0.099307574,-0.0005791941,0.22988921
,0,1,2,3,4
0,-0.01254777,0.047833033,-0.024566999,-0.015023793,0.009169798
1,0.032616243,-0.011475608,-0.037888665,-0.06585924,0.0460031
2,0.07500466,-0.06508175,-0.054329272,-0.0825438,0.051246237
3,0.035292335,-0.12972257,-0.23841135,-0.13621758,0.081424676
4,-0.046987604,-0.017099585,-0.029891372,0.0060268953,0.04636934
,0,1,2,3,4
0,0.02251696,-0.06625555,0.0065594576,-0.008016835,-0.033962965
1,0.09814696,0.060047276,0.10632763,0.040846772,0.0008540087
2,0.0136221815,0.07703724,-0.04846616,-0.10428504,-0.093573205
3,0.01012341,-0.05388176,-0.1683457,-0.13014181,-0.054474354
4,-0.019870764,-0.17000426,-0.17121063,0.029958067,0.08398114
,0,1,2,3,4
0,-0.030183444,0.024430305,-0.001967392,-0.068534836,-0.018487442
1,-0.052434623,0.0032581347,-0.090666294,-0.015915146,-0.052094728
2,0.040299945,0.09632222,-0.071569964,0.00057627435,0.03174052
3,-0.052440047,-0.031536203,-0.1012185,-0.052667607,-0.037556626
4,-0.029071352,0.017009597,-0.063028045,-0.0905745,-0.069731094
,0,1,2,3,4
0,-0.04936895,-0.19581197,-0.11137751,-0.11531955,0.05115757
1,-0.23062363,-0.10558076,0.008391185,0.21143122,0.23512077
2,-0.04897105,-0.029355219,0.019324599,0.21293394,0.2041515
3,0.08251293,-0.004168686,-0.03763772,0.07647142,0.019369422
4,0.104023956,0.0201368,0.15176107,-0.12778369,-0.059976317
,0,1,2,3,4
0,0.114103526,0.17665565,0.015885526,0.083493076,-0.046762023
1,0.103114456,0.061517954,0.09727888,-0.053254344,-0.18866728
2,-0.10956591,-0.015448573,-0.016176421,0.03788003,-0.10583171
3,-0.020194715,0.07525077,-0.056636073,0.06636645,-0.20944935
4,0.040688306,0.07734052,0.14669102,0.18183924,-0.0938572
,0,1,2,3,4
0,-0.051449392,-0.044651095,-0.054527067,-0.020969316,0.0319368
1,0.061201524,0.04324778,-0.082015075,0.036134902,0.020551963
2,0.021155883,0.06896973,0.102109596,0.016804045,0.0080901105
3,0.07774759,0.13316447,0.030253084,0.03182319,0.035580903
4,0.043327417,-0.06361257,-0.055451613,-0.037682317,-0.007728562
,0,1,2,3,4
0,-0.17720674,-0.17029783,-0.16254354,-0.14516473,0.042556327
1,0.075397186,0.023514012,0.14397879,0.078058705,0.016293922
2,0.09820764,0.096461274,0.032511126,-0.09579124,-0.13654621
3,-0.11044378,-0.11204416,-0.27693516,-0.15910788,-0.17073016
4,0.039271407,0.08241313,-0.011159054,0.02960975,0.019244196
,0,1,2,3,4
0,-0.0112522505,-0.15137906,-0.122669,0.009657152,0.03501471
1,-0.0060397303,0.026710728,0.08517208,0.019245593,0.071069516
2,0.05478575,0.06848806,0.014758469,0.015737386,0.010265233
3,-0.12215919,-0.104524076,-0.008421885,0.052569,0.05893952
4,-0.05037782,0.05482108,-0.12779948,0.021932866,0.0074289367
,0,1,2,3,4
0,-0.061823472,0.06283187,0.11991647,0.0396503,-0.16628674
1,-0.021139536,0.05227938,-0.17553815,-0.2215523,-0.04504013
2,-0.052530766,-0.1335897,-0.11327383,0.0070906067,-0.1141466
3,0.20955117,0.15996106,0.13619593,0.05725252,-0.124849856
4,-0.026571654,-0.0984738,-0.06811699,-0.21411172,-0.08524404
,0,1,2,3,4
0,-0.022674568,0.009523789,-0.050451994,-0.08099283,-0.019806221
1,-0.06499099,0.02671289,-0.044450004,-0.036334064,0.06726794
2,-0.050778966,0.06594328,0.13784002,0.06960038,0.043443862
3,-0.07983967,0.014894121,-0.10546275,0.051100284,0.0024537146
4,-0.06225931,-0.10989864,-0.14755419,0.06720843,0.0426583
,0,1,2,3,4
0,-0.098103836,-0.07687642,-0.08001619,-0.07069843,-0.08220419
1,-0.13397521,-0.023513881,-0.0066136923,-0.033771623,0.04513716
2,0.17811376,0.18806738,0.09502587,0.16195945,-0.019919394
3,0.13066249,0.092459984,0.0023495543,-0.09906206,-0.079226725
4,-0.09064479,-0.10459937,-0.11483837,0.0070273466,-0.13779531
,0,1,2,3,4
0,-0.026170757,-0.063238576,-0.059290435,-0.107640676,-0.18101953
1,-0.07728359,-0.07330878,-0.19701284,-0.120648816,-0.10424482
2,0.12041776,0.03733434,0.057239287,0.09307668,-0.050649725
3,0.14954616,0.11360865,-0.03978595,0.058659468,-0.03356535
4,-0.20001855,-0.18904832,-0.10065694,-0.06702218,-0.1012513
,0,1,2,3,4
0,-0.050167482,0.025151249,-0.055870764,-0.09218167,0.0226805
1,-0.050333645,-0.013715525,0.081160285,0.046975594,0.0755277
2,0.030782802,0.045717195,0.14360197,0.0063603544,0.011957705
3,-0.06643995,0.003550354,-0.007752923,-0.045330428,-0.00024761067
4,0.023000287,-0.12161334,-0.08862054,0.020513546,-0.065105975
,0,1,2,3,4
0,-0.047595263,-0.021851927,-0.09207504,0.024141015,-0.120411955
1,-0.17019023,-0.0320156,-0.33634606,-0.3118843,-0.022541214
2,0.042730827,0.032192964,0.07436485,0.10853029,0.025445173
3,0.09094141,0.18252534,0.1550942,0.028611341,0.011615462
4,-0.2595129,-0.11288003,-0.09218968,-0.063925244,-0.105894156
,0,1,2,3,4
0,0.11345173,-0.013039851,0.04765062,0.016072687,-0.020186663
1,-0.07865666,-0.07632784,-0.22943904,-0.19609816,0.029480664
2,-0.112401724,-0.054125186,-0.11653833,0.0042029647,-0.059402224
3,0.10055655,0.08096485,0.049043413,0.060995616,-0.009563248
4,-0.04668531,-0.035210107,0.049110986,0.0113497935,-0.034666307
,0,1,2,3,4
0,-0.15246932,-0.061427563,0.034240432,0.06620546,-0.17719522
1,-0.059410136,-0.038070027,-0.17920655,-0.23996726,-0.06406928
2,0.010563518,-0.042761397,0.069419004,-0.011947339,-0.12238078
3,0.25439796,0.19476447,0.10973823,0.0693742,-0.17137066
4,-0.152332,-0.08287111,-0.027923027,-0.14593035,-0.14093885
,0,1,2,3,4
0,-0.033024788,-0.12663735,0.0008148184,-0.01852616,-0.03831417
1,0.0041518123,-0.084122136,0.022872662,-0.03863922,-0.11110708
2,0.12132091,0.12772244,0.018407654,0.021523,0.022183202
3,0.0636041,-0.012762612,0.027700778,0.05383967,0.08911689
4,0.0021559019,-0.04141792,0.020908661,-0.029631196,-0.06735532
,0,1,2,3,4
0,-0.012136619,0.012751433,-0.108779185,-0.15362398,-0.024262162
1,-0.007117603,-0.03476237,0.0019559169,0.1346652,0.030121315
2,0.027309302,-0.0076719914,0.13913958,0.09400475,0.060647532
3,0.017436247,0.026479345,0.1026652,0.07226659,-0.02509282
4,-0.08025167,0.00040965428,-0.06961601,-0.049729895,0.028168881
,0,1,2,3,4
0,-0.10925368,-0.12322025,-0.07580171,0.026100809,0.04474467
1,-0.066135444,-0.023124024,0.028478283,-0.017680524,0.009836017
2,0.099156566,0.13660967,-0.018665561,-0.05403746,0.00037802255
3,0.043806355,-0.10364383,-0.09601694,0.013351515,0.086003885
4,0.061857592,-0.05790987,-0.0072662355,0.06216182,0.043623168
,0,1,2,3,4
0,0.18410234,0.10895503,0.16993912,0.15294503,0.015430689
1,0.051852074,0.06326027,0.0045258524,-0.107668936,0.0421764
2,-0.29359987,-0.19772683,-0.18634336,-0.07448515,0.037055254
3,0.08467091,0.017926537,-0.04513444,0.0057434635,-0.00079703645
4,-0.053414304,-0.0558676,-0.12874073,-0.03759048,-0.091588944
,0,1,2,3,4
0,0.21969542,0.041945104,-0.09993464,-0.03535066,-0.07699247
1,0.050495494,-0.022055475,-0.07912196,-0.105953865,-0.2706699
2,0.018289043,-0.09787083,-0.09700258,-0.06492304,-0.29521716
3,-0.07559911,-0.13932715,0.11485698,0.22619256,0.12984988
4,-0.12251827,0.047227774,0.11814389,-0.040506482,0.020332677
,0,1,2,3,4
0,0.06436637,0.006577595,-0.036945745,0.04623969,0.073048234
1,-0.1283125,-0.06368873,-0.09201211,0.10092433,-0.004400758
2,-0.013087477,-0.1315269,-0.00568685,0.06334533,0.11856532
3,0.0028547656,0.053399224,-0.043957442,-0.12523378,0.11356848
4,0.089611314,0.021134438,-0.009795969,0.030617319,0.09744846
,0,1,2,3,4
0,-0.23120068,-0.107509226,-0.14802034,-0.1284084,-0.18555303
1,0.23763455,0.13392885,-0.1047314,-0.1607321,-0.2138582
2,0.29747868,0.21319066,0.06370379,0.0016831296,-0.17385532
3,0.08962303,0.08430724,-0.025031907,-0.00025875622,0.01622459
4,-0.093239166,-0.050772343,0.014672125,0.020304361,0.029633058
,0,1,2,3,4
0,-0.0023064562,0.04516837,-0.1553065,0.010743859,0.20336144
1,-0.08263621,-0.21459457,-0.08129494,-0.1496243,0.14007498
2,0.039081864,-0.032807834,-0.079080895,-0.09245433,-0.043470647
3,0.089544915,0.02512012,0.08299067,-0.015844466,-0.09808947
4,0.079930246,0.07933375,0.0004482884,0.006729162,-0.08977874
,0,1,2,3,4
0,0.14372826,0.012520512,0.050523806,0.021742476,-0.20411795
1,-0.048862685,-0.038119588,-0.05197841,-0.017424578,-0.21419893
2,-0.22440806,-0.104229435,-0.054328315,-0.14204818,-0.17844287
3,0.035684973,-0.0716461,-0.26516098,-0.13158631,-0.036633275
4,-0.008381515,-0.11523252,-0.14358675,-0.12671576,0.11084827
,0,1,2,3,4
0,0.038317908,0.011585606,0.0037748069,0.0987159,0.12682198
1,-0.09320044,-0.15786982,-0.21054333,0.031373218,0.022879915
2,-0.008875651,-0.07472964,-0.15992133,0.03821022,0.07227871
3,-0.0059413486,-0.04674357,-0.043378003,-0.004668709,0.15027961
4,0.106150806,0.1394665,0.10877426,-0.08311283,-0.046784632
,0,1,2,3,4
0,-0.030856244,-0.007667278,0.04015975,0.078534566,0.05327933
1,-0.07081599,-0.058617216,0.0285503,0.08692899,0.13973688
2,0.08343898,0.030041734,-0.08703325,-0.10809377,-0.09154547
3,0.064009294,0.094625846,0.009242453,-0.102136225,0.028859204
4,0.060217835,0.03110367,-0.030379118,-0.0013882751,-0.123012155
,0,1,2,3,4
0,0.05987877,0.08785797,0.11402079,0.1277958,0.08621166
1,-0.11541546,-0.023185406,-0.0060428907,0.10131971,0.15532571
2,-0.119766384,-0.2279419,-0.16956745,-0.13099161,-0.01875925
3,0.017850298,-0.01288619,-0.12936321,-0.17767058,-0.0139197055
4,0.09901811,0.016526625,-0.10521541,-0.091768734,-0.10843367
,0,1,2,3,4
0,-0.03403689,-0.053520314,0.018772012,0.081855714,0.09184068
1,-0.047889367,-0.109147504,-0.23119739,-0.003136064,0.16553205
2,0.08578207,-0.072939955,-0.07188767,0.04826397,0.12350342
3,0.037187915,-0.025560131,-0.09131579,0.11455705,0.061618347
4,0.044514544,-0.04003981,0.037987083,-0.025658788,0.026613332
,0,1,2,3,4
0,0.015692173,0.016758258,0.03472738,0.062012617,-0.049061745
1,-0.07764925,0.030612215,0.051880624,0.03808589,-0.08028224
2,-0.102507405,-0.18738289,-0.32971823,-0.11450878,0.010951641
3,0.07406761,-0.12867042,-0.1274799,-0.06784778,0.033979166
4,0.111720964,-0.070736356,-0.17719676,-0.12708114,-0.05308188
,0,1,2,3,4
0,0.07964704,-0.06473113,0.04269771,-0.11377437,-0.03538606
1,-0.11114772,-0.06145317,0.002737837,-0.16628666,-0.20591322
2,-0.23150645,-0.10472941,-0.12370344,-0.08045957,-0.16834572
3,0.0028833202,-0.045331206,-0.08873517,-0.06368837,-0.013889679
4,-0.054201208,-0.094278656,-0.063444905,0.037204035,0.06851519
,0,1,2,3,4
0,0.07459374,0.01868281,-0.02571276,0.010101268,-0.155558
1,-0.035099898,-0.018940834,0.09411497,0.0067264223,-0.23360822
2,-0.11676133,0.014635471,-0.0052565993,-0.08324206,-0.17845768
3,0.19376978,-0.020527514,-0.19108286,-0.18432978,-0.07946883
4,-0.005688501,-0.0768257,-0.16570126,-0.14697252,0.0008447958
,0,1,2,3,4
0,0.07868218,-0.022094334,-0.12404085,0.011911246,0.209854
1,-0.12822884,-0.050722,-0.088495575,4.0271832e-05,0.24094293
2,-0.012519802,0.0938105,-0.065472886,-0.1948519,0.090218
3,0.062321518,0.01014336,-0.0031928965,-0.022182262,-0.13588345
4,0.070642844,0.10415234,0.10545041,-0.116593584,-0.18482965
,0,1,2,3,4
0,0.0044250037,-0.071480624,-0.07685053,0.13070361,0.07766303
1,-0.15674444,-0.009858784,-0.038368355,0.0021541677,0.0732768
2,-0.029445013,-0.037578374,-0.12419601,-0.062902376,0.05591603
3,0.08206527,-0.067602985,0.047719263,-0.023880547,0.13421203
4,0.11242411,0.03075172,0.007836271,-0.006000525,-0.0639141
,0,1,2,3,4
0,0.06732849,0.034962792,-0.07260264,0.023066798,0.1288717
1,-0.09968509,-0.20887591,-0.1181108,-0.12503083,0.15546909
2,0.023342555,-0.026594441,-0.048953194,-0.18803081,0.039946925
3,0.1571795,0.07151461,-0.04202828,-0.08782302,-0.091559224
4,0.09698738,0.08695018,-0.008670419,0.017358804,0.010420706
,0,1,2,3,4
0,0.21443623,0.017567718,-0.119657345,-0.08679312,-0.07624539
1,-0.071805075,-0.19303282,-0.064580776,-0.15507858,-0.28384688
2,-0.2259389,-0.16830456,-0.109787494,-0.15553084,-0.13072601
3,-0.0014326796,-0.03576926,-0.102106474,-0.044902876,0.11412861
4,0.1247802,-0.058480736,-0.09476582,-0.023702858,0.075278565
,0,1,2,3,4
0,-0.03366229,-0.08128879,-0.08578461,-0.049079638,-0.062753
1,-0.057528306,-0.12347932,-0.23706013,-0.20645486,-0.090221465
2,-0.16521664,-0.00027391847,-0.014214081,-0.16967939,-0.23095576
3,-0.09847969,0.1935523,0.13952196,0.17248175,-0.023312412
4,0.106143765,-0.07678275,-0.03371969,0.22106697,0.05220512
,0,1,2,3,4
0,-0.06286711,0.06646471,0.11809586,-0.030049104,0.034477778
1,-0.037831057,-0.012221762,0.10132848,-0.03905131,0.024473632
2,0.03619452,0.027979031,0.010083622,-0.0013888361,0.104950644
3,0.019894853,-0.099540845,-0.035428844,-0.047890674,-0.045620073
4,-0.052087408,-0.04897626,-0.048187077,-0.06628953,-0.07058202
,0,1,2,3,4
0,0.10910683,0.15194684,0.01886513,-0.023148427,-0.12918246
1,-0.029429495,-0.051476214,-0.06982382,-0.17894644,-0.043900177
2,0.07202732,-0.22012265,-0.13380702,-0.0636659,-0.09424816
3,-0.084846504,-0.25930062,-0.0026239427,0.18409544,0.18122488
4,-0.23575047,-0.06377895,0.015408264,0.067251995,0.0887038
,0,1,2,3,4
0,0.090411305,0.015771467,-0.016214224,-0.013106927,0.10879644
1,0.04243572,0.054734834,-0.07278127,-0.0091884425,0.1845939
2,0.040582057,0.048107978,0.07133135,0.15040514,-0.025665872
3,-0.06521943,0.08642432,0.007471691,0.05056096,-0.11660396
4,0.07834,-0.09576094,-0.08693677,0.025703926,-0.029458895
,0,1,2,3,4
0,-0.01191425,-0.02084706,-0.37040567,-0.16642883,-0.019000575
1,0.023706667,-0.1107444,-0.048090007,-0.095549546,-0.20166917
2,-0.17044632,-0.02959914,0.059160564,0.033311553,0.025287326
3,0.011006949,0.05551471,0.02122723,-0.064009346,0.0100856945
4,0.19950818,-0.14945993,-0.16204852,-0.1501342,-0.07301692
,0,1,2,3,4
0,-0.0079884045,0.015714353,0.075977705,0.098456025,-0.050246365
1,0.039019104,-0.030430797,0.0776313,0.026430346,0.01477997
2,0.05723924,0.010154674,-0.102019645,-0.15672827,0.054056503
3,0.014311836,-0.05587986,-0.081140175,-0.079456516,-0.07344883
4,0.016780479,-0.06955204,-0.046901196,0.09446937,-0.011051005
,0,1,2,3,4
0,0.12769803,0.17200637,0.11217046,0.05654611,0.04616668
1,0.120673865,0.028199464,-0.04914483,-0.03598403,0.12862091
2,-0.11491297,-0.016384387,-0.12057084,-0.027432522,0.23031059
3,0.10447822,-0.0074744937,0.047670435,0.09438099,-0.064171955
4,-0.091814935,-0.091183335,0.115983605,0.13459904,0.11174863
,0,1,2,3,4
0,0.091372415,0.060461003,-0.055631913,-0.09417856,-0.0015984299
1,-0.041698016,-0.030909088,0.100085214,-0.038193956,-0.004725689
2,-0.027809935,0.10292592,0.021837711,0.057976797,0.16580594
3,0.1489751,0.025632303,0.013028346,-0.035693835,-0.020128371
4,0.08670437,-0.09514453,0.06607463,-0.00523744,-0.16449343
,0,1,2,3,4
0,-0.05056294,-0.04876218,0.12777615,0.08629099,0.0070332494
1,0.03265539,0.0021769647,0.061092045,0.004043314,0.024784494
2,0.07076593,-0.06394195,-0.11413802,-0.14535029,-0.05025767
3,0.027010355,-0.07995793,-0.090670295,-0.048841305,-0.010079812
4,-0.15601942,-0.18213251,-0.048844196,0.04247175,-0.13190866
,0,1,2,3,4
0,1.1455821e-05,-0.03815229,-0.15598293,-0.06265384,-0.03747377
1,-0.051850494,-0.08066868,0.092520095,0.0070334915,-0.04776401
2,-0.20840809,0.06857231,0.05454248,0.118372224,0.16027065
3,0.21882021,-0.0042965417,-0.01346823,-0.03550925,-0.008995943
4,0.058656715,-0.1019313,-0.15080358,-0.13088599,-0.18043114
,0,1,2,3,4
0,-0.12810689,-0.13020015,-0.12754261,0.11391361,-0.07490787
1,-0.20211053,0.0746914,-0.054484714,-0.13846377,-0.29249308
2,0.10896158,0.13663298,-0.053115677,-0.019067049,-0.07505731
3,0.04631345,-0.029652584,-0.12831849,-0.047355328,0.15071997
4,0.02221711,-0.012476056,0.00032120064,-0.043760404,0.20212321
,0,1,2,3,4
