,0
0,0.0832522
1,-0.022780288
2,0.07525179
3,-0.004219331
4,0.038054205
5,-0.041536264
6,-0.0034693563
7,0.014888071
8,-0.051686566
9,0.048667632
10,0.0142542925
11,0.047432173
12,-0.019434728
13,-0.032648787
14,0.008213434
15,0.07507142
