,0,1,2,3,4,5,6,7,8,9
25,-0.05203961,0.03459921,-0.0799082,0.037845094,-0.01836614,0.04604167,0.023247879,0.07250282,-0.03934076,-0.071077675
26,0.050521817,-0.047618765,-0.019206386,0.06289318,-0.005574687,0.011015335,-0.07696379,0.014301744,-0.054683167,0.0033345027
27,0.11410742,-0.13129005,-0.14337547,0.04387731,-0.056521002,-0.055871088,0.117265426,0.13598916,-0.026218014,-0.08985208
28,-0.1497444,0.18114562,-0.028911129,-0.1014394,-0.092503645,0.009702292,-0.037757576,-0.06300719,-0.13482583,-0.0154438205
29,0.064280875,-0.10250585,0.016203428,-0.08829738,0.04246776,0.05701952,-0.11501302,-0.019647948,0.064845696,-0.07947399
30,-0.12694028,0.07854798,-0.12557147,-0.15040904,0.10757862,-0.24656564,-0.13847315,-0.023902915,0.013718283,0.10794214
31,-3.42042e-05,-0.08380522,0.06626093,-0.054242395,-0.099692896,-0.058724552,-0.07953959,-0.015115938,-0.02168922,-0.03316054
32,-0.020110346,-0.044508886,-0.05318712,0.018167263,-0.038845737,0.025550751,-0.05500676,-0.014155037,-0.0065859132,-0.022178493
33,0.13602848,-0.10795294,-0.058722083,-0.10311197,0.0393578,0.12072571,-0.017582182,0.14565949,-0.13977908,-0.0075034215
34,-0.022722293,0.08302508,0.0853903,0.07707372,-0.110931605,-0.16422339,-0.20330478,0.075759865,0.06784564,0.042635456
35,-0.07417907,-0.11868991,0.12622589,-0.028288744,0.05230544,0.05857486,0.13420771,-0.0140257375,-0.12159869,-0.16167255
36,-0.12353587,0.06805286,-0.06597713,-0.20476173,0.07841615,0.06761541,0.075557776,-0.17316636,0.07992505,0.032552026
37,0.17397209,0.08455851,0.016947538,-0.12607768,-0.21003062,-0.06300132,-0.024291068,0.040981308,0.08125787,-0.11853396
38,-0.096877486,0.14265598,-0.05600886,-0.043192517,-0.11162885,-0.08688895,-0.020285256,-0.09065786,-0.046340637,-0.05099608
39,-0.046922464,0.14202519,-0.050048046,-0.06924488,0.014861034,-0.018757353,0.04388582,-0.008765931,-0.03136773,0.07843391
40,-0.08744415,0.015689736,-0.007363441,-0.06713231,-0.023288412,-0.11466087,-0.020911004,0.022658508,0.0010591272,-0.04416911
41,-0.052153908,-0.041703727,0.05542603,0.03786254,0.0020684975,-0.060985256,0.025167277,-0.0037402066,-0.023631824,-0.058564514
42,0.03333734,-0.045651693,-0.015961314,-0.060388517,-0.07735959,-0.07284942,0.07332679,0.009978257,-0.036391832,-0.054520614
43,-0.119756535,0.074523754,-0.043156896,0.06364173,-0.04295534,0.091697246,-0.3097807,0.0074845566,-0.08899421,0.0704479
44,-0.22011527,-0.0034962082,0.11710864,-0.061419137,0.044621352,0.02804912,0.08354341,0.10175595,0.11469593,-0.12147733
45,-0.14767066,0.08041838,0.090624735,0.07077079,-0.12312104,0.07728773,0.028905604,0.060682267,-0.0346694,0.056676984
46,-0.10894468,0.029204132,0.0412136,0.0053325044,0.01885733,-0.21173592,-0.26608816,0.012786198,0.015158488,0.024731582
47,-0.08026364,-0.012790558,-0.053299718,0.006627799,0.00378819,-0.06167706,0.067077056,-0.06213263,0.07562017,-0.048797533
48,-0.13853036,-0.13065426,0.10649427,-0.08779629,0.10825215,-0.056176357,-0.06351906,-0.2018029,0.10096363,0.11785038
49,0.042595048,-0.017320246,-0.015899478,0.02327452,-0.08638425,-0.07546512,0.02305639,0.0072773006,0.054179445,-0.051815845
50,0.04889734,-0.053484347,0.027871195,-0.036894355,-0.080335945,0.02962827,0.009135676,0.013007942,-0.04180919,0.013128273
51,-0.07438812,0.04728327,-0.004493806,-0.013092997,-0.04508824,-0.06266725,0.01676165,-0.070433095,-0.038011946,-0.05844209
52,-0.04955574,-0.012420365,-0.05794043,0.06503287,-0.15282622,-0.07117998,0.093544535,-0.10001377,0.1371534,-0.1864295
53,-0.16508342,0.071248025,-0.17934251,-0.15924546,0.00278689,-0.06143196,-0.12297367,0.09269824,-0.04471723,0.10354044
54,0.03551325,0.07158649,-0.08494958,-0.05965301,-0.026278032,-0.047390297,0.0037387034,0.014378704,-0.010387994,0.034036234
55,-0.029839147,-0.06518478,-0.06309879,0.041712414,-0.07424671,0.08015744,0.04408213,-0.025397899,-0.0031685971,0.027374402
56,-0.02087899,-0.013796941,0.037827484,0.03535187,0.013425932,-0.0108001605,-0.026240606,0.040642437,0.056850895,0.079476304
57,-0.013906786,0.12902969,-0.057635307,-0.15390256,-0.122558415,-0.045123797,-0.08856833,0.014834242,-0.030133916,-0.0038472011
58,-0.03759562,-0.06846853,0.051276527,0.08765199,0.08003974,0.07785698,-0.09222044,0.08775323,0.016545037,-0.073434256
59,-0.083784655,0.044028208,-0.027685817,0.07638217,0.033175666,-0.050969,0.0039801747,-0.048221447,0.06681917,-0.006393927
60,0.02114044,-0.022087416,-0.046293303,-0.0025950545,-0.07599343,-0.09851391,0.054120887,-0.07341885,-0.059026115,-0.032556772
61,-0.094702475,-0.098646075,-0.15715382,-0.1201721,-0.13699862,0.09414022,0.10291883,-0.15352261,0.093068525,0.109704226
62,-0.23364487,-0.14924218,-0.17326999,0.08474906,0.08044066,-0.02462916,-0.03937904,0.07203335,-0.018410778,0.08833236
63,-0.13382037,-0.13243046,0.037688937,-0.09504914,-0.030450998,0.073514126,0.004766306,0.07066512,-0.02590137,0.072074756
64,-0.2457031,0.10176271,-0.13160634,0.0763994,0.051988382,0.05840741,-0.108407035,0.108104765,0.044525657,-0.1536191
65,-0.042482037,0.036171332,-0.006246688,0.05160662,0.026122484,-0.07093224,-0.013876748,-0.039923154,-0.017178515,0.022991315
66,-0.1760025,0.11703694,-0.08886951,0.17307876,-0.033063877,-0.041766237,-0.07998299,0.09323597,-0.11238235,-0.17459717
67,0.050432496,0.022737572,-0.024026508,-0.14607139,0.023779625,0.013541334,0.04503716,-0.14136204,0.0113265,-0.21310988
68,-0.008152509,-0.014388496,0.009397316,0.014364721,-0.061834205,-0.010154632,-0.020492103,0.028278409,0.03629558,0.012503103
69,-0.036703214,-0.073574856,0.04268665,0.03596531,-0.014314262,0.025887152,-0.10579084,0.035017688,-0.029459892,0.0026270035
70,-0.029171837,-0.028911976,-0.089347556,-0.04855054,-0.093295276,-0.11451432,-0.05081795,0.024017498,-0.09555832,0.043155078
71,-0.16839314,0.05061642,-0.12294428,0.03391901,0.004936405,0.08586744,-0.06650176,0.09835731,0.039076805,-0.11670582
72,-0.18861562,0.09316075,-0.14034355,0.11553444,-0.01706618,0.10986719,-0.20589213,0.047546543,0.06937515,0.056788642
73,-0.043556508,-0.021896658,-0.080572955,0.0886286,-0.008772104,0.06415586,-0.102657095,-0.227382,0.05657475,0.085174546
74,-0.11081249,0.024850128,-0.1519499,-0.0053311693,-0.21865681,0.01672534,-0.17163503,0.035687886,-0.008969565,0.037426304
75,-0.017384836,0.02008267,-0.02277619,-0.059608284,-0.0024213095,-0.05943182,0.08533231,-0.08046844,-0.012457255,0.04625361
76,0.043606747,0.06215541,-0.17177616,-0.106592275,0.09371557,0.041783042,0.11030536,-0.17479417,-0.08650392,0.06363451
77,0.03832782,-0.22010165,-0.18507443,-0.12135811,0.09044548,0.04319881,0.0977554,0.103312254,-0.02116789,-0.1051703
78,0.048304502,-0.04942897,-0.16775832,0.016456382,-0.27713847,0.056708936,0.027966093,-0.1398591,0.029499993,-0.014545729
79,0.07094097,-0.1504402,0.0752475,-0.16242011,0.031168543,0.034147937,-0.041431677,0.07184139,-0.11971872,0.038153537
80,0.0069401036,-0.00063207996,-0.031186322,0.005264609,-0.020107213,-0.029885983,0.03822764,0.080294885,0.03313694,-0.038143817
81,0.025858581,-0.028592926,0.052046802,0.0456645,-0.30534023,0.08594539,0.08762561,-0.20897037,0.102033414,-0.13425638
82,0.044480853,0.010689967,-0.016642034,-0.0038965568,-0.02757511,-0.032927692,0.04706195,-0.0048869834,0.022364218,0.03311442
83,0.042200863,0.033440128,-0.057217706,-0.005768851,-0.0049725077,0.061357763,-0.059869938,-0.025324639,-0.002728343,-0.0048159864
84,0.103285335,-0.029472753,0.06587673,-0.14034861,0.06148277,-0.146531,0.033342723,-0.019655325,0.046081305,-0.04074871
85,-0.085288666,-0.0717769,0.06550701,0.06368625,-0.13360217,0.04082617,0.073805034,0.052554276,-0.07848526,-0.1407743
86,-0.17510924,0.07008784,-0.16072063,-0.16217874,0.10188374,0.023781141,-0.028185084,-0.03830589,0.07241554,0.030044034
87,-0.106044486,0.13194266,0.006565731,-0.0053857253,0.14942764,-0.14003514,-0.0821192,-0.021649906,-0.12046294,0.04588925
88,0.11373246,0.098171,-0.1266865,-0.0085478425,-0.17066668,0.031188335,0.076648004,0.06741165,0.09371714,-0.21948063
89,-0.03830501,-0.021552162,-0.07442111,0.04554063,-0.047378883,-0.07128596,-0.04930276,0.027313668,-0.036447223,-0.003284287
90,-0.025424799,0.11603228,0.06650067,0.09708747,-0.10122315,0.089517176,-0.19465664,0.053238,-0.14899261,0.030810365
91,-0.0744428,0.062087465,0.10839637,0.014670649,0.12263347,-0.0995122,-0.1478382,-0.0481627,-0.037550386,-0.18965764
92,-0.12686583,0.06877848,0.05591194,-0.0643995,0.035514887,-0.15549554,-0.20844835,0.066549264,-0.1616121,0.05257636
93,-0.08819568,0.1086339,0.13678603,-0.053498715,-0.11352807,-0.061104603,0.1095805,0.057822317,-0.0197546,-0.083337955
94,-0.05820947,-0.013836702,-0.0021115665,0.011874348,0.017728226,-0.062232956,-0.038818534,-0.050401937,0.04405296,0.023686783
95,-0.061936412,-0.011777826,-0.05810184,-0.058166537,-0.026496101,-0.06808121,-0.1381171,0.13838676,-0.064684816,-0.06512446
96,0.09391643,-0.1816066,0.06438763,0.030910509,-0.018777575,-0.13004415,-0.15524216,-0.032182705,0.046005994,0.070440225
97,0.048522692,-0.1943387,0.0082652485,-0.13084854,-0.027355764,-0.14091447,0.004638128,-0.008039636,0.019157112,0.057014305
98,-0.10477369,-0.09859623,0.13841671,0.036811855,0.025479255,-0.14367983,-0.106211014,0.13203856,-0.08362413,-0.10186908
99,0.0057340385,0.009104579,-0.007004671,-0.0045227604,-0.056400836,0.0413409,-0.02946236,0.0037149272,0.0153070595,-0.004437098
100,0.010079232,0.007484845,0.04488853,0.055517074,-0.10414924,-0.084636815,0.022894064,-0.07487146,0.013180586,-0.27762192
101,0.10768918,-0.036083832,-0.05253361,0.08191849,-0.23280571,0.06254684,-0.06345163,-0.10411688,0.029331438,0.10118401
102,-0.0022646498,0.061758168,-0.0032672777,0.021133346,0.0012020487,0.028291166,-0.015276826,0.042481802,0.04897745,-0.0075049037
103,0.1063967,0.002532929,0.03622195,0.07631799,-0.20127007,-0.007359943,-0.10404163,0.042012036,-0.0145746665,-0.17185979
104,-0.07391761,0.0012887144,-0.024913024,-0.09245534,-0.05821896,0.03345698,-0.05570099,0.033596132,0.018187424,0.05309963
105,-0.07692102,0.014359137,0.025100883,0.018998519,0.08150381,-0.17006767,-0.026812026,-0.069230355,-0.17040016,0.1071821
106,0.06486184,0.028512564,0.0433328,-0.003230091,-0.028471734,-0.14785591,0.0070648734,-0.16583472,0.008365772,-0.030594693
107,0.0037730057,-0.14137074,0.088060774,0.012131476,-0.16837281,-0.12562798,-0.14960933,0.061993297,0.057022706,0.07979035
108,-0.08533107,-0.07105556,0.005394036,-0.08348244,0.023010578,-0.09585507,-0.16301459,0.04340436,-0.2046009,-0.17236394
109,-0.18018898,0.108449094,0.09071317,-0.10920829,-0.02594248,0.078473285,0.027814,0.09254475,-0.10324116,-0.12489321
110,0.09292978,0.11597285,0.09851591,0.11347712,-0.16068666,-0.11503157,0.0017895836,0.13352849,-0.053880394,-0.14506613
111,0.036744554,-0.043801945,0.0030734146,0.060732804,-0.13911144,0.041410618,-0.03276006,-0.061934862,-0.0066321483,0.061440676
112,0.003668904,0.066786,-0.13165113,-0.12583685,0.07139612,-0.05002147,-0.22002539,0.058529407,0.04222477,0.042294823
113,-0.0653361,-0.04991497,0.015835628,0.050775126,0.081392996,-0.14335224,-0.12822184,0.092560366,-0.01465782,0.09346449
114,0.059609547,-0.13332699,-0.013246701,0.004330964,0.0042052255,0.0537594,0.06315552,-0.050066937,0.01483444,-0.22261915
115,-0.087663755,-0.17205772,-0.19534756,-0.077187546,0.06286919,0.0533185,-0.044284906,0.082705624,-0.061922316,0.06837225
116,0.0811763,-0.08770826,-0.06778657,0.06985344,0.019012976,0.01635282,-0.06536401,0.068770036,0.010967366,-0.041072227
117,-0.045712136,0.04261769,-0.02988172,0.061117105,-0.042975634,-0.10341675,-0.2456864,0.07667404,0.103760034,0.085698366
118,-0.06297817,-0.024166958,-0.022382984,-0.027695462,0.008185642,0.024755588,0.0041635567,-0.021075886,-0.049408726,-0.039940186
119,0.017382003,-0.002471549,-0.020841341,0.08795764,0.075934224,-0.03838232,0.00544799,0.016270077,-0.02388259,0.04278356
120,-0.024325639,0.01556331,0.042326614,0.047907706,-0.11245244,-0.03298182,0.019654458,0.041251063,-0.048178952,-0.036111582
121,0.11654832,-0.13892272,0.09162707,0.03970069,-0.055169336,-0.11002033,0.05506829,-0.16470134,0.06535963,0.05004157
122,0.114270605,0.07728214,0.09648269,-0.046516582,0.04293812,-0.008501257,0.1250849,-0.13982707,-0.12786438,0.0026400615
123,0.082827054,-0.1908346,-0.054138176,0.08110447,0.065227136,0.079069726,0.0017217434,-0.17303866,0.05121541,0.08662983
124,0.037429743,-0.014326979,-0.03303064,0.010327223,-0.060348555,-0.011341615,-0.07529529,-0.0025758056,-0.071570866,-0.016907735
125,0.15995821,0.09090919,0.1153007,-0.07727624,-0.0802703,-0.05157302,-0.10414214,0.072671,-0.18765734,-0.101326816
126,-0.09795163,-0.020582968,-0.0023700446,-0.018745301,-0.013968192,-0.07502242,-0.0011012285,-0.012315992,0.015282975,-0.018001182
127,0.08850941,0.09203877,0.007153759,0.07198515,-0.011260843,0.0076663382,-0.012020085,0.04383855,-0.06720997,0.06827221
