,0,1,2,3,4
0,-0.07738194,-0.07187973,0.15718491,0.18635087,0.15294598
1,0.18699175,0.2952332,0.2323183,0.18061551,0.16127832
2,0.21425919,0.1455809,-0.033100575,-0.0086853765,0.10375389
3,-0.09242451,-0.19766484,-0.12817839,-0.18653966,0.03547065
4,-0.30061072,-0.26773527,-0.2359329,-0.19079745,-0.114869036
,0,1,2,3,4
0,0.13435541,0.26357558,0.19676638,0.04100647,-0.0009842623
1,0.11253052,0.2032717,0.113007426,-0.01561793,-0.25879115
2,0.09525688,0.19893424,0.017610487,-0.24947067,-0.2535078
3,0.11738923,0.037038416,-0.040324785,-0.29612198,-0.28344133
4,0.09960078,0.050750952,-0.17255959,-0.3381484,-0.16495343
,0,1,2,3,4
0,0.13184178,0.22330675,0.25553605,0.14058907,0.22721413
1,0.23770393,0.22439344,0.20755406,0.2573833,0.05979067
2,-0.079176664,-0.043977663,-0.0068480754,-0.14235047,-0.12624314
3,-0.22954492,-0.26357788,-0.35082948,-0.29977754,-0.09051148
4,-0.11990788,-0.20125568,-0.14368138,0.0084941145,0.04525245
,0,1,2,3,4
0,0.045098986,0.014912849,0.05038628,-0.23182587,-0.24745016
1,0.06380537,0.19369015,0.15341547,-0.09771073,-0.32287493
2,-0.17534421,0.1173138,0.33829218,0.087533675,-0.1226943
3,-0.25586867,0.03375141,0.24785392,0.25219902,0.062298175
4,-0.36986122,-0.2715404,0.054896854,0.046495568,0.117953725
,0,1,2,3,4
0,-0.24680336,0.013577923,0.0046405275,0.072876364,0.05574403
1,-0.15505606,0.030630786,0.1503318,0.10928884,0.01746905
2,-0.022042181,0.041034903,0.11787268,0.03847476,-0.15000333
3,0.06334503,0.104474664,0.06191788,-0.004215443,-0.061253335
4,-0.0023400323,0.0060541336,-0.027298816,0.114189364,-0.016153403
,0,1,2,3,4
0,0.06122369,0.06981349,-0.037084494,-0.094867595,-0.33962518
1,0.0890319,0.09028938,-0.021284878,-0.116823815,-0.22748297
2,0.08533061,0.14286564,0.122926466,-0.0011736734,0.022906026
3,0.002546034,0.15618627,0.13212505,0.09434086,-0.03777955
4,-0.029257363,0.023080492,-0.08694756,0.08207757,0.11482169
,0,1,2,3,4
0,0.19460902,0.31179887,0.23288757,-0.05932417,-0.17357466
1,0.29981413,0.1898552,-0.16833924,-0.33699813,-0.13639706
2,0.2674197,0.03336601,-0.278538,-0.4639064,-0.040839214
3,0.16426875,-0.15085772,-0.4399624,-0.37292045,0.07555482
4,0.023064595,-0.09118404,-0.2283748,-0.025583774,0.16815184
