,0,1,2,3,4
3,0.09077043,0.044372763,0.08618473,0.06103963,0.0021110356
4,-0.075403094,-0.2344577,-0.007345255,0.048393924,-0.011518269
,0,1,2,3,4
0,0.10463192,0.0010299627,-0.028632903,0.06875879,0.05920096
1,-0.019843515,-0.13255222,0.047132876,0.098764785,-0.012329402
2,0.02318,-0.011332776,-0.008334435,0.013526086,-0.08293431
3,0.004577832,-0.05165125,0.08552819,0.0022289995,-0.09647336
4,-0.10731255,-0.025548808,0.15651436,0.06637864,-0.11076206
,0,1,2,3,4
0,-0.035096228,0.045018066,-0.07324678,-0.039324205,0.046576478
1,-0.012772564,-0.040446214,-0.0052884608,0.007524593,0.12707198
2,0.010588103,-0.025488127,0.079658575,-0.04537543,-0.124453075
3,0.13487439,0.05165107,0.11331,-0.06779744,-0.008062172
4,0.032822248,-0.13569954,-0.008468539,-0.0337794,0.06371664
,0,1,2,3,4
0,0.10219025,0.14893001,0.13294542,-0.03457953,-0.011721045
1,0.05938134,0.054753926,-0.012901935,0.036857795,0.042310704
2,-0.029431213,-0.14471747,-0.09323113,-0.22620009,-0.18172415
3,0.017197028,-0.04027009,-0.023482447,-0.054934733,-0.052618213
4,0.025941228,-0.10443534,-0.083094075,-0.03094057,0.008009704
,0,1,2,3,4
0,-0.23059875,-0.09915049,0.049213298,-0.16126534,-0.08120072
1,-0.15929256,-0.06136908,-0.11349905,-0.056127917,0.10146304
2,-0.11840313,-0.16761851,-0.13045081,-0.37676433,-0.1739015
3,0.026570493,0.02503593,0.047723193,-0.06343249,0.07538865
4,0.109792344,0.03463473,-0.025292965,0.017835643,0.12102657
,0,1,2,3,4
0,0.05067267,-0.107505,0.007647672,0.049649995,0.022133516
1,-0.051697787,0.028954113,-0.04836281,-0.0051421057,0.073582895
2,0.06613494,0.1081979,0.10415731,0.08290702,0.08496764
3,-0.07994005,-0.07585881,-0.05968373,0.10666025,-0.013968126
4,-0.070654735,0.06907854,-0.09215134,-0.055653565,0.028264713
,0,1,2,3,4
0,0.07222348,0.06319732,-0.13144557,0.056538742,0.10924599
1,0.049262542,-0.09946205,0.008510357,0.060227133,0.003452021
2,-0.04449087,-0.028872479,-0.023934014,0.03709445,-0.01930444
3,0.009365205,-0.030509021,-0.04168236,0.0073204255,0.040901493
4,-0.12723477,-0.11120735,-0.02974022,0.0948033,0.06755891
,0,1,2,3,4
0,0.09802866,0.13731705,0.10234947,0.09309597,0.013216881
1,0.091119945,0.038906347,-0.0717572,-0.017191486,-0.015852464
2,0.08145201,-0.042338394,-0.0022488148,0.08279226,0.007193948
3,0.094189666,-0.08084356,-0.12394511,0.0872392,0.07756181
4,-0.04656967,-0.08877251,-0.1084376,-0.07555964,0.058834128
,0,1,2,3,4
0,-0.008705064,0.14297052,0.21773869,0.016055292,0.10989894
1,0.09241791,0.0919556,0.15508488,-0.026380392,0.076144405
2,0.010625448,-0.10472782,0.0056886314,-0.049932547,-0.21287373
3,-0.040249724,0.010523847,0.031691488,-0.19828518,-0.11283603
4,0.1280305,0.005168125,-0.19147491,-0.13148823,0.08694896
,0,1,2,3,4
0,-0.12283455,-0.19063373,-0.07416026,0.043806802,0.06415971
1,-0.09406942,-0.24663858,-0.0061621754,-0.05065203,0.033859607
2,-0.175449,-0.13814512,-0.1471734,-0.050974865,0.26001334
3,-0.0787055,-0.027868291,0.026283432,0.013308443,0.13616872
4,-0.026172988,-0.011582331,0.09221443,0.15961322,-0.08155619
,0,1,2,3,4
0,0.04054845,0.040543955,0.049514707,0.08804557,0.015854783
1,0.014518989,0.011214983,0.023128878,0.0018393849,-0.074013844
2,0.06909388,-0.039710682,0.034621157,-0.08927739,-0.1296093
3,-0.0028117278,-0.06277811,-0.14166935,-0.13979076,-0.016396724
4,-0.0019134557,-0.1668946,-0.10335584,-0.09149883,-0.032459926
,0,1,2,3,4
0,-0.0818366,-0.0055467132,-0.03017893,0.036791086,0.07068346
1,0.10779059,-0.019975137,-0.09547081,0.035480797,-0.17166305
2,-0.110739075,-0.1674402,-0.32371724,-0.21589091,-0.1377297
3,0.00980167,-0.06943527,-0.03444767,-0.09121499,0.0477246
4,-0.056582436,-0.0007072428,-0.061347067,0.030195901,0.0048170825
,0,1,2,3,4
0,-0.06744721,0.02361587,0.051105198,0.031228205,-0.11238991
1,0.08817114,-0.000983162,-0.030894585,-0.110890344,0.021099182
2,-0.0020470787,-0.09595205,-0.110299185,-0.12087518,-0.06435958
3,-0.013032478,-0.02433458,-0.10928289,-0.15562336,0.009207745
4,0.009884359,-0.0039506676,-0.11006028,-0.04923783,-0.07354372
,0,1,2,3,4
0,-0.30049366,-0.33883688,-0.34030092,-0.11984222,0.029992905
1,-0.30385542,-0.1171245,0.10669744,0.09511553,0.16933885
2,-0.064463995,0.07761103,0.09215957,0.07921192,-0.10301863
3,-0.037205137,0.03300885,-0.029436206,0.011242626,-0.10360293
4,-0.016942829,0.036687173,0.04926722,-0.08413796,0.004058204
,0,1,2,3,4
0,0.063013785,-0.028550638,-0.045639887,0.10794813,-0.0020359252
1,0.109581076,0.062176574,0.016035462,0.10934763,-0.04017323
2,0.036657736,-0.05996771,0.038672887,-0.033701386,-0.006327935
3,-0.113461085,-0.20123605,-0.1811611,-0.10386006,0.15109392
4,-0.03326257,-0.22256784,-0.061956834,0.06419315,0.1330981
,0,1,2,3,4
0,-0.04733719,0.022500057,-0.03379673,-0.05512837,-0.051936507
1,0.052447863,-0.00843021,-0.010965619,-0.073148645,-0.15859689
2,0.03405554,-0.10522314,-0.19276296,-0.17072459,-0.1401095
3,-0.13186413,-0.14321345,-0.20363441,-0.15929875,-0.09398435
4,-0.028219271,-0.085901394,0.009261582,0.0418737,-0.042195313
,0,1,2,3,4
0,-0.08029059,-0.15017371,-0.07041436,-0.0049461015,-0.048511453
1,0.0035499812,0.11027228,0.0032772887,0.00094289455,-0.021026488
2,-0.0025421293,0.076492466,0.08533762,-0.08578444,-0.10727117
3,-0.13654372,-0.16565427,-0.05521916,-0.21602204,-0.1698777
4,0.011794769,-0.033292845,-0.068141714,-0.20696966,-0.1710939
,0,1,2,3,4
0,0.076516844,0.0014307358,0.018628975,0.10810752,0.00977324
1,-0.008147089,0.0066022393,0.091609344,0.051185574,-0.104250155
2,-0.111962505,-0.12375718,-0.034894805,-0.1715011,-0.09602412
3,-0.076233834,-0.19690089,-0.17619719,0.045960996,0.14366408
4,0.03152568,-0.14944604,-0.065745264,-0.0054724114,0.11969987
,0,1,2,3,4
0,-0.28910288,-0.29706672,-0.24155423,-0.08318618,0.07472704
1,-0.011284905,0.014059303,0.04586425,0.1261177,0.08712692
2,0.03307769,0.015693849,0.082620166,0.06007715,-0.18904208
3,-0.07805568,0.007426362,-0.07130786,-0.21290709,-0.09546795
4,0.005356711,-0.1031528,-0.075748764,-0.12878078,-0.06536467
,0,1,2,3,4
0,-0.3092004,-0.25439414,-0.11969371,-0.033301614,0.19872653
1,-0.20406155,0.075598374,-0.03282208,0.07478346,0.21148616
2,0.11524453,0.08070213,-0.027661175,0.060920715,-0.09613016
3,0.1037182,0.113725185,-0.0670056,-0.069957584,-0.07427122
4,0.039294578,0.017817127,0.04779863,-0.07496873,-0.003593471
,0,1,2,3,4
0,-0.2767466,-0.3279952,-0.46771562,-0.1160882,0.07927712
1,-0.2605969,-0.034072764,0.099395186,0.09675258,0.1019916
2,0.045856047,0.089115754,0.023437707,0.03672265,-0.064727195
3,0.015544025,0.06517111,0.041560598,-0.015940256,-0.07433429
4,-0.11891886,-0.02025293,0.06718641,-0.051869966,0.21734203
,0,1,2,3,4
0,-0.023644425,0.057839613,-0.032831684,-0.02066274,-0.0053873057
1,0.020057173,-0.03312276,-0.06961937,-0.105262704,0.04234628
2,0.09057239,-0.08680671,-0.07059936,-0.074480996,0.061325394
3,0.0065716445,-0.171788,-0.28986415,-0.14676806,0.08312896
4,-0.064478084,-0.05506785,-0.08399791,-0.032450043,-0.014396621
,0,1,2,3,4
0,0.020183844,-0.05827109,0.013073222,-0.009776432,-0.03356335
1,0.10627135,0.0590041,0.10260384,0.04752643,0.0024590974
2,0.006450631,0.05592683,-0.06534548,-0.09773186,-0.111358956
3,0.010870361,-0.08464467,-0.18973026,-0.14186901,-0.05586549
4,-0.020020466,-0.2043418,-0.20210798,0.038298093,0.09068577
,0,1,2,3,4
0,-0.048739046,0.01804633,-0.012512596,-0.05722068,-0.031098044
1,-0.07057904,-0.03358478,-0.13407773,-0.051720623,-0.07296856
2,0.049655683,0.0915594,-0.09818519,0.0023964744,0.04771501
3,-0.051964134,-0.042704925,-0.14179553,-0.07186219,-0.052792296
4,-0.029417189,0.0077142017,-0.10197197,-0.14106224,-0.12363406
,0,1,2,3,4
0,-0.066277,-0.20504117,-0.14185148,-0.12243065,0.033375196
1,-0.2948966,-0.120805524,0.020541426,0.22253528,0.26100594
2,-0.06933222,-0.032573555,0.0014267276,0.20772494,0.18686508
3,0.07422155,-0.01827199,-0.06530245,0.06155367,0.0119969845
4,0.12758555,0.018204104,0.15356033,-0.14278439,-0.038000382
,0,1,2,3,4
0,0.11334544,0.16109864,0.014406603,0.104791656,-0.033936102
1,0.10335651,0.04499128,0.11698027,-0.0037404944,-0.14256033
2,-0.12217187,-0.004820876,0.009040443,0.06999546,-0.07274871
3,-0.015229216,0.14443268,-0.025823426,0.060509495,-0.20494011
4,-0.009238672,0.014373081,0.1253015,0.17949201,-0.1233845
,0,1,2,3,4
0,-0.04430964,-0.02839873,-0.0317349,-0.031060403,0.025395835
1,0.08053277,0.06039182,-0.051907197,0.06404957,0.032430492
2,0.02456577,0.07248679,0.11709908,0.03306672,0.022796862
3,0.08734621,0.14244725,0.02973384,0.038024895,0.06291846
4,0.05317143,-0.05047134,-0.042374015,-0.025240913,0.019058362
,0,1,2,3,4
0,-0.17047237,-0.18857394,-0.1862667,-0.12835805,0.08167364
1,0.06308904,0.017422158,0.14138408,0.08300806,0.03474811
2,0.11803259,0.111744,0.028187329,-0.10683208,-0.16553687
3,-0.12962914,-0.12976266,-0.30321467,-0.17821361,-0.17888996
4,0.01665055,0.053235665,-0.063234925,-0.010186892,-0.015647963
,0,1,2,3,4
0,0.009132644,-0.15207954,-0.07333101,0.056590978,0.05565818
1,-0.0020726386,0.019816643,0.09098576,0.04909393,0.10013217
2,0.07758168,0.059019666,-0.0072601624,0.0074077747,0.035918042
3,-0.114981934,-0.12717335,-0.037759405,0.029061882,0.06456555
4,-0.032313794,0.033079296,-0.13577531,0.020687908,-0.0077424445
,0,1,2,3,4
0,-0.07607717,0.05671176,0.111765645,0.01669443,-0.19989954
1,-0.007870806,0.08113871,-0.21582612,-0.24362457,-0.06726742
2,-0.10359449,-0.15765838,-0.11760567,0.012996848,-0.12496202
3,0.19711603,0.15450257,0.12972133,0.047436655,-0.15026802
4,-0.06338293,-0.11127262,-0.07218928,-0.2285914,-0.08994884
,0,1,2,3,4
0,-0.0041289586,0.019807572,-0.04709588,-0.09479893,-0.0131743215
1,-0.08925112,0.02627917,-0.032497145,-0.028085375,0.09130325
2,-0.050670397,0.07658378,0.15719852,0.07556075,0.06412816
3,-0.07119141,0.02918928,-0.101564705,0.048528347,0.058578562
4,-0.05689803,-0.104413055,-0.16610587,0.089653775,0.09825252
,0,1,2,3,4
0,-0.106901675,-0.1100146,-0.082209006,-0.089222014,-0.0973005
1,-0.17200811,-0.07246819,-0.026234442,-0.037270512,0.034170028
2,0.19414197,0.18140186,0.074621305,0.1366622,-0.019942833
3,0.16065148,0.08653389,-0.025402175,-0.14888953,-0.12700382
4,-0.06092518,-0.09530897,-0.11722539,0.03301498,-0.120843254
,0,1,2,3,4
0,-0.032544438,-0.056633744,-0.063422166,-0.12851177,-0.1659165
1,-0.10526212,-0.11593299,-0.23410796,-0.1355811,-0.13235211
2,0.110679284,0.0126075875,0.04219935,0.10767015,-0.044714347
3,0.14289802,0.10720744,-0.06762952,0.03899786,-0.059686553
4,-0.20045668,-0.1578551,-0.08149883,-0.03669466,-0.08863565
,0,1,2,3,4
0,-0.020840341,0.034065183,-0.056601856,-0.107750945,0.037192445
1,-0.067624934,-0.010395625,0.09770321,0.05811388,0.10038065
2,0.03856933,0.05738832,0.1620425,0.022172278,0.027046047
3,-0.06904185,0.010228615,-0.0004025172,-0.06201068,0.05014206
4,0.011372981,-0.12074569,-0.11149189,0.039799504,-0.02771713
,0,1,2,3,4
0,-0.04764965,-0.010820435,-0.10265196,0.003076846,-0.13070898
1,-0.1507392,-0.01523183,-0.37505233,-0.34479132,-0.040478334
2,0.021749502,0.012433216,0.058060333,0.11466224,0.02395435
3,0.07710871,0.17308728,0.14321627,0.012457758,-0.0022012554
4,-0.30092227,-0.112957455,-0.07903953,-0.048040863,-0.088705145
,0,1,2,3,4
0,0.13283804,-0.007816225,0.03782978,0.031876944,-0.045280553
1,-0.061406415,-0.09113819,-0.23124027,-0.18167916,0.030058432
2,-0.113776445,-0.055578467,-0.12407619,0.007593938,-0.07090481
3,0.119802326,0.09575834,0.059239704,0.054010093,-0.024661891
4,-0.024482511,-0.024333293,0.0669774,0.017207151,-0.03083319
,0,1,2,3,4
0,-0.17585663,-0.06937437,0.024200886,0.047604267,-0.20728038
1,-0.038601164,-0.0050713127,-0.21920481,-0.31096762,-0.08779072
2,-0.03407905,-0.0653169,0.055570558,-0.019387191,-0.13197702
3,0.23737468,0.18687037,0.09751781,0.0565651,-0.19764093
4,-0.17884907,-0.09373096,-0.025847059,-0.15890591,-0.14322443
,0,1,2,3,4
0,-0.036099844,-0.16913858,0.038279478,0.019047562,-0.012733478
1,0.007974842,-0.114601634,0.031035628,-0.017873788,-0.10579551
2,0.13116503,0.0954196,-0.035419397,-0.0029387462,0.046402078
3,0.10089684,-0.048103906,0.016531626,0.026648533,0.09661546
4,0.0295985,-0.054146312,0.038428094,-0.022673309,-0.051178448
,0,1,2,3,4
0,0.016984394,0.018064074,-0.0994357,-0.16106631,-0.042097498
1,0.0051053273,-0.031920686,0.016310569,0.14913397,0.04536025
2,0.042305753,-0.0027354113,0.15567948,0.09609939,0.06823921
3,0.026092589,0.03794031,0.12560888,0.076814234,-0.0068318825
4,-0.06876377,0.0034400257,-0.04473703,-0.045766823,0.056219306
,0,1,2,3,4
0,-0.090546414,-0.12590998,-0.04053114,0.07366477,0.056092877
1,-0.06243171,-0.0280469,0.029680569,0.0037502688,0.032916587
2,0.12006448,0.12888913,-0.038526658,-0.05808141,0.022336347
3,0.058733992,-0.101778224,-0.11112478,-0.0011840354,0.08749434
4,0.09473198,-0.059669677,0.0018957614,0.067975275,0.04400399
,0,1,2,3,4
0,0.20722654,0.1248624,0.16072056,0.1529705,-0.0024962302
1,0.082951955,0.08054359,-0.0049353307,-0.08856261,0.04495566
2,-0.3093734,-0.19262592,-0.17014045,-0.06570194,0.023773095
3,0.09323357,0.042086314,-0.030276356,0.009519112,-0.023294574
4,-0.059606146,-0.05156291,-0.122833475,-0.015314236,-0.10975454
,0,1,2,3,4
0,0.17179447,0.012535711,-0.15146218,-0.053026672,-0.05698972
1,0.0139929205,-0.043125145,-0.11119445,-0.11372785,-0.26297688
2,0.021436345,-0.0808959,-0.12859789,-0.06430952,-0.31627014
3,-0.038760565,-0.10502195,0.14156982,0.26627132,0.1383375
4,-0.12204092,0.059972942,0.1396061,-0.071028136,-0.061994117
,0,1,2,3,4
0,0.08106321,0.016092373,-0.017898925,0.06070764,0.06732037
1,-0.1470224,-0.08115363,-0.113828406,0.099837825,0.007623929
2,-0.043128222,-0.18358693,-0.03005246,0.055499945,0.1295535
3,-0.005296915,0.04462437,-0.057586037,-0.14635128,0.1158643
4,0.0870061,0.019099457,-0.02606872,0.02921064,0.11083768
,0,1,2,3,4
0,-0.34141117,-0.20253423,-0.2580871,-0.1897223,-0.22203602
1,0.2224218,0.13616066,-0.10707904,-0.17934349,-0.22855999
2,0.30968305,0.22966373,0.08417753,0.0095124785,-0.17878838
3,0.08326999,0.08080012,-0.020737894,0.013646194,0.014227861
4,-0.09287656,-0.046129115,0.0075270487,-0.0015404706,-0.009766222
,0,1,2,3,4
0,-0.0029149745,0.012711574,-0.18837382,-0.0136961965,0.2256467
1,-0.08781656,-0.22703125,-0.12347708,-0.16901687,0.1451287
2,0.042734962,-0.02628679,-0.085086785,-0.11027542,-0.04510472
3,0.09048394,0.015309008,0.09492481,-0.0014636408,-0.119918756
4,0.095631056,0.08962415,-0.01027275,-0.020432957,-0.10176171
,0,1,2,3,4
0,0.15920931,0.057497453,0.100847915,0.06515636,-0.21140975
1,-0.034917865,-0.014503844,-0.045835502,-0.029568141,-0.23735599
2,-0.24407542,-0.14865452,-0.17289098,-0.2010214,-0.19278468
3,0.029403817,-0.056341697,-0.27962226,-0.1910098,-0.04668757
4,-0.032054152,-0.11292912,-0.14686064,-0.14533813,0.11279536
,0,1,2,3,4
0,0.020128464,-0.019967722,0.0008403336,0.103923336,0.1332006
1,-0.15032625,-0.22926393,-0.22812769,0.047344618,0.050428964
2,-0.025084754,-0.08549641,-0.16438523,0.061109796,0.099397115
3,-0.0034161038,-0.031284764,-0.038562804,0.02044938,0.16408065
4,0.10552235,0.15164082,0.11171824,-0.068007424,-0.048840623
,0,1,2,3,4
0,-0.032693457,0.014689275,0.029849833,0.054932944,0.055480745
1,-0.0783789,-0.10532236,-0.025821382,0.050848477,0.13184872
2,0.0870608,0.06089252,-0.07105615,-0.13157578,-0.13780212
3,0.048106506,0.09333603,0.022552732,-0.11895202,-0.0066106785
4,0.060584977,0.020602027,-0.027247239,0.014922341,-0.1906097
,0,1,2,3,4
0,0.07707942,0.123547405,0.13166799,0.15068854,0.09339295
1,-0.106266536,-0.026219208,-0.048794616,0.11303297,0.16908889
2,-0.08367604,-0.2636004,-0.2664171,-0.15038902,-0.022606805
3,0.0010353035,-0.027777666,-0.15995836,-0.18824218,0.0046059233
4,0.115974486,0.03525245,-0.08778539,-0.09509607,-0.12595624
,0,1,2,3,4
0,-0.056723904,-0.09634681,0.004847444,0.07303158,0.08709348
1,-0.10140948,-0.170055,-0.2535776,0.012353035,0.18703829
2,0.06846389,-0.08490249,-0.073148236,0.07301795,0.15077846
3,0.046411593,-0.013006017,-0.08947264,0.14297321,0.079361856
4,0.05017065,-0.022031374,0.042919945,-0.017377755,0.005934591
,0,1,2,3,4
0,0.035560537,0.064231284,0.076742254,0.08708495,-0.06368178
1,-0.05275684,0.04368354,0.03237613,0.04272637,-0.09058891
2,-0.110912755,-0.2264862,-0.43505764,-0.12910484,0.007826858
3,0.045874976,-0.14964123,-0.17154498,-0.1029797,0.036325976
4,0.121201344,-0.051208656,-0.18281102,-0.11953049,-0.048837867
,0,1,2,3,4
0,0.090254776,-0.033092722,0.072761975,-0.0782942,-0.029189765
1,-0.107267775,-0.06553545,-0.014141727,-0.16703442,-0.23020808
2,-0.23668325,-0.12390218,-0.17035411,-0.10813045,-0.15166841
3,0.028930502,-0.030030256,-0.09895368,-0.0533753,0.028445963
4,-0.03682596,-0.067586616,-0.08487338,0.04056206,0.112269714
,0,1,2,3,4
0,0.096053034,0.069135696,0.027875852,0.04414043,-0.1688633
1,-0.0091153085,0.005470092,0.10204799,-0.0023793904,-0.24518402
2,-0.122282095,-0.023196546,-0.10967105,-0.116089694,-0.191597
3,0.17236936,-0.018279677,-0.2390215,-0.24403456,-0.08853913
4,-0.0178582,-0.07249002,-0.1832797,-0.16611804,-0.0036168753
,0,1,2,3,4
0,0.07683608,-0.021686561,-0.102239065,0.021382824,0.25504056
1,-0.12201774,-0.054889534,-0.073922254,0.0028284388,0.27464873
2,-0.030065682,0.14707087,-0.030170944,-0.19489668,0.121250674
3,0.057063412,0.028482366,0.040883116,-0.02133137,-0.13191809
4,0.084097564,0.110413715,0.1201954,-0.11793793,-0.19918661
,0,1,2,3,4
0,0.021743404,-0.07610134,-0.08289241,0.12923148,0.07334634
1,-0.18447861,-0.047272846,-0.07282875,-0.022567058,0.08636538
2,-0.045735374,-0.054034483,-0.150755,-0.071965136,0.07420687
3,0.0641619,-0.06727633,0.0287128,-0.021168474,0.15311882
4,0.11845248,0.030324725,0.024787564,0.015563243,-0.056725126
,0,1,2,3,4
0,0.075774215,0.028858332,-0.10015416,0.015961016,0.14348292
1,-0.108379796,-0.22703283,-0.16184995,-0.12463719,0.16258878
2,0.028282521,-0.033998728,-0.05777851,-0.20688583,0.032127112
3,0.14717396,0.06918218,-0.0504432,-0.102104634,-0.10136859
4,0.114115156,0.09175598,-0.03175744,-0.005860757,0.016604926
,0,1,2,3,4
0,0.21838433,0.048992485,-0.09562987,-0.041738577,-0.06479586
1,-0.071861446,-0.18563622,-0.074171565,-0.16128495,-0.2911114
2,-0.25649583,-0.19591245,-0.14938685,-0.17572182,-0.122265354
3,0.017360248,-0.009174417,-0.089539714,-0.0583424,0.12453904
4,0.12973295,-0.02957102,-0.10373709,-0.0139028225,0.12127082
,0,1,2,3,4
0,-0.06122836,-0.12382172,-0.031025788,-0.013154318,-0.0835043
1,-0.118912525,-0.12689045,-0.24976113,-0.25065416,-0.102034025
2,-0.16334291,-0.0032608383,-0.053968318,-0.2217038,-0.27686745
3,-0.098076016,0.1834483,0.10779525,0.16551554,-0.0472582
4,0.08610666,-0.13546574,-0.07927001,0.24076325,0.056750182
,0,1,2,3,4
0,-0.061483216,0.07317842,0.11087293,-0.025344938,0.056131337
1,-0.03527531,-0.018086905,0.1046619,-0.02611869,0.0575099
2,0.030865764,0.017608006,0.0120712435,0.006804748,0.12033468
3,0.023977268,-0.121421866,-0.05343188,-0.057534307,-0.037196077
4,-0.050777845,-0.0657066,-0.0671682,-0.08989951,-0.09236146
,0,1,2,3,4
0,0.11853467,0.15020867,0.023555163,-0.021914197,-0.1692778
1,-0.019413995,-0.05239299,-0.05586925,-0.18575281,-0.061123595
2,0.053193666,-0.28216165,-0.20227227,-0.06747323,-0.08228654
3,-0.051262233,-0.27638265,-0.0036419122,0.18182363,0.16710272
4,-0.2744857,-0.07643566,-0.023455866,0.025500242,0.056471445
,0,1,2,3,4
0,0.08025768,0.014835443,0.020958764,-0.022830557,0.072156966
1,0.05328812,0.06678652,-0.08186758,-0.024310231,0.18781178
2,0.02048549,0.011330908,0.071788244,0.18964487,-0.024639865
3,-0.06464514,0.10010897,-0.00021700881,0.015413183,-0.15687776
4,0.11504485,-0.116981335,-0.11264489,0.008786652,-0.051752023
,0,1,2,3,4
0,0.011673523,0.019240797,-0.38101497,-0.22431827,-0.047889005
1,-0.01609684,-0.12476854,-0.044548158,-0.09994292,-0.22468095
2,-0.20029278,-0.025601938,0.058767807,0.038061485,0.014279531
3,-0.0064573386,0.05168726,-0.0073527093,-0.058288,0.028785357
4,0.21264544,-0.16212517,-0.16515844,-0.07882281,-0.038027123
,0,1,2,3,4
0,-0.0023629523,0.02699288,0.0808082,0.11538302,-0.02212349
1,0.041457217,-0.02202764,0.097746186,0.034028154,0.013123442
2,0.062992506,0.028104406,-0.11966698,-0.17301008,0.065663785
3,0.038504325,-0.075615115,-0.11857696,-0.09023307,-0.07646937
4,0.0075779418,-0.11644473,-0.0970218,0.07797386,-0.026770508
,0,1,2,3,4
0,0.13371108,0.1853382,0.12318245,0.06856093,0.08100876
1,0.16696183,0.02537748,-0.062928334,-0.03478181,0.1471964
2,-0.14683764,-0.06102493,-0.15337221,0.013224988,0.29579663
3,0.115950726,-0.007796553,0.06546858,0.14835379,-0.065341994
4,-0.045982625,-0.07289115,0.11533346,0.17039731,0.12504788
,0,1,2,3,4
0,0.12018834,0.10701345,-0.041607913,-0.09135768,0.039689317
1,-0.049111485,-0.05458831,0.12698336,-0.016628979,0.0008794142
2,-0.08718051,0.07199292,0.020427812,0.076752566,0.20788032
3,0.16116175,0.035615757,0.014164817,-0.0033783196,0.036714338
4,0.13375631,-0.06432408,0.11376083,0.050382227,-0.18445039
,0,1,2,3,4
0,-0.04466107,-0.04935689,0.13008453,0.106202096,0.03411025
1,0.024544233,0.002171896,0.081560425,-0.0033806157,0.021022974
2,0.07184443,-0.048219595,-0.14456673,-0.18050098,-0.042810358
3,0.059539307,-0.0882025,-0.14564437,-0.08195745,-0.023973916
4,-0.18032043,-0.2417669,-0.10749355,0.007088437,-0.16561812
,0,1,2,3,4
0,0.026767287,-0.001199879,-0.18516405,-0.071889274,-0.020825205
1,-0.06087546,-0.11259576,0.10015372,0.010703762,-0.047920384
2,-0.24940649,0.063222915,0.05717939,0.12384317,0.18396024
3,0.22426333,-0.0056611584,-0.028488306,-0.02537513,0.04288226
4,0.092998795,-0.08354545,-0.12448477,-0.108474575,-0.19502664
,0,1,2,3,4
0,-0.15638688,-0.12931055,-0.1256062,0.09052295,-0.12964897
1,-0.2363833,0.07209677,-0.047619015,-0.1701242,-0.35164937
2,0.1499537,0.15055633,-0.059430245,-0.049430706,-0.09372867
3,0.06314513,-0.028955884,-0.16440926,-0.06178757,0.18128176
4,0.03935162,-0.017187985,0.027074449,0.0028861768,0.23875962
,0,1,2,3,4
