,0
0,0.08413062
1,-0.052339084
2,0.08080734
3,-0.01675714
4,0.023973389
5,-0.050473414
6,0.027100818
7,0.020588534
8,-0.06647065
9,0.049838085
10,0.00862209
11,0.05039549
12,-0.021001408
13,-0.05431037
14,-0.010650991
15,0.07287672
