,0,1,2,3,4,5,6,7,8,9
23,0.062396158,-0.14517063,0.013695698,-0.012592197,-0.28332138,0.071220465,-0.050983943,0.039935954,-0.053818308,0.012547193
24,-0.01669214,0.011180284,-0.030794589,0.03316752,-0.025821207,0.06618325,-0.0074242116,0.015156429,0.017166791,-0.0048286533
25,-0.05203961,0.03459921,-0.0799082,0.037845094,-0.01836614,0.04604167,0.023247879,0.07250282,-0.03934076,-0.071077675
26,0.050521817,-0.047618765,-0.019206386,0.06289318,-0.005574687,0.011015335,-0.07696379,0.014301744,-0.054683167,0.0033345027
27,0.13530986,-0.16554235,-0.16594179,0.02675561,-0.0947273,-0.07771647,0.12530518,0.15225048,-0.04802671,-0.081044264
28,-0.18104255,0.1749346,-0.032288052,-0.10996228,-0.040238854,0.0026804286,-0.04270391,-0.060295247,-0.15826789,-0.009847164
29,0.06304414,-0.101246364,-0.0058305264,-0.07282074,-0.012204941,0.08232363,-0.14276747,-0.13906443,0.04923309,-0.009976056
30,-0.1294515,0.08937728,-0.13751523,-0.17539051,0.11932055,-0.2530581,-0.17855038,-0.036816128,0.023607535,0.101853184
31,0.029503576,-0.06397905,0.11632206,-0.09081497,-0.17833586,-0.13130328,-0.09348693,0.009609446,-0.06459015,-0.03958936
32,-0.020110346,-0.044508886,-0.05318712,0.018167263,-0.038845737,0.025550751,-0.05500676,-0.014155037,-0.0065859132,-0.022178493
33,0.15197757,-0.09548186,-0.09080482,-0.14964327,0.061755132,0.1258987,0.0044182264,0.16016336,-0.15754461,-0.030205384
34,-0.03531474,0.09419718,0.09278072,0.07237931,-0.13696086,-0.22008257,-0.2238232,0.067607805,0.09478677,0.03282238
35,-0.075031035,-0.09161834,0.13296242,-0.003693901,0.09754779,0.050462745,0.13211347,-0.0085118655,-0.20045413,-0.24149387
36,-0.1491134,0.07576232,-0.0976603,-0.18877475,0.07502597,0.06567607,0.08504765,-0.18349493,0.08251563,0.036758285
37,0.16477562,0.07026777,0.023561787,-0.10408098,-0.21843061,-0.0657279,-0.016878841,0.03910357,0.0903261,-0.1601988
38,-0.103044264,0.14344409,-0.06322057,-0.13488914,-0.06952742,-0.07387058,-0.063738644,-0.09090301,-0.083123095,-0.045564745
39,-0.045491252,0.17536384,-0.08680456,-0.046930037,0.055432055,-0.029557753,0.045256175,-0.024638213,-0.11327267,0.10526525
40,-0.087464005,0.0081092585,-0.0073305825,-0.077848695,-0.04852213,-0.08485414,-0.02102908,0.025222067,0.00013946557,-0.04454111
41,-0.015510791,-0.0161286,0.022298245,0.06696555,0.017013336,-0.09297148,0.08789653,-0.029573586,-0.08612322,-0.09192955
42,0.09114165,-0.0145972045,-0.09854202,-0.037212834,-0.0129306195,-0.12433405,-0.00093035144,0.012102527,-0.0074884053,-0.12526822
43,-0.16149874,0.05306474,-0.07528005,0.0821713,-0.026789382,0.07761886,-0.31396687,0.031813063,-0.10297966,0.07716805
44,-0.25189364,0.013103483,0.11335344,-0.060012005,0.052096765,0.008225744,0.082357265,0.0981131,0.12757985,-0.13288534
45,-0.15183876,0.08699718,0.09915342,0.077623166,-0.12498049,0.093788855,0.00033579426,0.06445041,-0.06455698,0.045480203
46,-0.12852074,0.02731606,0.04397357,-0.011116799,0.017965969,-0.21312313,-0.3009282,0.0045003253,0.041642915,0.035396557
47,-0.08026364,-0.012790601,-0.053299718,0.0066277944,0.0037837976,-0.061677374,0.067077056,-0.06123701,0.07562017,-0.04978166
48,-0.117278084,-0.14397652,0.12915735,-0.11488984,0.11380811,-0.07623121,-0.0814292,-0.22817403,0.12812373,0.10556735
49,0.070646025,0.0073840646,-0.04477238,0.054267514,-0.06566027,-0.033950835,-0.012296102,0.043662228,0.02561616,-0.04135851
50,0.04889734,-0.053484347,0.027871195,-0.036894355,-0.080335945,0.02962827,0.009135676,0.013007942,-0.04180919,0.013128273
51,-0.07438812,0.04728327,-0.004493806,-0.013092997,-0.04508824,-0.06266725,0.01676165,-0.070433095,-0.038011946,-0.05844209
52,-0.07060716,-0.009499251,-0.05637641,0.069315515,-0.16773948,-0.06547415,0.12302804,-0.14421579,0.13356479,-0.21466732
53,-0.21752681,0.0749746,-0.1779948,-0.16067149,0.0013313864,-0.05240884,-0.16951683,0.06895484,-0.05849186,0.13729648
54,0.074390955,0.10016207,-0.093601346,-0.06398259,-0.04960105,-0.107704535,0.020501431,-0.025969867,-0.04023184,0.054351874
55,-0.029839147,-0.065184794,-0.06309879,0.04305296,-0.07424671,0.070516534,0.04408213,-0.025399033,-0.0031688467,0.027374264
56,-0.02087899,-0.013796941,0.037827484,0.03535187,0.013426118,-0.0108001605,-0.026240606,0.040642437,0.056850895,0.07947595
57,0.050722163,0.13526092,-0.08696275,-0.20811851,-0.11172843,-0.06971072,-0.1309137,-0.021294858,-0.01662876,0.012312077
58,-0.03759562,-0.06846853,0.051276527,0.08765199,0.08003974,0.07785698,-0.09222044,0.08775323,0.016545037,-0.073434256
59,-0.083784655,0.044028208,-0.027685817,0.07638217,0.033175666,-0.050969,0.0039801747,-0.048221447,0.06681917,-0.006393927
60,0.024291452,-0.032487497,-0.08304103,-0.023077501,-0.089487754,-0.120937765,0.074783795,-0.07890375,-0.047286488,-0.05192861
61,-0.087371245,-0.11635017,-0.23883288,-0.1295131,-0.14185473,0.09708713,0.0920133,-0.16908965,0.09981501,0.13195345
62,-0.2787993,-0.09441164,-0.20595442,0.052648105,0.0944672,-0.05119109,-0.045749847,0.09646495,-0.03031436,0.09579064
63,-0.1644041,-0.14591536,0.076957785,-0.09939827,-0.025703326,0.06853649,-0.017720636,0.06770174,-0.016088957,0.07284665
64,-0.21690033,0.0864566,-0.11992449,0.065737255,0.079205036,0.056535937,-0.14396365,0.11878019,0.032604076,-0.1457467
65,-0.042482037,0.036171332,-0.006246688,0.05160662,0.026122484,-0.07093224,-0.013876748,-0.039923154,-0.017178515,0.022991315
66,-0.20733757,0.12190882,-0.07546362,0.2049626,-0.05961745,-0.03757621,-0.087019905,0.05670101,-0.14483215,-0.15544687
67,0.06882961,0.03135823,-0.010795165,-0.16523978,0.006133628,0.019614618,0.028231988,-0.19236839,0.021666965,-0.21304874
68,-0.008152509,-0.014388496,0.009397316,0.014364721,-0.061834205,-0.010154632,-0.020492103,0.028278409,0.03629558,0.012503103
69,-0.036949094,-0.0751333,0.0369793,0.03410314,-0.03352198,0.056785304,-0.10606399,0.014566915,-0.0045995098,-0.019355865
70,-0.091834284,-0.06356565,-0.12499814,-0.0011723505,-0.09175401,-0.12891547,-0.07073091,0.048566435,-0.12741025,0.028221937
71,-0.13188916,0.061773572,-0.10420287,0.066827975,-0.018499177,0.11273719,-0.094255485,0.08568899,0.00017922153,-0.14502847
72,-0.18902108,0.12144098,-0.14254606,0.116842724,-0.036331907,0.112307735,-0.21972968,0.017921323,0.07448538,0.05216097
73,-0.010864143,-0.06399751,-0.10216188,0.08491581,-0.013281353,0.057745725,-0.12620193,-0.22839403,0.060514376,0.10620527
74,-0.15033154,0.06643331,-0.17841275,-0.0071770484,-0.2152062,-0.0006196073,-0.17545961,0.03821567,-0.032632824,0.054161068
75,-0.017384836,0.02008267,-0.02277619,-0.059608284,-0.0024213095,-0.05943182,0.08533231,-0.08046844,-0.012457255,0.04625361
76,0.05059186,0.0413577,-0.19192092,-0.12210449,0.10826522,0.051097255,0.09548149,-0.16168715,-0.10893793,0.08168739
77,0.042530153,-0.24756569,-0.18334784,-0.11837605,0.07837776,0.060698584,0.09908031,0.10080602,-0.035811856,-0.103152275
78,0.026196435,-0.05945841,-0.20367701,0.014954434,-0.29162595,0.041773587,0.058212478,-0.16374417,0.035052557,0.020679343
79,0.059381206,-0.16296242,0.05491613,-0.19316223,0.039392274,0.05578896,-0.027588164,0.08219436,-0.13785946,0.05056201
80,0.0069401036,-0.00063207996,-0.031186322,0.005264609,-0.020107213,-0.029885983,0.03822764,0.080294885,0.03313694,-0.038143817
81,0.025409127,-0.032879315,0.065936334,0.037356142,-0.31657362,0.09613251,0.07852288,-0.21438678,0.0954584,-0.11324139
82,0.044480853,0.010689947,-0.016642034,-0.0038965568,-0.027458668,-0.03292787,0.047061935,-0.0048889085,0.021655709,0.033113964
83,0.042200863,0.033440128,-0.057217706,-0.005768851,-0.0049725077,0.061357763,-0.059869938,-0.025324639,-0.002728343,-0.0048159864
84,0.11701546,-0.04950736,0.071848735,-0.19078703,0.07469842,-0.16418988,0.04671794,-0.03063688,0.057358194,-0.05748112
85,-0.10272533,-0.06769155,0.077241875,0.065573476,-0.17044507,0.05904602,0.053695384,0.074359946,-0.114286296,-0.17346865
86,-0.18571632,0.077768356,-0.19625726,-0.145714,0.094350986,0.028535966,-0.055608455,-0.031103196,0.052223746,0.057953123
87,-0.07428855,0.10780692,0.0055413498,-0.02160124,0.17591952,-0.15009648,-0.092242815,-0.02899662,-0.112127386,0.046930294
88,0.125415,0.06990832,-0.15747435,-0.0066854316,-0.17372371,0.03848233,0.09319326,0.07420805,0.098619975,-0.24843098
89,-0.03830501,-0.021552162,-0.07442111,0.04554063,-0.047378883,-0.07128596,-0.04930276,0.027313668,-0.036447223,-0.003284287
90,-0.05584844,0.10896297,0.090506166,0.07215914,-0.1163576,0.10152462,-0.21766102,0.07667977,-0.1645097,0.02742415
91,-0.04005419,0.046881627,0.12344115,0.033019636,0.13366343,-0.08683695,-0.15402563,-0.09325535,-0.0387287,-0.2373444
92,-0.131157,0.08205368,0.04945741,-0.08613565,0.06474569,-0.16975982,-0.22803469,0.07701676,-0.18784183,0.027049093
93,-0.13287936,0.111149795,0.16223755,-0.0802824,-0.11323824,-0.07750263,0.08426919,0.044861108,0.018287389,-0.09092729
94,-0.058206443,-0.013850035,-0.00211163,0.011871895,0.01757509,-0.062241845,-0.038820617,-0.050443247,0.044008635,0.023950193
95,-0.08072022,-0.017333778,-0.11093551,-0.08142397,-0.072972484,-0.04087993,-0.16084822,0.1652082,-0.049883164,-0.055836797
96,0.11524067,-0.17898692,0.05453254,0.013248017,-0.016280944,-0.1640659,-0.1740164,-0.022204692,0.028836697,0.09128777
97,0.05914108,-0.24047506,0.009590897,-0.18050154,-0.023933312,-0.18890801,0.027815042,0.0050436063,0.021964256,0.058596417
98,-0.12915638,-0.13269341,0.14031407,0.04105501,-0.001092183,-0.1345516,-0.1212754,0.15929522,-0.11686135,-0.13230574
99,0.0057340385,0.009104579,-0.007004671,-0.0045227604,-0.056400836,0.0413409,-0.02946236,0.0037149272,0.0153070595,-0.004437098
100,0.008689731,-0.009493632,0.05956649,0.073063515,-0.14101905,-0.10850271,0.048635904,-0.08083562,-0.0002374783,-0.28104237
101,0.10316897,-0.02637441,-0.09985833,0.06914023,-0.26333165,0.076091684,-0.059165034,-0.09796489,0.030400997,0.11963359
102,-0.0022657344,0.062048096,-0.0033058042,0.021133138,0.00104618,0.028284397,-0.015282694,0.042429086,0.048964355,-0.007512201
103,0.12326641,-0.015347297,0.04970736,0.08663736,-0.2743318,0.00031187313,-0.107294396,0.04154928,-0.049681585,-0.18534066
104,-0.07391761,0.0012887144,-0.024913024,-0.09245534,-0.05821896,0.03345698,-0.05570099,0.033596132,0.018187424,0.05309963
105,-0.08339737,0.016109224,0.031620137,-0.005568297,0.08003743,-0.19629762,-0.014136553,-0.0556394,-0.19842547,0.12228718
106,0.051450666,0.029835219,0.0519216,0.023779757,-0.023956588,-0.16042699,0.01350422,-0.18172574,-0.007043363,-0.054557852
107,-0.01930994,-0.18419822,0.09255001,0.035688356,-0.19308865,-0.15924795,-0.16551274,0.08377885,0.058475535,0.07002722
108,-0.052010287,-0.09524009,0.026835464,-0.07742491,-0.008241469,-0.11322872,-0.15482329,0.08251565,-0.24519756,-0.1886886
109,-0.19032174,0.09339448,0.10616493,-0.10758242,-0.001703213,0.07483471,0.03364189,0.101264104,-0.14268042,-0.14491363
110,0.105350405,0.14938934,0.13170673,0.105681136,-0.22606856,-0.12168181,0.0008022183,0.10699037,-0.10091203,-0.15028262
111,0.036744554,-0.043801945,0.0030734146,0.060732804,-0.13911144,0.041410618,-0.03276006,-0.061934862,-0.0066321483,0.061440676
112,0.042664964,0.06738984,-0.14430651,-0.17768635,0.04937851,-0.052096967,-0.23402262,0.05455772,0.065408364,0.05442377
113,-0.11059827,-0.050198626,0.0030466428,0.045241557,0.103785135,-0.1499819,-0.1416186,0.112869345,-0.025349602,0.08343272
114,0.076703005,-0.16559945,-0.029852016,-0.0063209096,0.008484787,0.070234634,0.053189706,-0.052080978,0.029667137,-0.26203835
115,-0.111123756,-0.19983788,-0.20574075,-0.10606382,0.076253355,0.05144003,-0.059658628,0.10316076,-0.10055674,0.07262466
116,0.0811763,-0.08770826,-0.06778657,0.06985344,0.019012976,0.01635282,-0.06536401,0.068770036,0.010967366,-0.041072227
117,-0.06673585,0.025277881,-0.028505925,0.06647076,-0.061303638,-0.1626781,-0.26884824,0.062962964,0.1375762,0.10627665
118,-0.06507248,-0.06122683,0.008211341,-0.065506674,-0.05871057,0.02542695,0.0014063662,-0.038553827,-0.02092058,-0.0071331137
119,0.017381871,-0.0024749048,-0.02084312,0.08788968,0.046557643,-0.038581625,0.0053979955,0.016262602,-0.025360875,0.06929175
120,-0.024325639,0.01556331,0.042326614,0.047907706,-0.11245244,-0.03298182,0.019654458,0.041251063,-0.048178952,-0.036111582
121,0.10987422,-0.1449366,0.0812514,0.0613863,-0.083412685,-0.11283996,0.061045613,-0.18662198,0.085839994,0.04899384
122,0.12828973,0.07906421,0.103692606,-0.09416725,0.025940524,0.014942715,0.11811712,-0.14886402,-0.15369621,0.040228926
123,0.08458814,-0.22112978,-0.07452414,0.08863709,0.06458811,0.08564705,-0.033577785,-0.19085526,0.050073944,0.095716245
124,0.037429743,-0.014326979,-0.03303064,0.010327223,-0.060348555,-0.011341615,-0.07529529,-0.0025758056,-0.071570866,-0.016907735
125,0.16978693,0.09216081,0.12404751,-0.11616517,-0.13040231,-0.030583123,-0.1267881,0.08547509,-0.1866543,-0.10753328
126,-0.11223081,0.003646441,-0.033118114,-0.05729675,-0.014321907,-0.08883774,-0.0012264515,-0.03592111,-0.016286386,-0.02373826
127,0.08850941,0.09197925,0.0071530733,0.07196939,0.011901045,0.0075682853,-0.012020085,0.043883733,-0.06721035,0.04790133
